country_iso3,HS4,trade_value_usd,trade_quantity_mt,year,commodity
MDG,2601,0.318,9,2003,IRON_ORE
MDG,2711,120.53099999999999,178.529,2003,NGAS_EUR
MDG,2835,0.821,0.3,2003,TSP
MDG,3102,0.724,0.004,2003,UREA_EE_BULK
MDG,3104,0.012,0.001,2003,POTASH
MDG,4001,3.079,0.145,2003,RUBBER1_MYSG
MDG,4412,9.089,2.793,2003,PLYWOOD
MDG,5201,7106.279,4850.043,2003,COTTON_A_INDX
MDG,7601,25.866,12.34,2003,ALUMINUM
MDG,7801,2.742,2.417,2003,LEAD
MDG,7901,27.936,14.139,2003,ZINC
MDG,8001,1.314,0.035,2003,TIN
MDV,1001,319.048,2790.9,2003,WHEAT_US_HRW
MDV,1511,2423.2980000000002,6644.915,2003,PALM_OIL
MDV,1701,70.577,265.02,2003,SUGAR_WLD
MDV,3104,5.814,26,2003,POTASH
MDV,4412,13.531,32.175,2003,PLYWOOD
MDV,5201,80.023,60.647,2003,COTTON_A_INDX
MDV,7801,30.456,49.287,2003,LEAD
MEX,1001,129886.276,632763.8,2003,WHEAT_US_HRW
MEX,1003,2.373,12.276,2003,BARLEY
MEX,1005,10615.027,32972.890999999996,2003,MAIZE
MEX,1006,496.996,787.405,2003,RICE_05
MEX,1201,396.891,1673.882,2003,SOYBEANS
MEX,1511,58.039,73.098,2003,PALM_OIL
MEX,1513,102.142,72.935,2003,COCONUT_OIL
MEX,1701,15916.269,34823.391,2003,SUGAR_WLD
MEX,1801,3270.1620000000003,1451.958,2003,COCOA
MEX,2401,41151.983,10369.082,2003,TOBAC_US
MEX,2510,136.018,506.491,2003,PHOSROCK
MEX,2601,40123.185,783483.795,2003,IRON_ORE
MEX,2701,59.509,157.254,2003,COAL_AUS
MEX,2709,18197422.596,96740698.807,2003,CRUDE_PETRO
MEX,2711,30168.805,99806.21,2003,NGAS_EUR
MEX,2835,47875.832,70756.573,2003,TSP
MEX,3102,3285.748,12905.192,2003,UREA_EE_BULK
MEX,3104,612.427,801.266,2003,POTASH
MEX,3105,16489.14,9659.053,2003,DAP
MEX,4001,5551.797,3302.229,2003,RUBBER1_MYSG
MEX,4412,4865.993,5402.288,2003,PLYWOOD
MEX,5201,16787.3,14653.576,2003,COTTON_A_INDX
MEX,7106,450595.754,2781.042,2003,SILVER
MEX,7108,185701.282,20.672,2003,GOLD
MEX,7110,4670.657,3.245,2003,PLATINUM
MEX,7403,40017.327,22728.489999999998,2003,COPPER
MEX,7502,27.362,3.064,2003,NICKEL
MEX,7601,8220.883,4941.3009999999995,2003,ALUMINUM
MEX,7801,8098.411,14152.376,2003,LEAD
MEX,7901,163886.22400000002,179843.54,2003,ZINC
MEX,8001,116.34,12.671000000000001,2003,TIN
MHL,1511,439.371,895.232,2003,PALM_OIL
MHL,1513,1390.792,2734.807,2003,COCONUT_OIL
MHL,2709,19404.931,161163.024,2003,CRUDE_PETRO
MHL,4412,89.149,282.215,2003,PLYWOOD
MHL,7108,3374.757,0.337,2003,GOLD
MKD,1001,212.082,623.3879999999999,2003,WHEAT_US_HRW
MKD,1003,2.777,24,2003,BARLEY
MKD,1005,1432.2469999999998,9810.303,2003,MAIZE
MKD,1006,146.419,314.86,2003,RICE_05
MKD,1201,1.269,5.975,2003,SOYBEANS
MKD,1511,50.321999999999996,59.781,2003,PALM_OIL
MKD,1701,2102.715,3369.131,2003,SUGAR_WLD
MKD,2401,73161.278,21853.357,2003,TOBAC_US
MKD,2510,206.957,3057.246,2003,PHOSROCK
MKD,2601,6.0809999999999995,269.827,2003,IRON_ORE
MKD,2711,2030.062,5163.48,2003,NGAS_EUR
MKD,2835,18.524,26.174,2003,TSP
MKD,3102,4.204,3.143,2003,UREA_EE_BULK
MKD,3104,3.083,2.466,2003,POTASH
MKD,3105,3304.585,18720.467,2003,DAP
MKD,4001,6.077999999999999,0.803,2003,RUBBER1_MYSG
MKD,4412,43.332,46.2,2003,PLYWOOD
MKD,5201,10.373999999999999,10.623999999999999,2003,COTTON_A_INDX
MKD,7106,3543.2509999999997,23.74,2003,SILVER
MKD,7108,126.643,0.011,2003,GOLD
MKD,7403,235.952,154.073,2003,COPPER
MKD,7601,11759.966,8103.513,2003,ALUMINUM
MKD,7801,5331.922,8601.8,2003,LEAD
MKD,7901,38774.732,42271.098,2003,ZINC
MKD,8001,65.226,8.943,2003,TIN
MLI,1001,9.893,50.256,2003,WHEAT_US_HRW
MLI,1006,121.449,410.702,2003,RICE_05
MLI,1201,2.643,14,2003,SOYBEANS
MLI,1511,227.325,452.89099999999996,2003,PALM_OIL
MLI,1701,41.858,114.037,2003,SUGAR_WLD
MLI,1801,134.549,224,2003,COCOA
MLI,2401,961.6289999999999,371.15,2003,TOBAC_US
MLI,2711,0.093,0.16,2003,NGAS_EUR
MLI,2835,39.078,54.88,2003,TSP
MLI,3102,860.214,5002.572,2003,UREA_EE_BULK
MLI,3104,0.936,0.09,2003,POTASH
MLI,3105,133.156,732,2003,DAP
MLI,4001,307.455,283.958,2003,RUBBER1_MYSG
MLI,4412,40.711,49.08,2003,PLYWOOD
MLI,5201,289918.53500000003,190020.932,2003,COTTON_A_INDX
MLI,7108,566973.4130000001,54.324,2003,GOLD
MLI,7601,0.087,0.2,2003,ALUMINUM
MLI,7801,0.411,1,2003,LEAD
MLT,1001,247.922,2150,2003,WHEAT_US_HRW
MLT,1005,228.452,2186.95,2003,MAIZE
MLT,1006,5.686,6.418,2003,RICE_05
MLT,1201,21674.064,80483.301,2003,SOYBEANS
MLT,1511,137.903,288.8,2003,PALM_OIL
MLT,1701,234.297,290.855,2003,SUGAR_WLD
MLT,2401,369.94300000000004,20.604,2003,TOBAC_US
MLT,2701,88.15,1932.7,2003,COAL_AUS
MLT,2711,1942.936,5521.95,2003,NGAS_EUR
MLT,2835,78.918,38.88,2003,TSP
MLT,3102,15.046000000000001,249.72699999999998,2003,UREA_EE_BULK
MLT,3105,1169.29,460.593,2003,DAP
MLT,4001,0.149,0.008,2003,RUBBER1_MYSG
MLT,4412,132.777,145.313,2003,PLYWOOD
MLT,7108,483.86199999999997,0.041999999999999996,2003,GOLD
MLT,7502,41.556000000000004,2,2003,NICKEL
MLT,7601,495.031,280.045,2003,ALUMINUM
MLT,7801,2.79,0.058,2003,LEAD
MLT,8001,1,0.205,2003,TIN
MMR,1003,3.648,17.66,2003,BARLEY
MMR,1005,23559.323,134623.961,2003,MAIZE
MMR,1006,36573.432,169330.359,2003,RICE_05
MMR,1201,721.626,3236.056,2003,SOYBEANS
MMR,1511,1059.1480000000001,2520.196,2003,PALM_OIL
MMR,1701,1700.359,1860.69,2003,SUGAR_WLD
MMR,2401,22.979,17.837000000000003,2003,TOBAC_US
MMR,2701,18976.195,896738.032,2003,COAL_AUS
MMR,2711,710065.89,5970169.344,2003,NGAS_EUR
MMR,3105,19.227,80.9,2003,DAP
MMR,4001,13584.083,5921.575,2003,RUBBER1_MYSG
MMR,4412,13591.657,41348.78,2003,PLYWOOD
MMR,5201,2.959,12.25,2003,COTTON_A_INDX
MMR,7106,0.154,0.001,2003,SILVER
MMR,7108,3,0,2003,GOLD
MMR,7403,37043.391,20213.535,2003,COPPER
MMR,7801,189.757,751.4830000000001,2003,LEAD
MMR,7901,118.363,123.532,2003,ZINC
MNG,2510,0.012,0.001,2003,PHOSROCK
MNG,2601,1.752,129,2003,IRON_ORE
MNG,2701,6447.162,682968.6109999999,2003,COAL_AUS
MNG,2709,4398.584000000001,21341.44,2003,CRUDE_PETRO
MNG,2711,2.155,2.916,2003,NGAS_EUR
MNG,7108,138445.829,12.633999999999999,2003,GOLD
MNG,7403,2329.873,1410.088,2003,COPPER
MNG,7801,48.65,97.3,2003,LEAD
MNG,7901,34.16,24.4,2003,ZINC
MNP,1001,2.788,14.309,2003,WHEAT_US_HRW
MNP,1005,0.61,0,2003,MAIZE
MNP,1006,0.185,0.388,2003,RICE_05
MNP,1701,10.322000000000001,23.852,2003,SUGAR_WLD
MNP,2401,1.82,0.651,2003,TOBAC_US
MNP,2709,15.531,0,2003,CRUDE_PETRO
MOZ,1001,799.1370000000001,3641.6,2003,WHEAT_US_HRW
MOZ,1005,7157.288,52875.101,2003,MAIZE
MOZ,1006,474.087,2884.346,2003,RICE_05
MOZ,1201,4.97,254,2003,SOYBEANS
MOZ,1511,66.293,37.24,2003,PALM_OIL
MOZ,1513,2092.727,4184.826,2003,COCONUT_OIL
MOZ,1701,19210.342,53473.27,2003,SUGAR_WLD
MOZ,1801,0.554,0.002,2003,COCOA
MOZ,2401,69482.069,40482.678,2003,TOBAC_US
MOZ,2701,9961.87,144671.805,2003,COAL_AUS
MOZ,2711,89.855,321.478,2003,NGAS_EUR
MOZ,3102,69.537,374.06,2003,UREA_EE_BULK
MOZ,3104,14.943,101,2003,POTASH
MOZ,3105,147.41,508.152,2003,DAP
MOZ,4001,1.783,28,2003,RUBBER1_MYSG
MOZ,4412,30.548,25.772,2003,PLYWOOD
MOZ,5201,36070.079,157084.066,2003,COTTON_A_INDX
MOZ,7108,525.518,0.614,2003,GOLD
MOZ,7403,7602.848,4256.827,2003,COPPER
MOZ,7601,651953.559,438314.076,2003,ALUMINUM
MOZ,7801,3.934,2.153,2003,LEAD
MOZ,7901,28.238,46.872,2003,ZINC
MRT,1701,62.601,103.67,2003,SUGAR_WLD
MRT,2510,2.262,26.5,2003,PHOSROCK
MRT,2601,260356.482,9698555.772,2003,IRON_ORE
MRT,2711,3.5,0,2003,NGAS_EUR
MRT,3105,17.815,53.728,2003,DAP
MRT,4412,18.317,19.636,2003,PLYWOOD
MRT,7108,1.296,0.001,2003,GOLD
MSR,1006,1469.542,6005.65,2003,RICE_05
MSR,1701,4.579000000000001,5.092,2003,SUGAR_WLD
MSR,1801,56.561,24.877,2003,COCOA
MSR,3102,0.004,0.027,2003,UREA_EE_BULK
MUS,1003,0.184,0.667,2003,BARLEY
MUS,1005,305.093,2185.937,2003,MAIZE
MUS,1006,1554.2169999999999,6374.7390000000005,2003,RICE_05
MUS,1511,2920.405,6532.282,2003,PALM_OIL
MUS,1513,1238.96,2533.915,2003,COCONUT_OIL
MUS,1701,281449.574,589976.012,2003,SUGAR_WLD
MUS,2401,15.863,33.61,2003,TOBAC_US
MUS,2709,1.292,0.186,2003,CRUDE_PETRO
MUS,2711,1277.613,3110.465,2003,NGAS_EUR
MUS,2835,187.963,290.341,2003,TSP
MUS,3102,2506.59,15424.032,2003,UREA_EE_BULK
MUS,3104,784.542,3899.348,2003,POTASH
MUS,3105,9377.94,23900.337,2003,DAP
MUS,4001,3.766,2.271,2003,RUBBER1_MYSG
MUS,4412,95.761,151.871,2003,PLYWOOD
MUS,5201,151.35799999999998,162.88,2003,COTTON_A_INDX
MUS,7106,146.174,0.403,2003,SILVER
MUS,7108,745.141,0.024,2003,GOLD
MUS,7110,289.995,0.044,2003,PLATINUM
MUS,7403,162.22,139.995,2003,COPPER
MWI,1005,15154.122,60898.515,2003,MAIZE
MWI,1006,122.331,434.196,2003,RICE_05
MWI,1201,650.887,3361.276,2003,SOYBEANS
MWI,1513,19.261,33.066,2003,COCONUT_OIL
MWI,1701,108303.264,185906.063,2003,SUGAR_WLD
MWI,2401,376147.345,124670.416,2003,TOBAC_US
MWI,2701,574.093,10157,2003,COAL_AUS
MWI,3102,2009.348,6471.126,2003,UREA_EE_BULK
MWI,3104,1205.618,2858.076,2003,POTASH
MWI,3105,115.944,617.994,2003,DAP
MWI,4001,2552.974,1324.786,2003,RUBBER1_MYSG
MWI,4412,1388.072,2880.887,2003,PLYWOOD
MWI,5201,5414.766,4692.85,2003,COTTON_A_INDX
MWI,7403,2.274,7.145,2003,COPPER
MWI,7801,20.263,33.218,2003,LEAD
MYS,1001,372.913,1872.002,2003,WHEAT_US_HRW
MYS,1003,59.074,288.142,2003,BARLEY
MYS,1005,794.386,3286.165,2003,MAIZE
MYS,1006,3489.565,16643.032,2003,RICE_05
MYS,1201,4704.402,20749.842,2003,SOYBEANS
MYS,1511,4855969.14,7424227.947,2003,PALM_OIL
MYS,1513,470746.178,759765.591,2003,COCONUT_OIL
MYS,1701,47688.173,141582.935,2003,SUGAR_WLD
MYS,1801,27753.138,12361.142,2003,COCOA
MYS,2401,5062.0470000000005,3246.015,2003,TOBAC_US
MYS,2510,468.023,8.365,2003,PHOSROCK
MYS,2601,4077.848,106279.924,2003,IRON_ORE
MYS,2701,722.5400000000001,12751.985,2003,COAL_AUS
MYS,2709,3984506.409,10906693.673,2003,CRUDE_PETRO
MYS,2711,4852945.523999999,18269355.109,2003,NGAS_EUR
MYS,2835,9293.691,6084.396,2003,TSP
MYS,3102,152080.659,742514.335,2003,UREA_EE_BULK
MYS,3104,5506.937,11977.416,2003,POTASH
MYS,3105,20254.628,92984.818,2003,DAP
MYS,4001,1114327.859,936954.728,2003,RUBBER1_MYSG
MYS,4412,1285406.543,1659266.921,2003,PLYWOOD
MYS,5201,2430.196,1940.588,2003,COTTON_A_INDX
MYS,7106,1394.983,35.038000000000004,2003,SILVER
MYS,7108,261403.723,192.62800000000001,2003,GOLD
MYS,7110,1787.439,5.714,2003,PLATINUM
MYS,7403,7760.327,3898.63,2003,COPPER
MYS,7502,243.073,173.817,2003,NICKEL
MYS,7601,81523.982,41115.92,2003,ALUMINUM
MYS,7801,6158.283,97193.131,2003,LEAD
MYS,7901,4677.466,5819.719999999999,2003,ZINC
MYS,8001,125783.13500000001,22774.677,2003,TIN
MYT,1006,16.898,31.166,2003,RICE_05
MYT,1701,0.054,0.04,2003,SUGAR_WLD
MYT,2711,1.012,0.035,2003,NGAS_EUR
MYT,4412,0.9059999999999999,0.48,2003,PLYWOOD
MYT,8001,0.511,0.4,2003,TIN
NAM,1001,14.024,12.676,2003,WHEAT_US_HRW
NAM,1003,16.482,14.15,2003,BARLEY
NAM,1005,1391.1019999999999,1132.44,2003,MAIZE
NAM,1006,110.33,161.961,2003,RICE_05
NAM,1201,75.69000000000001,39.577,2003,SOYBEANS
NAM,1511,13.045,2.04,2003,PALM_OIL
NAM,1513,6.8950000000000005,8.690999999999999,2003,COCONUT_OIL
NAM,1701,6448.07,3003.409,2003,SUGAR_WLD
NAM,1801,45.935,0.209,2003,COCOA
NAM,2401,5.316,10.144,2003,TOBAC_US
NAM,2510,11.565000000000001,28.396,2003,PHOSROCK
NAM,2601,179.876,5702.711,2003,IRON_ORE
NAM,2701,26.494,149.793,2003,COAL_AUS
NAM,2709,6.198,8.848,2003,CRUDE_PETRO
NAM,2711,1803.142,2899.229,2003,NGAS_EUR
NAM,2835,0.626,0.41500000000000004,2003,TSP
NAM,3102,253.178,949.1850000000001,2003,UREA_EE_BULK
NAM,3104,3245.029,26066.046,2003,POTASH
NAM,3105,713.699,3233.737,2003,DAP
NAM,4001,124.919,62.168,2003,RUBBER1_MYSG
NAM,4412,100.191,29.679000000000002,2003,PLYWOOD
NAM,5201,904.807,305.469,2003,COTTON_A_INDX
NAM,7108,24419.71,2.343,2003,GOLD
NAM,7403,1.982,8.151,2003,COPPER
NAM,7601,137.71800000000002,104.473,2003,ALUMINUM
NAM,7801,973.592,6225.769,2003,LEAD
NAM,7901,25807.172,27844.167999999998,2003,ZINC
NAM,8001,7.045999999999999,0.541,2003,TIN
NCL,1006,1.7169999999999999,3.159,2003,RICE_05
NCL,1513,0.38,0.5,2003,COCONUT_OIL
NCL,1701,40.141999999999996,259.905,2003,SUGAR_WLD
NCL,1801,0.076,0.041,2003,COCOA
NCL,2601,51410.627,2203836.379,2003,IRON_ORE
NCL,2711,0.247,0.1,2003,NGAS_EUR
NCL,3102,8.434,1.664,2003,UREA_EE_BULK
NCL,3104,0.155,0.078,2003,POTASH
NCL,3105,1.689,0.3,2003,DAP
NCL,4412,6.525,1.094,2003,PLYWOOD
NCL,7502,3721.899,1356.13,2003,NICKEL
NCL,7601,721,462.4,2003,ALUMINUM
NER,1001,0.108,0.5,2003,WHEAT_US_HRW
NER,1006,780.854,2817.83,2003,RICE_05
NER,1511,533.813,1818.547,2003,PALM_OIL
NER,1513,0.725,0.703,2003,COCONUT_OIL
NER,1701,319.726,980.03,2003,SUGAR_WLD
NER,1801,1301.6390000000001,644.207,2003,COCOA
NER,2401,12.166,100.837,2003,TOBAC_US
NER,2701,0.126,0.06,2003,COAL_AUS
NER,2711,9.382,20.838,2003,NGAS_EUR
NER,2835,2.648,2.25,2003,TSP
NER,3102,80.242,315.137,2003,UREA_EE_BULK
NER,3105,1716.082,4415.505,2003,DAP
NER,4412,36.825,17.964,2003,PLYWOOD
NER,5201,725.472,702.838,2003,COTTON_A_INDX
NER,8001,1.056,0.32,2003,TIN
NGA,1001,4.139,41.3,2003,WHEAT_US_HRW
NGA,1005,213.522,3879.84,2003,MAIZE
NGA,1006,839.834,1526.655,2003,RICE_05
NGA,1201,6.506,22.285,2003,SOYBEANS
NGA,1511,2538.457,5536.75,2003,PALM_OIL
NGA,1513,833.966,1561.7169999999999,2003,COCONUT_OIL
NGA,1701,2658.395,9029.987,2003,SUGAR_WLD
NGA,1801,492053.049,228057.142,2003,COCOA
NGA,2401,13.148,10.24,2003,TOBAC_US
NGA,2510,1.044,11.024,2003,PHOSROCK
NGA,2601,63,1326.9,2003,IRON_ORE
NGA,2701,0.26,0.09,2003,COAL_AUS
NGA,2709,23800079.106,90360583.29200001,2003,CRUDE_PETRO
NGA,2711,1428104.505,5655989.311,2003,NGAS_EUR
NGA,2835,12.679,57.805,2003,TSP
NGA,3102,718.633,1967.4350000000002,2003,UREA_EE_BULK
NGA,3104,5.234,39.45,2003,POTASH
NGA,3105,1130.534,10669.490000000002,2003,DAP
NGA,4001,18866.138,18893.919,2003,RUBBER1_MYSG
NGA,4412,38.511,65.868,2003,PLYWOOD
NGA,5201,15690.644,13667.786,2003,COTTON_A_INDX
NGA,7108,947.373,0.28500000000000003,2003,GOLD
NGA,7110,124.8,1.091,2003,PLATINUM
NGA,7403,60.361,52.26,2003,COPPER
NGA,7601,154.722,108.121,2003,ALUMINUM
NGA,7801,996.055,2028.682,2003,LEAD
NIC,1003,0.278,0.53,2003,BARLEY
NIC,1005,168.818,1686.2789999999998,2003,MAIZE
NIC,1006,297.038,1653.315,2003,RICE_05
NIC,1201,24.457,87.50800000000001,2003,SOYBEANS
NIC,1511,959.8589999999999,1493.0320000000002,2003,PALM_OIL
NIC,1701,42152.968,158800.013,2003,SUGAR_WLD
NIC,1801,372.532,367.116,2003,COCOA
NIC,2401,4030.851,673.854,2003,TOBAC_US
NIC,2711,4.861,18.182,2003,NGAS_EUR
NIC,2835,6.484,20.025,2003,TSP
NIC,3102,6.379,36.45,2003,UREA_EE_BULK
NIC,3105,37.826,261.201,2003,DAP
NIC,4412,2261.137,4414.051,2003,PLYWOOD
NIC,5201,50.778,68.787,2003,COTTON_A_INDX
NIC,7106,315.394,3.786,2003,SILVER
NIC,7108,34646.662,5.061999999999999,2003,GOLD
NLD,1001,69623.124,443356.254,2003,WHEAT_US_HRW
NLD,1003,105850.78700000001,482502.116,2003,BARLEY
NLD,1005,59796.991,161704.509,2003,MAIZE
NLD,1006,82771.79,137839.777,2003,RICE_05
NLD,1201,94980.90000000001,366696.834,2003,SOYBEANS
NLD,1511,391166.793,700653.703,2003,PALM_OIL
NLD,1513,113739.011,190202.633,2003,COCONUT_OIL
NLD,1701,161816.019,280627.679,2003,SUGAR_WLD
NLD,1801,31232.244,16305.442000000001,2003,COCOA
NLD,2401,93068.842,20158.981,2003,TOBAC_US
NLD,2510,4286.766,53169.396,2003,PHOSROCK
NLD,2601,2705.741,19056.744,2003,IRON_ORE
NLD,2701,128796.395,2644317.7630000003,2003,COAL_AUS
NLD,2709,6427884.616,27738961.64,2003,CRUDE_PETRO
NLD,2711,2601195.6119999997,12093242.555,2003,NGAS_EUR
NLD,2835,159062.774,330161.123,2003,TSP
NLD,3102,621782.748,4154576.678,2003,UREA_EE_BULK
NLD,3104,58498.694,346709.62299999996,2003,POTASH
NLD,3105,239918.208,1741717.2110000001,2003,DAP
NLD,4001,20869.695,17354.607,2003,RUBBER1_MYSG
NLD,4412,47849.928,42815.019,2003,PLYWOOD
NLD,5201,1790.566,1123.856,2003,COTTON_A_INDX
NLD,7106,31211.108,165.039,2003,SILVER
NLD,7108,108509.036,10.42,2003,GOLD
NLD,7110,41829.779,4.244,2003,PLATINUM
NLD,7403,76226.579,33082.264,2003,COPPER
NLD,7502,221849.27300000002,25672.365,2003,NICKEL
NLD,7601,1201949.8,717207.213,2003,ALUMINUM
NLD,7801,13987.908000000001,21287.318,2003,LEAD
NLD,7901,271764.411,227669.573,2003,ZINC
NLD,8001,25470.41,2303.615,2003,TIN
NOR,1001,0.318,0.019,2003,WHEAT_US_HRW
NOR,1003,128.91400000000002,183.093,2003,BARLEY
NOR,1005,65.223,53.982,2003,MAIZE
NOR,1006,1897.2920000000001,12623.823,2003,RICE_05
NOR,1201,9944.461,37500.381,2003,SOYBEANS
NOR,1511,118.038,223.64600000000002,2003,PALM_OIL
NOR,1513,1512.28,2318.297,2003,COCONUT_OIL
NOR,1701,1510.123,4516.869,2003,SUGAR_WLD
NOR,2401,530.928,392.965,2003,TOBAC_US
NOR,2510,8.326,29.67,2003,PHOSROCK
NOR,2601,64155.178,1502293.784,2003,IRON_ORE
NOR,2701,86678.09700000001,2005002.298,2003,COAL_AUS
NOR,2709,28934407.656,128623462.97399999,2003,CRUDE_PETRO
NOR,2711,11093841.119,59295525.694,2003,NGAS_EUR
NOR,2835,3088.21,2031.549,2003,TSP
NOR,3102,127894.193,559651.621,2003,UREA_EE_BULK
NOR,3104,3144.878,13307.707,2003,POTASH
NOR,3105,330471.153,1757212.842,2003,DAP
NOR,4001,144.095,79.05799999999999,2003,RUBBER1_MYSG
NOR,4412,14155.429,8784.655,2003,PLYWOOD
NOR,5201,0.9470000000000001,0.035,2003,COTTON_A_INDX
NOR,7106,9678.692000000001,60.47,2003,SILVER
NOR,7108,23695.607,2.693,2003,GOLD
NOR,7110,143594.78,14.366999999999999,2003,PLATINUM
NOR,7403,73843.253,43111.308999999994,2003,COPPER
NOR,7502,885637.911,92463.871,2003,NICKEL
NOR,7601,2283549.781,1229761.602,2003,ALUMINUM
NOR,7801,281.754,461.598,2003,LEAD
NOR,7901,133666.21,134635.228,2003,ZINC
NOR,8001,55.704,12.213999999999999,2003,TIN
NPL,1001,37.72,33.631,2003,WHEAT_US_HRW
NPL,1006,675.197,100.064,2003,RICE_05
NPL,1201,21.798000000000002,0.33,2003,SOYBEANS
NPL,1511,297.985,533.829,2003,PALM_OIL
NPL,1513,2433.364,14678.187,2003,COCONUT_OIL
NPL,1701,4959.145,9174.387,2003,SUGAR_WLD
NPL,2401,9.805,87.765,2003,TOBAC_US
NPL,2510,3.875,69.341,2003,PHOSROCK
NPL,3102,0.019,0.002,2003,UREA_EE_BULK
NPL,4001,33.803,24.47,2003,RUBBER1_MYSG
NPL,4412,47.235,29.432,2003,PLYWOOD
NPL,5201,89.946,108.093,2003,COTTON_A_INDX
NPL,7106,3.856,0.02,2003,SILVER
NPL,7403,678.479,355.25,2003,COPPER
NPL,7601,76.501,43.385,2003,ALUMINUM
NPL,8001,31.868,6.701,2003,TIN
NRU,2510,7552.9529999999995,117836.03,2003,PHOSROCK
NRU,4412,20.389,22.537,2003,PLYWOOD
NRU,7403,167.566,99.464,2003,COPPER
NZL,1001,131.416,321.913,2003,WHEAT_US_HRW
NZL,1003,63.378,67.798,2003,BARLEY
NZL,1005,787.576,804.144,2003,MAIZE
NZL,1006,166.88400000000001,346.219,2003,RICE_05
NZL,1201,2.4210000000000003,1.7329999999999999,2003,SOYBEANS
NZL,1511,87.938,39.44,2003,PALM_OIL
NZL,1513,3.9339999999999997,2.81,2003,COCONUT_OIL
NZL,1701,10571.837,28209.538,2003,SUGAR_WLD
NZL,1801,0.555,0.306,2003,COCOA
NZL,2401,321.8,161.1,2003,TOBAC_US
NZL,2510,1.094,27.011,2003,PHOSROCK
NZL,2601,15176.643,753050.377,2003,IRON_ORE
NZL,2701,123779.15999999999,2507229.208,2003,COAL_AUS
NZL,2709,198970.372,832498.826,2003,CRUDE_PETRO
NZL,2711,12680.551,496056.71,2003,NGAS_EUR
NZL,2835,414.246,227.45,2003,TSP
NZL,3102,874.284,2091.226,2003,UREA_EE_BULK
NZL,3104,160.803,252.625,2003,POTASH
NZL,3105,2302.676,8456.58,2003,DAP
NZL,4001,298.49,69.854,2003,RUBBER1_MYSG
NZL,4412,97657.799,98962.76000000001,2003,PLYWOOD
NZL,5201,321.5,241.95600000000002,2003,COTTON_A_INDX
NZL,7106,252.25,2.522,2003,SILVER
NZL,7108,129790.307,39.951,2003,GOLD
NZL,7110,117.568,0.063,2003,PLATINUM
NZL,7403,1515.953,794.519,2003,COPPER
NZL,7601,434333.092,281806.315,2003,ALUMINUM
NZL,7801,2834.8810000000003,5683.743,2003,LEAD
NZL,7901,247.168,219.772,2003,ZINC
NZL,8001,23.518,9.391,2003,TIN
OMN,1001,208.435,574,2003,WHEAT_US_HRW
OMN,1005,9.370000000000001,42.809999999999995,2003,MAIZE
OMN,1006,973.2620000000001,2572.781,2003,RICE_05
OMN,1511,818.186,1068.521,2003,PALM_OIL
OMN,1513,260,310,2003,COCONUT_OIL
OMN,1701,170.807,644.136,2003,SUGAR_WLD
OMN,2401,234.923,67.054,2003,TOBAC_US
OMN,2709,7805326.679,34635475.816,2003,CRUDE_PETRO
OMN,2711,1755020.55,6834024.788,2003,NGAS_EUR
OMN,2835,8.944,30.2,2003,TSP
OMN,3102,64.02799999999999,85.2,2003,UREA_EE_BULK
OMN,3105,462.592,2200,2003,DAP
OMN,4412,24.003,32.246,2003,PLYWOOD
OMN,7108,1783.1280000000002,0.19,2003,GOLD
OMN,7403,29356.78,15938.318,2003,COPPER
OMN,7901,4.35,4.862,2003,ZINC
OMN,8001,0.45,0.28,2003,TIN
PAK,1001,86568.401,589294.524,2003,WHEAT_US_HRW
PAK,1003,242.452,1817.473,2003,BARLEY
PAK,1005,327.944,450.351,2003,MAIZE
PAK,1006,652215.273,1810077.039,2003,RICE_05
PAK,1201,0.186,0.5499999999999999,2003,SOYBEANS
PAK,1511,303.52000000000004,498.553,2003,PALM_OIL
PAK,1513,369.757,802.562,2003,COCONUT_OIL
PAK,1701,28621.093,123727.492,2003,SUGAR_WLD
PAK,1801,520.264,275,2003,COCOA
PAK,2401,14987.783,8456.965,2003,TOBAC_US
PAK,2510,0.111,1,2003,PHOSROCK
PAK,2601,0.039,0.039,2003,IRON_ORE
PAK,2701,1315.979,21797.771,2003,COAL_AUS
PAK,2709,34662.161,156526.404,2003,CRUDE_PETRO
PAK,2711,3893.5890000000004,3543.037,2003,NGAS_EUR
PAK,2835,43.318,40.812,2003,TSP
PAK,3102,6.895,29.6,2003,UREA_EE_BULK
PAK,3105,3238.906,17992.2,2003,DAP
PAK,4001,0.797,0.454,2003,RUBBER1_MYSG
PAK,4412,1503.579,2311.7110000000002,2003,PLYWOOD
PAK,5201,61544.541,53152.893000000004,2003,COTTON_A_INDX
PAK,7106,0.004,0,2003,SILVER
PAK,7403,7398.5199999999995,1876.883,2003,COPPER
PAK,7601,136.637,96.936,2003,ALUMINUM
PAK,7801,120.969,154.648,2003,LEAD
PAK,7901,85.132,95.911,2003,ZINC
PAN,1001,292.758,1655.452,2003,WHEAT_US_HRW
PAN,1006,1437.432,9286.59,2003,RICE_05
PAN,1201,2305,8933,2003,SOYBEANS
PAN,1511,2425.13,5658.1630000000005,2003,PALM_OIL
PAN,1513,132.719,287.31,2003,COCONUT_OIL
PAN,1701,14632.195,37925.358,2003,SUGAR_WLD
PAN,1801,1105.5910000000001,512.719,2003,COCOA
PAN,2401,479.41700000000003,118.51299999999999,2003,TOBAC_US
