country_iso3,commodity,HS4,export_value_usd,export_quantity_mt,year
ARE,NGAS_EUR,2711,3743785.639,11790954.651,2004
ARE,UREA_EE_BULK,3102,133078.11,520232.452,2004
ARE,POTASH,3104,10380.545,47689.443,2004
ARE,DAP,3105,16665.719,44093.467,2004
ARE,RUBBER1_MYSG,4001,12489.943000000001,8350.865,2004
ARE,GOLD,7108,2140027.457,362.516,2004
ARE,PLATINUM,7110,16128.082,1.796,2004
ARE,NICKEL,7502,3885.805,594.419,2004
ARE,ALUMINUM,7601,1272994.484,656414.243,2004
ARE,LEAD,7801,6678.29,6340.144,2004
ARE,TIN,8001,8294.204,1513.739,2004
ARG,WHEAT_US_HRW,1001,1541776.398,10452259.27,2004
ARG,BARLEY,1003,33948.817,194135.435,2004
ARG,MAIZE,1005,1379529.696,10901976.907,2004
ARG,RICE_05,1006,75275.098,274086.631,2004
ARG,SOYBEANS,1201,1832252.491,6573999.726,2004
ARG,PALM_OIL,1511,2464.107,4468.511,2004
ARG,SUGAR_WLD,1701,59071.753,245218.277,2004
ARG,TOBAC_US,2401,215135.294,91544.019,2004
ARG,PHOSROCK,2510,66.131,218.5,2004
ARG,CRUDE_PETRO,2709,2375121.108,9515833.336,2004
ARG,NGAS_EUR,2711,1243598.846,6774247.92,2004
ARG,PLYWOOD,4412,6594.871,12850.768,2004
ARG,ALUMINUM,7601,339518.127,194178.564,2004
ARG,LEAD,7801,21862.704999999998,24227.191000000003,2004
ARM,PLATINUM,7110,207.616,0.008,2004
ARM,COPPER,7403,58.900999999999996,54.486,2004
ARM,ALUMINUM,7601,10447.025,7492.326999999999,2004
ARM,LEAD,7801,47.237,127.4,2004
ASM,RICE_05,1006,22.363,262.443,2004
ASM,DAP,3105,29.314,105.357,2004
ASM,ALUMINUM,7601,1032.475,611.791,2004
ATG,WHEAT_US_HRW,1001,26.402,90,2004
ATG,MAIZE,1005,286.294,1186.4,2004
ATG,TOBAC_US,2401,100.858,65.054,2004
ATG,UREA_EE_BULK,3102,5.645,0.682,2004
ATG,GOLD,7108,1566.317,0.138,2004
AUS,WHEAT_US_HRW,1001,2704751.324,15159841.041,2004
AUS,BARLEY,1003,1007839.633,6262151.445,2004
AUS,MAIZE,1005,5004.872,13109.681,2004
AUS,RICE_05,1006,186096.098,474047.515,2004
AUS,SOYBEANS,1201,4756.54,9091.687,2004
AUS,SUGAR_WLD,1701,642870.862,3253105.427,2004
AUS,IRON_ORE,2601,6441192.414,212408153.531,2004
AUS,COAL_AUS,2701,13627095.308,227069731.46,2004
AUS,NGAS_EUR,2711,2972021.004,10538620.831,2004
AUS,COTTON_A_INDX,5201,666687.872,414940.829,2004
AUS,SILVER,7106,168259.894,975.355,2004
AUS,GOLD,7108,4731824.574,330.901,2004
AUS,COPPER,7403,936871.679,318384.427,2004
AUS,NICKEL,7502,1500893.465,107972.425,2004
AUS,ALUMINUM,7601,2817193.2260000003,1569880.624,2004
AUS,LEAD,7801,489978.815,505471.655,2004
AUS,ZINC,7901,606316.474,475194.022,2004
AUS,TIN,8001,12021.892,2222.12,2004
AUT,WHEAT_US_HRW,1001,83225.74500000001,458242.196,2004
AUT,BARLEY,1003,21207.395,124356.15299999999,2004
AUT,MAIZE,1005,83418.768,255814.44100000002,2004
AUT,NGAS_EUR,2711,175820.805,455388.00899999996,2004
AUT,UREA_EE_BULK,3102,116334.456,659474.39,2004
AUT,DAP,3105,70467.423,347264.444,2004
AUT,PLYWOOD,4412,171363.823,121172.587,2004
AUT,GOLD,7108,245680.969,19.236,2004
AUT,COPPER,7403,231934.76,77260.284,2004
AZE,IRON_ORE,2601,488.868,9151,2004
AZE,COAL_AUS,2701,2459,58272.142,2004
AZE,RUBBER1_MYSG,4001,374.427,328.095,2004
AZE,COTTON_A_INDX,5201,48319.519,42892.544,2004
AZE,PLATINUM,7110,179.714,0.025,2004
AZE,COPPER,7403,1151.394,574.193,2004
AZE,ALUMINUM,7601,72416.488,45883.316,2004
BEL,TSP,2835,186548.635,413348.879,2004
BEL,UREA_EE_BULK,3102,491753.18,2900806.628,2004
BEL,DAP,3105,572432.469,2011999.069,2004
BEL,GOLD,7108,194610.381,24.629,2004
BEL,PLATINUM,7110,356940.246,19.929,2004
BEL,COPPER,7403,518953.42100000003,143843.972,2004
BEL,LEAD,7801,108609.625,86421.435,2004
BEL,ZINC,7901,387273.742,319546.749,2004
BEN,TOBAC_US,2401,305.365,31.32,2004
BEN,NGAS_EUR,2711,8162.194,13378.474,2004
BEN,COTTON_A_INDX,5201,211795.638,129054.212,2004
BFA,MAIZE,1005,15821.062,75813.861,2004
BFA,SUGAR_WLD,1701,31703.645,99727.183,2004
BFA,TOBAC_US,2401,172.85,89.589,2004
BFA,RUBBER1_MYSG,4001,2005.5230000000001,1371.815,2004
BFA,COTTON_A_INDX,5201,482257.078,315081.679,2004
BFA,COPPER,7403,75.654,16.3,2004
BGD,TOBAC_US,2401,17842.282,7805.544,2004
BGD,UREA_EE_BULK,3102,46120.886,183097.603,2004
BGD,TIN,8001,893,150.2,2004
BGR,WHEAT_US_HRW,1001,99161.134,656436.785,2004
BGR,BARLEY,1003,42524.209,326366.7,2004
BGR,MAIZE,1005,34986.064,272222.51,2004
BGR,TOBAC_US,2401,103025.281,38422.644,2004
BGR,TSP,2835,11404.698,26642.58,2004
BGR,UREA_EE_BULK,3102,50272.426999999996,301707.026,2004
BGR,DAP,3105,20882.103,164638.485,2004
BGR,PLYWOOD,4412,12980.601,14598.787,2004
BGR,GOLD,7108,2188.948,0.248,2004
BGR,PLATINUM,7110,173,0.014,2004
BGR,COPPER,7403,146299.766,50266.149,2004
BGR,LEAD,7801,55370.876,57907.974,2004
BGR,ZINC,7901,104212.276,90544.596,2004
BHR,IRON_ORE,2601,261390.03100000002,4191330.763,2004
BHR,NGAS_EUR,2711,64322.354999999996,151822.576,2004
BHR,UREA_EE_BULK,3102,84055.668,365667.77800000005,2004
BHR,POTASH,3104,76.383,707.25,2004
BHR,GOLD,7108,5155.458,0.452,2004
BHR,PLATINUM,7110,69.141,0.049,2004
BHR,ALUMINUM,7601,371640.416,202259.481,2004
BHS,IRON_ORE,2601,9659.056,217338.1,2004
BHS,COAL_AUS,2701,472.555,10002,2004
BHS,NGAS_EUR,2711,50661.898,126887.783,2004
BHS,ALUMINUM,7601,241.769,128.817,2004
BIH,IRON_ORE,2601,2503.621,88497.10399999999,2004
BIH,PLYWOOD,4412,5347.264999999999,6077.723,2004
BIH,COPPER,7403,368.384,118.403,2004
BIH,ALUMINUM,7601,250505.373,111134.514,2004
BLR,SUGAR_WLD,1701,190053.19600000003,437372.44800000003,2004
BLR,UREA_EE_BULK,3102,207807.872,1043447.125,2004
BLR,POTASH,3104,752187.689,7013435.785,2004
BLR,DAP,3105,15189.014000000001,98092.448,2004
BLR,PLYWOOD,4412,38178.717000000004,105512.812,2004
BLR,PLATINUM,7110,1086.179,0.11399999999999999,2004
BLZ,SUGAR_WLD,1701,52125.288,147828.217,2004
BLZ,COCOA,1801,108.893,98.662,2004
BLZ,GOLD,7108,36.285,0.002,2004
BMU,WHEAT_US_HRW,1001,518.455,1756.95,2004
BMU,MAIZE,1005,138.037,851,2004
BOL,BARLEY,1003,0.419,1.007,2004
BOL,RICE_05,1006,1980.327,5093.967000000001,2004
BOL,SUGAR_WLD,1701,30929.418,118086.725,2004
BOL,COCOA,1801,239.373,106.601,2004
BOL,CRUDE_PETRO,2709,180540.992,577350.894,2004
BOL,NGAS_EUR,2711,688477.3840000001,6566346.171,2004
BOL,PLYWOOD,4412,1687.458,2529.175,2004
BOL,SILVER,7106,1978.013,11.208,2004
BOL,GOLD,7108,33951.271,3.48,2004
BOL,ALUMINUM,7601,49.249,37.007000000000005,2004
BOL,LEAD,7801,329.69599999999997,393.287,2004
BRA,MAIZE,1005,871622.937,5742418.4690000005,2004
BRA,SOYBEANS,1201,5938692.556,19340844.319,2004
BRA,SUGAR_WLD,1701,3303923.064,16361262.64,2004
BRA,TOBAC_US,2401,1542239.242,565010.596,2004
BRA,IRON_ORE,2601,6336018.694,206795626.741,2004
BRA,PLYWOOD,4412,1039031.686,1576351.9880000001,2004
BRA,COTTON_A_INDX,5201,403565.955,323652.805,2004
BRA,GOLD,7108,748446.247,56.879999999999995,2004
BRA,NICKEL,7502,187679.587,13758.665,2004
BRA,ALUMINUM,7601,1739012.17,1011304.321,2004
BRA,ZINC,7901,76486.005,69230.583,2004
BRA,TIN,8001,48274.366,6290.703,2004
BRB,SUGAR_WLD,1701,20097.27,34023.079999999994,2004
BRN,CRUDE_PETRO,2709,2868239.625,8040398.532000001,2004
BRN,NGAS_EUR,2711,1524144.851,6346523.9459999995,2004
BRN,RUBBER1_MYSG,4001,197.002,232,2004
BRN,COTTON_A_INDX,5201,494.679,299.925,2004
BRN,GOLD,7108,211.116,0.02,2004
BTN,PLYWOOD,4412,91.788,145.001,2004
BWA,COAL_AUS,2701,1645.3609999999999,56890.731,2004
BWA,GOLD,7108,2029.215,157.147,2004
BWA,PLATINUM,7110,3801.005,0.004,2004
BWA,COPPER,7403,254.876,788.605,2004
BWA,NICKEL,7502,97.173,6,2004
CAF,RUBBER1_MYSG,4001,90.514,80.41,2004
CAF,COTTON_A_INDX,5201,13476.826000000001,9427.273000000001,2004
CAN,WHEAT_US_HRW,1001,3245778.907,14771060.544,2004
CAN,BARLEY,1003,275973.927,1641386.747,2004
CAN,SOYBEANS,1201,371062.898,1076847.637,2004
CAN,TOBAC_US,2401,92693.586,26039.712,2004
CAN,IRON_ORE,2601,1246467.743,21277309.61,2004
CAN,COAL_AUS,2701,1719346.181,25909821.173,2004
CAN,CRUDE_PETRO,2709,19509834.562000003,79617316.047,2004
CAN,NGAS_EUR,2711,22354547.243,106123041.702,2004
CAN,UREA_EE_BULK,3102,589757.7760000001,1404918.729,2004
CAN,POTASH,3104,2059978.942,11531975.911,2004
CAN,PLYWOOD,4412,507601.63,546312.15,2004
CAN,SILVER,7106,341214.99399999995,1531.305,2004
CAN,GOLD,7108,2184139.92,177.603,2004
CAN,COPPER,7403,683581.616,255882.57200000001,2004
CAN,NICKEL,7502,1834938.5,130513.606,2004
CAN,ALUMINUM,7601,3897325.105,2078655.963,2004
CAN,LEAD,7801,201588.99899999998,225140.565,2004
CAN,ZINC,7901,690051.858,609167.364,2004
CHE,BARLEY,1003,61492.225,486348.703,2004
CHE,MAIZE,1005,152060.331,783197.6969999999,2004
CHE,SOYBEANS,1201,178036.19600000003,496560.903,2004
CHE,PHOSROCK,2510,881.972,11078.695,2004
CHE,COAL_AUS,2701,392402.935,6503740.551999999,2004
CHE,COTTON_A_INDX,5201,78492.122,41423.315,2004
CHE,SILVER,7106,267718.6,1232.505,2004
CHE,GOLD,7108,10230175.089,732.916,2004
CHL,IRON_ORE,2601,364005.165,6632890.481000001,2004
CHL,POTASH,3104,50822.593,182482.941,2004
CHL,DAP,3105,76790.951,315206.168,2004
CHL,PLYWOOD,4412,158576.625,216108.451,2004
CHL,SILVER,7106,79516.168,501.317,2004
CHL,GOLD,7108,359925.20399999997,70.403,2004
CHL,COPPER,7403,9110895.313000001,3037366.949,2004
CHL,TIN,8001,7264.48,754.125,2004
CHN,MAIZE,1005,446703.563,3061400.613,2004
CHN,RICE_05,1006,334296.175,1224922.18,2004
CHN,TOBAC_US,2401,354260.205,175152.629,2004
CHN,PHOSROCK,2510,193795.975,3567514.177,2004
CHN,COAL_AUS,2701,4805937.075,69963668.74599999,2004
CHN,TSP,2835,414031.063,819046.881,2004
CHN,UREA_EE_BULK,3102,839786.639,4142978.784,2004
CHN,PLYWOOD,4412,1404682.744,1582779.369,2004
CHN,SILVER,7106,732967.993,13162.449999999999,2004
CHN,ALUMINUM,7601,2335614.036,1384661.824,2004
CHN,LEAD,7801,445488.74,472291.597,2004
CHN,ZINC,7901,425400.212,351799.786,2004
CHN,TIN,8001,395286.027,41454.201,2004
CIV,PALM_OIL,1511,69206.783,110855.454,2004
CIV,COCONUT_OIL,1513,6899.465,9999.075,2004
CIV,SUGAR_WLD,1701,23505.079,31720.715,2004
CIV,COCOA,1801,1970894.437,1134569.537,2004
CIV,COAL_AUS,2701,6459.88,94848.765,2004
CIV,DAP,3105,35974.473999999995,95004.42199999999,2004
CIV,RUBBER1_MYSG,4001,215117.613,157634.747,2004
CIV,PLYWOOD,4412,27906.286,26795.799,2004
CIV,COTTON_A_INDX,5201,180434.35199999998,109288.318,2004
CIV,GOLD,7108,16460.361,1.471,2004
CIV,ALUMINUM,7601,750.274,468.398,2004
CIV,LEAD,7801,165.283,230.54000000000002,2004
CIV,ZINC,7901,24.064,22.986,2004
CMR,COCOA,1801,182967.71300000002,141727.544,2004
CMR,TOBAC_US,2401,4430.272,1121.164,2004
CMR,CRUDE_PETRO,2709,1472070.575,5483771.052,2004
CMR,RUBBER1_MYSG,4001,79749.341,64734.972,2004
CMR,PLYWOOD,4412,17445.727,16170.155,2004
CMR,COTTON_A_INDX,5201,158208.924,104846.013,2004
CMR,GOLD,7108,833.368,0.064,2004
CMR,ALUMINUM,7601,114313.257,65266.561,2004
CMR,LEAD,7801,75.88,85.3,2004
CMR,TIN,8001,5.287,1.5,2004
COD,MAIZE,1005,1599.861,17510,2004
COD,TOBAC_US,2401,7965.709,4400.559,2004
COD,CRUDE_PETRO,2709,87229.915,327890.205,2004
COD,NGAS_EUR,2711,2342.415,1423.308,2004
COD,RUBBER1_MYSG,4001,1115.679,934.0880000000001,2004
COD,GOLD,7108,327.125,0.023,2004
COD,COPPER,7403,1367.43,4540.286,2004
COG,SUGAR_WLD,1701,25809.475,37050.356,2004
COG,TOBAC_US,2401,3914.6879999999996,1627.68,2004
COG,NGAS_EUR,2711,43577.386,109674.592,2004
COG,RUBBER1_MYSG,4001,1500.238,1244.5,2004
COG,COPPER,7403,928.148,385.438,2004
COL,PALM_OIL,1511,104606.288,213727.386,2004
COL,COCONUT_OIL,1513,17394.118,28213.451,2004
COL,SUGAR_WLD,1701,243862.767,1156442.35,2004
COL,PHOSROCK,2510,2246.021,8558.019,2004
COL,COAL_AUS,2701,2695028.7399999998,61203032.875,2004
COL,CRUDE_PETRO,2709,3153665.716,11965286.861,2004
COL,NGAS_EUR,2711,16104.133,48904.387,2004
COL,PLYWOOD,4412,6310.736,8363.628,2004
COL,GOLD,7108,561856.86,48.887,2004
COL,PLATINUM,7110,41351.424,1.8860000000000001,2004
CRI,PALM_OIL,1511,72838.842,174499.837,2004
CRI,COCONUT_OIL,1513,6292.69,10789.562,2004
CRI,SUGAR_WLD,1701,63892.780999999995,212966.114,2004
CRI,COTTON_A_INDX,5201,840.274,541.5110000000001,2004
CUB,SUGAR_WLD,1701,339452.087,1814360.737,2004
CUB,TOBAC_US,2401,16080.714,8050.986,2004
CUB,SILVER,7106,4174,12.5,2004
CUB,PLATINUM,7110,47.408,0.004,2004
CUB,COPPER,7403,1591.901,1180.526,2004
CXR,UREA_EE_BULK,3102,41.581,421.109,2004
CYM,TOBAC_US,2401,542.076,138.762,2004
CYP,TOBAC_US,2401,1506.109,865.607,2004
CYP,UREA_EE_BULK,3102,10759.013,64803.659,2004
CYP,PLATINUM,7110,1890.779,0.114,2004
CYP,COPPER,7403,33840.041,5706.251,2004
CYP,NICKEL,7502,305.779,22.528,2004
CYP,ZINC,7901,3192.065,2718.1059999999998,2004
CYP,TIN,8001,11.109,0.92,2004
CZE,WHEAT_US_HRW,1001,29652.696,178223.759,2004
CZE,BARLEY,1003,19975.926,104652.98,2004
CZE,SUGAR_WLD,1701,109633.743,173482.745,2004
CZE,COAL_AUS,2701,407279.739,5242335.716,2004
CZE,PLYWOOD,4412,43914.228,51549.498999999996,2004
CZE,SILVER,7106,37232.226,23391.028000000002,2004
CZE,GOLD,7108,25477.48,6.196999999999999,2004
DEU,WHEAT_US_HRW,1001,876132.666,4585970.354,2004
DEU,BARLEY,1003,198170.863,1118603.954,2004
DEU,SUGAR_WLD,1701,490278.02400000003,1062389.814,2004
DEU,PHOSROCK,2510,25372.44,106853.993,2004
DEU,TSP,2835,239859.761,204050.404,2004
DEU,POTASH,3104,1273262.059,7153229.135,2004
DEU,SILVER,7106,599434.813,4133.96,2004
DEU,LEAD,7801,192149.393,144598.013,2004
DJI,MAIZE,1005,646.412,2722,2004
DJI,DAP,3105,9.684,26.5,2004
DMA,COAL_AUS,2701,1.0679999999999998,1.349,2004
DMA,UREA_EE_BULK,3102,526.127,2203.568,2004
DMA,POTASH,3104,581.996,1501.3,2004
DNK,WHEAT_US_HRW,1001,54409.202,301441.184,2004
DNK,BARLEY,1003,116941.52100000001,664581.372,2004
DNK,SUGAR_WLD,1701,94172.065,221610.558,2004
DNK,CRUDE_PETRO,2709,4351774.742,13717319.645,2004
DNK,NGAS_EUR,2711,232409.375,1091644.664,2004
DNK,COTTON_A_INDX,5201,566.685,409.682,2004
DOM,SUGAR_WLD,1701,78535.96,158086.7,2004
DOM,COCOA,1801,75878.048,42616.975,2004
DZA,PHOSROCK,2510,37170.565,556980.221,2004
DZA,CRUDE_PETRO,2709,18776404.119,57365161.803,2004
DZA,NGAS_EUR,2711,11583554.087,49535790.971,2004
DZA,UREA_EE_BULK,3102,62194.609,359042.035,2004
DZA,GOLD,7108,892.71,0.06,2004
DZA,ZINC,7901,34721.795,29766.232,2004
ECU,RICE_05,1006,749.7479999999999,3110.384,2004
ECU,SOYBEANS,1201,17657.679,59300.635,2004
ECU,PALM_OIL,1511,36296.885,62000.68,2004
ECU,COCONUT_OIL,1513,4007.585,6528.367,2004
ECU,SUGAR_WLD,1701,24882.851000000002,68143.856,2004
ECU,COCOA,1801,132023.24,76984.295,2004
ECU,TOBAC_US,2401,43722.899,6975.129,2004
ECU,CRUDE_PETRO,2709,4951802.708,19719130.057,2004
ECU,PLYWOOD,4412,48189.075000000004,47494.818,2004
ECU,GOLD,7108,16251.385,54.047000000000004,2004
ECU,PLATINUM,7110,104.352,0.008,2004
EGY,RICE_05,1006,467167.905,839032.648,2004
EGY,CRUDE_PETRO,2709,1540119.516,6148919.071,2004
EGY,UREA_EE_BULK,3102,144666.851,593568.821,2004
EGY,COTTON_A_INDX,5201,183356.976,75817.998,2004
EGY,GOLD,7108,8426.976999999999,0.001,2004
EGY,ALUMINUM,7601,136095.947,72378.175,2004
ERI,TOBAC_US,2401,311.337,190.27800000000002,2004
ESP,RICE_05,1006,219201.179,366482.393,2004
ESP,TSP,2835,111082.068,179084.06,2004
ESP,POTASH,3104,108733.789,661056.752,2004
ESP,COTTON_A_INDX,5201,86734.174,61295.214,2004
ESP,ZINC,7901,387983.434,359338.91099999996,2004
EST,SUGAR_WLD,1701,24204.341,35516.347,2004
EST,COCOA,1801,120642.612,60811.779,2004
EST,TOBAC_US,2401,21.651,14.416,2004
EST,COAL_AUS,2701,7457.936,104349.535,2004
EST,CRUDE_PETRO,2709,88803.59099999999,320727.961,2004
EST,UREA_EE_BULK,3102,45200.766,251203.184,2004
EST,PLYWOOD,4412,32545.519,39898.127,2004
EST,PLATINUM,7110,2219,0.1,2004
EST,ALUMINUM,7601,21184.788,13554.296,2004
EST,LEAD,7801,3790.327,3899.676,2004
ETH,SOYBEANS,1201,336.099,992.582,2004
ETH,SUGAR_WLD,1701,10245.818,15940.38,2004
ETH,CRUDE_PETRO,2709,25.488,3.351,2004
ETH,COTTON_A_INDX,5201,10911.069,6955.313999999999,2004
ETH,GOLD,7108,71214.922,7.557,2004
ETH,PLATINUM,7110,103.891,0.007,2004
ETH,ALUMINUM,7601,379,197,2004
FIN,TOBAC_US,2401,2856.692,361.285,2004
FIN,TSP,2835,51336.577,132241.869,2004
FIN,UREA_EE_BULK,3102,20057.693,144265.924,2004
FIN,DAP,3105,142320.811,442202.214,2004
FIN,PLYWOOD,4412,746232.954,694478.298,2004
FIN,GOLD,7108,66426.42,6.3709999999999996,2004
FIN,COPPER,7403,90941.305,29662.275,2004
FIN,NICKEL,7502,519101.864,36778.948,2004
FIN,ZINC,7901,295564.162,249701.276,2004
FJI,COCONUT_OIL,1513,3621.087,5615.655,2004
FJI,SUGAR_WLD,1701,134400.87600000002,251874.715,2004
FJI,PHOSROCK,2510,17.968,3800,2004
FJI,PLYWOOD,4412,3325.185,4080.799,2004
FJI,SILVER,7106,1322.698,1.572,2004
FJI,GOLD,7108,54111.913,6.521999999999999,2004
FJI,ALUMINUM,7601,1.366,0.253,2004
FRA,WHEAT_US_HRW,1001,2753326.186,14946140.755,2004
FRA,BARLEY,1003,775875.457,4715945.136,2004
FRA,MAIZE,1005,1400530.886,5800698.983,2004
FRA,SUGAR_WLD,1701,1363294.798,2295200.807,2004
FSM,COAL_AUS,2701,0.086,0.048,2004
GAB,SUGAR_WLD,1701,3357.799,5290.122,2004
GAB,CRUDE_PETRO,2709,3264328.623,10201040.81,2004
GAB,RUBBER1_MYSG,4001,2545.2019999999998,2121.04,2004
GAB,PLYWOOD,4412,19328.714,15521.608,2004
GBR,WHEAT_US_HRW,1001,296638.592,1951317.411,2004
GBR,BARLEY,1003,100886.63900000001,643808.419,2004
GBR,CRUDE_PETRO,2709,19225313.375,62493080.864,2004
GBR,POTASH,3104,78711.795,392347.57300000003,2004
GBR,COTTON_A_INDX,5201,58011.111,36509.731,2004
GBR,PLATINUM,7110,1972293.444,150.413,2004
GBR,NICKEL,7502,697462.896,51500.217,2004
GBR,ALUMINUM,7601,783175.931,382125.833,2004
GEO,MAIZE,1005,482.545,1650.681,2004
GEO,UREA_EE_BULK,3102,34541.991,242699.797,2004
GEO,SILVER,7106,291.082,1.4,2004
GEO,GOLD,7108,35437.026,5.242,2004
GEO,COPPER,7403,2365.69,845.728,2004
GEO,ALUMINUM,7601,43141.984,25061.853,2004
GEO,LEAD,7801,157.59,276.231,2004
GEO,ZINC,7901,150.822,122.50999999999999,2004
GHA,COCOA,1801,989875.149,520336.545,2004
GHA,TOBAC_US,2401,1389.462,524.094,2004
GHA,NGAS_EUR,2711,2852.728,5631.353,2004
GHA,RUBBER1_MYSG,4001,12201.633,9471.528,2004
GHA,PLYWOOD,4412,20314.293,27136.47,2004
GHA,GOLD,7108,79004.362,6.234999999999999,2004
GHA,LEAD,7801,236.484,312.276,2004
GIB,DAP,3105,1306.155,6038.91,2004
GIN,CRUDE_PETRO,2709,41887.766,122945.719,2004
GIN,RUBBER1_MYSG,4001,19729.123,15846.417,2004
GIN,PLYWOOD,4412,903.148,1459.275,2004
GIN,COTTON_A_INDX,5201,901.721,619.8670000000001,2004
GIN,GOLD,7108,40211.173,3.6719999999999997,2004
GIN,ALUMINUM,7601,794.8789999999999,603.495,2004
GMB,COTTON_A_INDX,5201,664.323,530.183,2004
GMB,GOLD,7108,119.191,0.008,2004
GNB,CRUDE_PETRO,2709,27556.218,88897.134,2004
GNQ,NGAS_EUR,2711,5759.46,12153.836000000001,2004
GRC,RICE_05,1006,22752.227,57385.066999999995,2004
GRC,TOBAC_US,2401,315860.687,98321.265,2004
GRC,COTTON_A_INDX,5201,388663.673,280826.522,2004
GRC,PLATINUM,7110,3337.783,0.14400000000000002,2004
GTM,PALM_OIL,1511,36879.814,67383.895,2004
GTM,COCONUT_OIL,1513,4341.021000000001,7594.388,2004
GTM,SUGAR_WLD,1701,281777.539,1513279.286,2004
GTM,TOBAC_US,2401,34200.341,6734.872,2004
GTM,CRUDE_PETRO,2709,187103.989,1010529.7289999999,2004
GTM,RUBBER1_MYSG,4001,71826.825,59187.984,2004
GTM,PLYWOOD,4412,3861.278,4621.388,2004
GTM,PLATINUM,7110,76.076,0.028,2004
GTM,ALUMINUM,7601,4616.715999999999,8222.874,2004
GTM,LEAD,7801,1124.904,1240.8329999999999,2004
GUY,RICE_05,1006,75097.106,269236.972,2004
GUY,COCONUT_OIL,1513,777.583,812.746,2004
GUY,SUGAR_WLD,1701,159395.111,334305.313,2004
GUY,COAL_AUS,2701,88.003,5892.875,2004
GUY,RUBBER1_MYSG,4001,2.2920000000000003,0.6839999999999999,2004
GUY,PLYWOOD,4412,27766.843,42679.307,2004
GUY,SILVER,7106,0.404,0.087,2004
HKG,WHEAT_US_HRW,1001,6763.7480000000005,16261.796,2004
HKG,PHOSROCK,2510,178.05200000000002,3003.999,2004
HKG,TSP,2835,7255.666,20404.421,2004
HKG,UREA_EE_BULK,3102,8871.928,54453.729,2004
HKG,POTASH,3104,9380.568,76076.554,2004
HND,BARLEY,1003,9.6,19.2,2004
HND,PALM_OIL,1511,61854.098,110896.296,2004
HND,COCONUT_OIL,1513,5257.226,7288.432,2004
HND,SUGAR_WLD,1701,16791.546,65325.654,2004
HND,SILVER,7106,208.978,0.5599999999999999,2004
HND,GOLD,7108,74794.122,6.708,2004
HRV,SUGAR_WLD,1701,37371.83700000001,49117.837999999996,2004
HRV,UREA_EE_BULK,3102,74659.896,410854.34,2004
HRV,DAP,3105,57468.859000000004,308378.399,2004
HTI,COCOA,1801,4021.003,2471.716,2004
HUN,WHEAT_US_HRW,1001,147407.897,985659.066,2004
HUN,MAIZE,1005,343978.466,1390869.071,2004
HUN,SOYBEANS,1201,7419.826,12249.598,2004
HUN,SUGAR_WLD,1701,42164.858,66107.86600000001,2004
HUN,COCOA,1801,21.211,27.949,2004
HUN,PHOSROCK,2510,784.0550000000001,12022.1,2004
HUN,GOLD,7108,7126.0830000000005,0.73,2004
HUN,TIN,8001,2089.542,323.153,2004
IDN,BARLEY,1003,146.125,168.25900000000001,2004
IDN,PALM_OIL,1511,4124258.234,8748600.786,2004
IDN,COCONUT_OIL,1513,1053712.6469999999,1530650.616,2004
IDN,COCOA,1801,570423.861,362997.673,2004
IDN,TOBAC_US,2401,157813.652,48714.937,2004
IDN,COAL_AUS,2701,4903832.889,101740354.903,2004
IDN,CRUDE_PETRO,2709,6208744.681,22500847.792,2004
IDN,NGAS_EUR,2711,8173504.178,24228673.602,2004
IDN,UREA_EE_BULK,3102,134937.932,545663.812,2004
IDN,RUBBER1_MYSG,4001,2634504.428,2045132.079,2004
IDN,PLYWOOD,4412,2477519.254,2819632.9390000002,2004
IDN,SILVER,7106,7902.396,28.314,2004
IDN,GOLD,7108,618164.2220000001,47.128,2004
IDN,PLATINUM,7110,3402.316,42.409000000000006,2004
IDN,COPPER,7403,371193.79099999997,89358.88399999999,2004
IDN,TIN,8001,1085128.994,133405.94,2004
IND,WHEAT_US_HRW,1001,736958.286,3763583.8850000002,2004
IND,MAIZE,1005,228274.33000000002,1381633.706,2004
IND,RICE_05,1006,1355799.967,3456643.28,2004
IND,SOYBEANS,1201,56340.413,193419.152,2004
IND,TOBAC_US,2401,249905.969,135637.455,2004
IND,IRON_ORE,2601,4769603.68,68193804.782,2004
IND,PLYWOOD,4412,21943.709,25924.607,2004
IND,COTTON_A_INDX,5201,299783.603,193861.48500000002,2004
IND,COPPER,7403,369889.236,131018.609,2004
IND,ALUMINUM,7601,313632.581,168375.22400000002,2004
IRL,SUGAR_WLD,1701,65968.206,87084.204,2004
IRL,ZINC,7901,10068.926000000001,14312.351,2004
IRN,IRON_ORE,2601,100389.879,1576040.8129999998,2004
IRN,CRUDE_PETRO,2709,26783318.942,106809372.111,2004
IRN,NGAS_EUR,2711,572834.922,1411101.287,2004
IRN,COPPER,7403,128210.511,53861.114,2004
IRN,ALUMINUM,7601,155901.18600000002,96645.23199999999,2004
IRN,LEAD,7801,6470.842000000001,9759.778,2004
IRN,ZINC,7901,27708.223,19534.399999999998,2004
IRQ,BARLEY,1003,121604.04299999999,308235.44,2004
IRQ,COAL_AUS,2701,3508.658,66722,2004
IRQ,UREA_EE_BULK,3102,16016.235,40245.92,2004
IRQ,POTASH,3104,47,407,2004
IRQ,DAP,3105,2481.683,7630,2004
IRQ,RUBBER1_MYSG,4001,26.833,36,2004
IRQ,COTTON_A_INDX,5201,30244.732,19142.361,2004
