ISO3,year,government_investment_gdp,private_sector_investment_gdp
LUX,2011,4.060115547,14.65936181
LUX,2012,3.932553262,15.98711212
LUX,2013,3.490591708,15.96696443
LUX,2014,3.738289838,16.71476429
LUX,2015,3.862446779,14.21856822
LUX,2016,3.850616492,14.24528741
LUX,2017,4.051776442,14.71645218
LUX,2018,3.951124568,13.16702066
LUX,2019,4.161471493,13.21105278
LVA,1990,0.604955848,5.464792543
LVA,1991,0.702279195,6.343950792
LVA,1992,1.12121156,10.12832356
LVA,1993,1.369719192,12.37318452
LVA,1994,1.415365769,12.78552751
LVA,1995,1.552524215,9.090141613
LVA,1996,1.979296434,11.93836442
LVA,1997,1.22050106,12.22026856
LVA,1998,1.221381237,16.84899111
LVA,1999,1.446351323,16.93034614
LVA,2000,1.52819407,19.70521163
LVA,2001,1.325113412,22.50060348
LVA,2002,1.38825455,19.99789399
LVA,2003,2.562795527,19.29166549
LVA,2004,3.327876029,22.52854872
LVA,2005,3.231747217,25.00065662
LVA,2006,4.229056505,24.59306917
LVA,2007,5.331199014,26.7178801
LVA,2008,5.032981004,24.74549267
LVA,2009,5.175014045,17.54207627
LVA,2010,4.849478501,14.22912806
LVA,2011,5.284336619,16.94632142
LVA,2012,5.11398906,19.62985467
LVA,2013,4.561800434,18.17808495
LVA,2014,4.582505447,18.04237355
LVA,2015,4.687547213,16.62568653
LVA,2016,3.521254807,15.58847531
LVA,2017,4.619999918,15.99999883
LVA,2018,5.626148088,16.52806083
LVA,2019,5.013803988,17.14880788
MAC,1990,4.693787024,16.65306185
MAC,1991,5.768085283,20.46455888
MAC,1992,6.969711082,24.72780126
MAC,1993,6.909231779,24.51322875
MAC,1994,6.67009434,23.66479502
MAC,1995,5.972951815,21.19140664
MAC,1996,4.675452129,16.5880138
MAC,1997,4.778687,16.95427995
MAC,1998,4.384783469,15.55675112
MAC,1999,4.572341323,16.22218707
MAC,2000,3.019429814,10.71261952
MAC,2001,2.216299252,10.63570369
MAC,2002,2.967778413,9.757422171
MAC,2003,4.489533257,12.41909886
MAC,2004,4.662774027,13.7560985
MAC,2005,4.873230179,22.96231172
MAC,2006,3.876216822,30.94610252
MAC,2007,2.579882496,35.19291426
MAC,2008,1.944591937,29.11727996
MAC,2009,2.503717549,18.26769557
MAC,2010,2.483903103,11.32916464
MAC,2011,3.309288466,9.986659898
MAC,2012,4.404212505,10.23090023
MAC,2013,1.941435647,12.43711824
MAC,2014,1.762611443,18.18623861
MAC,2015,2.854479026,23.96247348
MAC,2016,2.77496863,21.01190066
MAC,2017,3.552825845,17.54959505
MAC,2018,3.868236094,14.06351782
MAC,2019,3.272238189,11.76300309
MAR,1990,2.860264382,18.83474497
MAR,1991,2.541518288,18.31855648
MAR,1992,2.606072337,19.02168637
MAR,1993,3.275240073,17.98097456
MAR,1994,2.814586033,15.97178253
MAR,1995,3.731500481,18.31813806
MAR,1996,2.736849684,17.09106944
MAR,1997,3.040007847,18.91945186
MAR,1998,2.838624987,20.34290317
MAR,1999,3.056223005,22.20054732
MAR,2000,3.146090641,22.40348134
MAR,2001,2.937448639,21.01647057
MAR,2002,3.433327946,21.45193362
MAR,2003,3.029332539,22.18570994
MAR,2004,2.905992856,23.17288216
MAR,2005,2.972997943,24.22817305
MAR,2006,2.829055051,24.85417511
MAR,2007,2.815144638,27.99312939
MAR,2008,3.608341129,29.90092579
MAR,2009,4.180617172,26.61640594
MAR,2010,3.533049991,25.26449311
MAR,2011,5.007549214,25.07569184
MAR,2012,5.058257659,25.2955009
MAR,2013,4.912888787,24.80997027
MAR,2014,5.102376588,23.27215747
MAR,2015,5.361632158,22.05507968
MAR,2016,5.559040445,23.69472521
MAR,2017,5.247062631,22.30310653
MAR,2018,4.948310037,21.94283762
MAR,2019,4.402614514,22.40773581
MDA,1990,1.686079187,9.671783117
MDA,1991,1.310723221,7.518645241
MDA,1992,1.244239294,7.137276843
MDA,1993,1.191129981,6.832628491
MDA,1994,1.841532957,4.718727067
MDA,1995,0.782877662,5.203304954
MDA,1996,0.770822755,7.216965759
MDA,1997,0.982131633,6.458140445
MDA,1998,0.889359172,7.807816849
MDA,1999,0.313044609,6.612190971
MDA,2000,1.993061154,4.196839584
MDA,2001,1.445185311,5.396741677
MDA,2002,0.898111573,5.811125265
MDA,2003,1.689403055,5.771435858
MDA,2004,1.143699673,6.372632479
MDA,2005,1.193228271,6.808239627
MDA,2006,1.898394671,7.364760521
MDA,2007,2.22452253,9.063630711
MDA,2008,1.912082164,8.786305589
MDA,2009,1.543843786,6.324297449
MDA,2010,1.257248499,7.349809073
MDA,2011,1.149098608,8.02068566
MDA,2012,1.193711791,8.206468771
MDA,2013,1.190604279,7.905360747
MDA,2014,1.400088308,8.640627364
MDA,2015,1.474217477,8.115443656
MDA,2016,1.187514541,7.912597429
MDA,2017,1.278993815,8.105643827
MDA,2018,1.341668663,8.957843329
MDA,2019,1.457495329,9.731588089
MDG,1990,6.285033173,0.985858914
MDG,1991,2.989258042,0.377332331
MDG,1992,4.472573175,0.36346849
MDG,1993,4.773577561,0.375473876
MDG,1994,3.953103311,0.461862669
MDG,1995,2.565171802,1.815710424
MDG,1996,2.980838743,1.840751877
MDG,1997,2.625304349,2.291022903
MDG,1998,3.192341817,2.404582187
MDG,1999,2.650068954,2.769495901
MDG,2000,2.807952544,3.134548085
MDG,2001,2.885309457,3.992598415
MDG,2002,1.773507108,3.146478327
MDG,2003,3.273965434,3.397651874
MDG,2004,4.123204294,3.985337367
MDG,2005,3.501830984,4.148308654
MDG,2006,3.775795025,4.917021405
MDG,2007,2.46732337,7.417094091
MDG,2008,2.7039746,12.33638344
MDG,2009,1.583263011,12.03056658
MDG,2010,1.888537877,9.264200453
MDG,2011,1.610874283,9.439781359
MDG,2012,1.107982864,9.946749474
MDG,2013,1.341983865,8.608095093
MDG,2014,1.749608504,7.770789154
MDG,2015,1.476459346,7.852205346
MDG,2016,2.323001091,7.676557017
MDG,2017,2.471787238,6.977356076
MDG,2018,2.401122917,7.732498405
MDG,2019,2.99331674,7.949679465
MDV,1990,8.221397155,5.777710755
MDV,1991,10.77419853,3.15263919
MDV,1992,9.809331935,4.41582958
MDV,1993,9.488493891,4.879039135
MDV,1994,7.860399225,6.821446581
MDV,1995,6.979324391,5.814845341
MDV,1996,5.741459424,7.824022167
MDV,1997,5.50425714,10.21251351
MDV,1998,5.371547941,9.70783753
MDV,1999,8.666216765,7.587210021
MDV,2000,6.115109296,7.237856544
MDV,2001,7.225897873,7.863283166
MDV,2002,6.703604971,7.148485944
MDV,2003,7.549794684,9.308776008
MDV,2004,6.842064215,14.8418244
MDV,2005,12.23126676,19.94538999
MDV,2006,10.52616083,18.5789397
MDV,2007,12.55890307,21.4693104
MDV,2008,18.48354155,18.8495549
MDV,2009,10.18808845,15.95981261
MDV,2010,10.19891736,16.11248455
MDV,2011,13.73806312,17.28444603
MDV,2012,9.674274913,20.07985423
MDV,2013,6.376939938,24.47700207
MDV,2014,8.020264358,27.26687793
MDV,2015,15.0381919,25.36512624
MDV,2016,25.00547174,14.06535694
MDV,2017,20.20383123,18.98845482
MDV,2018,23.66731349,23.11031906
MDV,2019,18.69204676,23.87101118
MEX,1990,2.788901764,11.98542235
MEX,1991,2.704652425,13.02952978
MEX,1992,2.566670804,14.26226188
MEX,1993,2.755565747,16.04769063
MEX,1994,3.75522783,16.79194561
MEX,1995,2.560278158,11.5064304
MEX,1996,2.015304553,13.71528706
MEX,1997,2.084167496,14.8721462
MEX,1998,1.860194336,15.95143751
MEX,1999,2.072732308,16.22549077
MEX,2000,2.509559233,15.83949468
MEX,2001,2.535612509,14.54807577
MEX,2002,3.158863573,13.54293199
MEX,2003,3.487114042,13.14978665
MEX,2004,3.552743686,13.59204879
MEX,2005,3.861043139,13.93736637
MEX,2006,3.952616794,14.66642421
MEX,2007,4.039906957,15.2206366
MEX,2008,4.895420728,15.39575724
MEX,2009,5.098851661,13.82486231
MEX,2010,4.900411841,13.95041232
MEX,2011,4.520774947,15.09102859
MEX,2012,3.97429203,15.88068335
MEX,2013,3.927783568,15.00554767
MEX,2014,3.736848848,15.24474627
MEX,2015,3.12990769,16.16782485
MEX,2016,2.941613926,16.00610882
MEX,2017,2.541727422,15.72006465
MEX,2018,2.484602153,15.55774057
MEX,2019,2.167188045,15.00971121
MKD,1990,3.695006379,11.63859077
MKD,1991,3.67350529,11.57086627
MKD,1992,3.326849131,10.47896222
MKD,1993,3.101406344,9.768858713
MKD,1994,2.888308688,9.097640907
MKD,1995,3.218593312,10.13797641
MKD,1996,3.388256778,10.67238481
MKD,1997,3.196213505,10.06748388
MKD,1998,3.011899321,9.486928171
MKD,1999,2.8448662,8.960804942
MKD,2000,2.827196749,8.297317438
MKD,2001,3.612718556,8.979519783
MKD,2002,3.126920885,9.267345705
MKD,2003,2.33046826,9.251660823
MKD,2004,2.51051058,9.425481569
MKD,2005,2.232171327,7.991939827
MKD,2006,2.455385078,7.918569317
MKD,2007,2.008073202,9.435783039
MKD,2008,2.5893416,10.18913748
MKD,2009,2.892121775,10.2764601
MKD,2010,3.54078732,8.687009627
MKD,2011,3.592480268,9.943613747
MKD,2012,4.035385226,10.44016254
MKD,2013,3.82045671,10.73066112
MKD,2014,4.004115787,10.59970724
MKD,2015,3.891565059,11.64182185
MKD,2016,4.284206241,12.30952937
MKD,2017,4.096243427,14.55962
MLI,1990,0.220948534,14.89999482
MLI,1991,0.224710149,13.57696869
MLI,1992,0.471749493,13.99224991
MLI,1993,0.514173031,14.22915826
MLI,1994,1.634079592,12.24500261
MLI,1995,1.6637684,16.61248932
MLI,1996,2.757343936,15.87604419
MLI,1997,2.161837692,15.72623842
MLI,1998,2.414638372,12.41020514
MLI,1999,6.433119644,5.068059397
MLI,2000,5.86167451,5.864366546
MLI,2001,4.658713055,7.351433375
MLI,2002,5.0945549,6.600688339
MLI,2003,4.954616111,6.766795623
MLI,2004,5.841754045,8.161970263
MLI,2005,5.63081985,8.37252098
MLI,2006,6.672809632,7.601601641
MLI,2007,6.764317731,7.152675836
MLI,2008,4.712409474,11.43936011
MLI,2009,6.960351911,7.906043977
MLI,2010,4.898606139,9.532893663
MLI,2011,6.181475865,9.549072894
MLI,2012,1.757377545,7.942870266
MLI,2013,3.964913399,7.435315077
MLI,2014,4.088967634,7.19474108
MLI,2015,4.983576156,7.539206155
MLI,2016,6.09782225,6.632542156
MLI,2017,5.563962366,5.983923894
MLI,2018,4.066562385,7.662620326
MLI,2019,4.165314248,8.680352227
MLT,1990,4.417602407,22.39874443
MLT,1991,4.157489168,21.07988197
MLT,1992,3.961610757,20.08671231
MLT,1993,4.214035213,21.36658969
MLT,1994,4.344917039,22.03020421
MLT,1995,3.59142509,25.42697144
MLT,1996,3.866875438,23.13932733
MLT,1997,4.529696419,23.05317521
MLT,1998,5.305490096,22.7766817
MLT,1999,5.661545061,22.14838972
MLT,2000,4.745160394,22.95229519
MLT,2001,4.339445173,20.86762703
MLT,2002,5.056831759,15.26348154
MLT,2003,5.766786597,20.69888458
MLT,2004,4.822504665,21.66022261
MLT,2005,6.137665548,23.49154248
MLT,2006,5.412852453,24.43984979
MLT,2007,5.123174942,25.20149849
MLT,2008,3.405756374,23.2508796
MLT,2009,3.20682224,20.8875658
MLT,2010,3.054833524,26.36825753
MLT,2011,3.811908557,20.45467306
MLT,2012,4.291980385,19.66497493
MLT,2013,3.808866239,19.32505868
MLT,2014,4.666762032,18.0619824
MLT,2015,5.331863019,26.5560689
MLT,2016,3.135748737,26.93838146
MLT,2017,2.955431152,23.28531635
MMR,1990,1.53435315,2.82426953
MMR,1991,1.500841509,2.762584969
MMR,1992,1.471759035,2.709053193
MMR,1993,1.618111232,2.978442367
MMR,1994,1.903044096,3.502915621
MMR,1995,2.231979672,4.108384305
MMR,1996,2.409598708,4.435326017
MMR,1997,2.492992981,4.588829003
MMR,1998,3.085087865,4.161916283
MMR,1999,2.675325535,4.486413363
MMR,2000,2.330191689,4.684112156
MMR,2001,2.182954394,4.574039603
MMR,2002,2.152123243,4.89015775
MMR,2003,2.503579941,5.224224603
MMR,2004,3.713769155,4.86482359
MMR,2005,4.779903746,4.818898604
MMR,2006,5.138175962,5.616533617
MMR,2007,5.367488214,6.540389024
MMR,2008,6.057577738,7.737007575
MMR,2009,6.212975761,10.4642732
MMR,2010,7.482967866,13.18016363
MMR,2011,6.457454711,16.90253576
MMR,2012,6.566626437,17.73867976
MMR,2013,7.270227565,17.63734846
MMR,2014,7.306773714,18.75277673
MMR,2015,6.977859145,19.55966754
MMR,2016,5.495757921,20.31450298
MMR,2017,5.183738034,19.65655503
MMR,2018,5.819835107,18.06576088
MMR,2019,6.314644097,17.51225554
MNE,1990,1.251513751,6.656296449
MNE,1991,1.250343706,6.650073086
MNE,1992,1.249633811,6.646296997
MNE,1993,1.254564177,6.672519398
MNE,1994,1.246833293,6.631401721
MNE,1995,1.247503578,6.634966401
MNE,1996,1.269355676,6.751189154
MNE,1997,1.223640522,6.50804876
MNE,1998,1.249514317,6.64566091
MNE,1999,1.334912121,7.099857145
MNE,2000,1.173779784,5.691346545
MNE,2001,1.137353297,7.248275078
MNE,2002,0.937431122,9.116121333
MNE,2003,1.864429884,6.264812907
MNE,2004,1.350113459,6.97803765
MNE,2005,1.935993178,7.057964536
MNE,2006,2.24296888,9.199039571
MNE,2007,4.079087984,15.18008563
MNE,2008,6.03665915,17.59436845
MNE,2009,5.471856425,12.36284691
MNE,2010,3.466024115,10.67514997
MNE,2011,2.706895232,10.00933313
MNE,2012,2.795935864,9.958611638
MNE,2013,2.663387406,10.97104649
MNE,2014,3.751957799,9.303504346
MNE,2015,4.061971601,10.07403589
MNE,2016,5.20392157,13.80093032
MNE,2017,7.510433289,14.03634035
MNE,2018,8.454427599,15.0563535
MNE,2019,6.907655722,15.29910125
MNG,1990,7.511817155,1.277355903
MNG,1991,7.826082908,29.02755667
MNG,1992,10.87073125,20.65031108
MNG,1993,18.18980212,17.7745735
MNG,1994,11.62569865,21.12056469
MNG,1995,9.725343252,8.938039047
MNG,1996,12.65555642,16.55030339
MNG,1997,4.682482942,27.92695073
MNG,1998,4.609910556,26.3408011
MNG,1999,3.963765096,23.03497159
MNG,2000,6.628045663,22.25253752
MNG,2001,4.367710373,18.9898157
MNG,2002,5.359877418,16.13007513
MNG,2003,4.977846322,19.69637845
MNG,2004,3.919203832,18.41706978
MNG,2005,2.290512502,19.37849148
MNG,2006,3.653814548,24.93688328
MNG,2007,7.526507691,22.26924722
MNG,2008,7.664161947,22.50511176
MNG,2009,5.250187332,16.2005803
MNG,2010,4.70900003,22.11597188
MNG,2011,7.592217062,30.20959526
MNG,2012,7.767141022,30.57161582
MNG,2013,6.19704952,25.09913393
MNG,2014,6.365686018,16.46184522
MNG,2015,4.685246354,11.16801323
MNG,2016,7.231505922,7.827989635
MNG,2017,4.676096145,14.69604696
MNG,2018,3.703479752,18.25540572
MNG,2019,6.752187243,19.31704964
MOZ,1990,1.952688581,6.66517443
MOZ,1991,7.340883715,0.59206004
MOZ,1992,6.739730955,1.126801881
MOZ,1993,6.063956451,1.337980449
MOZ,1994,7.390109503,1.411961596
MOZ,1995,5.907019567,3.510423485
MOZ,1996,5.196827834,3.633247107
MOZ,1997,6.279887026,2.947194605
MOZ,1998,5.082788379,3.247849565
MOZ,1999,5.748785103,2.964500319
MOZ,2000,6.153420727,7.314182412
MOZ,2001,9.053714487,0.0363528976250014
MOZ,2002,5.780454455,5.331198245
MOZ,2003,6.328631132,3.258329774
MOZ,2004,5.603476764,2.782006439
MOZ,2005,4.912388735,3.749195688
MOZ,2006,7.156367773,1.230072501
MOZ,2007,7.712625152,0.523760404
MOZ,2008,7.921036032,4.04919954
MOZ,2009,10.62899716,1.445477794
MOZ,2010,9.477595213,3.8504801
MOZ,2011,9.202845397,5.327953424
MOZ,2012,8.781754746,15.34059224
MOZ,2013,9.319728366,15.72257654
MOZ,2014,11.21287524,14.99724825
MOZ,2015,8.252573414,12.1825125
MOZ,2016,6.776857412,11.06479724
MOZ,2017,6.890206793,9.316636093
MOZ,2018,5.953869195,22.86958786
MOZ,2019,5.948383571,23.11535262
MRT,1990,1.84304912,10.79922663
MRT,1991,2.155059201,12.62742918
MRT,1992,2.632302802,15.42380804
MRT,1993,2.125686177,12.45532114
MRT,1994,2.281895692,13.37062098
MRT,1995,2.425131511,14.20990214
MRT,1996,1.658464707,9.717667665
MRT,1997,1.628617128,9.542777155
MRT,1998,2.028580031,11.88633304
MRT,1999,1.983835288,11.62415403
MRT,2000,2.333277741,13.67168984
MRT,2001,2.425420781,14.21159585
MRT,2002,3.279073232,19.21351734
MRT,2003,3.794664044,22.23458857
MRT,2004,3.523332549,20.64473844
MRT,2005,3.527203072,20.66741598
MRT,2006,3.318412245,19.44402067
MRT,2007,3.91287122,22.92721256
MRT,2008,3.393887335,19.88626158
MRT,2009,3.364437298,19.71370006
MRT,2010,3.852730954,19.54546689
MRT,2011,2.488651952,20.72149913
MRT,2012,4.217847296,20.60258842
MRT,2013,3.441114045,21.17981647
MRT,2014,3.574397995,20.684626
MRT,2015,3.855421333,17.09925699
MRT,2016,2.789528557,16.65968647
MRT,2017,2.084746992,13.40500582
MRT,2018,2.189863357,17.81547985
MRT,2019,2.16503892,17.55326465
MUS,1990,7.302745142,12.65411621
MUS,1991,6.798479049,11.81977053
MUS,1992,6.50545041,11.95704524
MUS,1993,6.293126074,12.12754791
MUS,1994,7.615909218,12.27933431
MUS,1995,6.704575567,9.553666213
MUS,1996,6.847103273,10.61145371
MUS,1997,7.562367772,10.66131221
MUS,1998,5.960391631,10.54980789
MUS,1999,6.782060207,13.02522256
MUS,2000,4.737036332,12.1753845
MUS,2001,5.322586865,11.78818822
MUS,2002,5.294465131,11.53138608
MUS,2003,6.911898759,11.12246796
MUS,2004,5.23444284,12.19972795
MUS,2005,4.820803305,11.82946942
MUS,2006,5.789543986,12.8671376
MUS,2007,3.999314518,14.69498611
MUS,2008,3.025943342,14.94898033
MUS,2009,4.746594792,14.20464463
MUS,2010,4.423966589,13.61006029
MUS,2011,4.054613245,13.51545286
MUS,2012,4.042463765,12.79617314
MUS,2013,3.723794316,12.02648855
MUS,2014,3.656343949,10.62638826
MUS,2015,3.560616048,9.485503841
MUS,2016,3.334188717,9.69299892
MUS,2017,3.11971964,10.02012652
MUS,2018,3.403687684,10.64284701
MUS,2019,3.998498229,10.67642346
MWI,1990,1.705471171,4.889444775
MWI,1991,2.453162376,6.881542424
MWI,1992,2.613651187,5.540345755
MWI,1993,2.409016271,4.542611896
MWI,1994,1.778700413,4.078716946
MWI,1995,1.953343034,3.631820858
MWI,1996,1.770990356,3.155835689
MWI,1997,2.043823099,3.223855407
MWI,1998,2.036379358,2.770890424
MWI,1999,2.442155073,3.152599532
MWI,2000,2.385286116,3.079186847
MWI,2001,3.462814624,2.370653934
MWI,2002,1.917835947,2.735080211
MWI,2003,2.453322736,2.662204193
MWI,2004,3.465697657,2.700591286
MWI,2005,2.966746901,5.327642667
MWI,2006,4.062037446,7.818429193
MWI,2007,6.828760435,5.736162071
MWI,2008,4.764128574,9.497965458
MWI,2009,2.070066557,6.814962291
MWI,2010,2.72931641,5.005682799
MWI,2011,3.026175865,3.788381881
MWI,2012,3.297493006,3.51706555
MWI,2013,2.827216518,3.987342281
MWI,2014,2.588704104,4.225854687
MWI,2015,3.046239492,3.768318959
MWI,2016,2.77674169,4.037816621
MWI,2017,3.383983129,3.430575095
MWI,2018,2.950998464,3.863559802
MWI,2019,3.615731619,3.198827278
MYS,1990,7.746702474,19.06713553
MYS,1991,8.697195855,21.25459434
MYS,1992,10.19793439,20.33290435
MYS,1993,10.08449448,22.64230631
MYS,1994,9.334462753,25.46241139
MYS,1995,9.460904296,29.45820012
MYS,1996,8.64173897,29.64544537
MYS,1997,8.729719438,30.21372298
MYS,1998,8.628868351,15.34660257
MYS,1999,9.457976876,11.65356928
MYS,2000,9.804522095,14.58026004
MYS,2001,11.03449022,12.72440563
MYS,2002,12.73333162,9.940477072
MYS,2003,12.0718277,9.970822781
MYS,2004,8.976815636,12.39910828
MYS,2005,9.799626175,11.50372439
MYS,2006,9.963200206,11.47729643
MYS,2007,9.948730912,12.31075763
MYS,2008,10.03235184,11.70104035
MYS,2009,10.4570796,11.0126958
MYS,2010,10.18476953,12.1743945
MYS,2011,9.90081293,12.68277666
MYS,2012,10.91394227,14.56238106
MYS,2013,10.60034074,15.71212743
MYS,2014,9.554101969,16.4564986
MYS,2015,8.952606761,16.69198716
MYS,2016,8.477410763,16.70105882
MYS,2017,8.02865991,17.20744769
MYS,2018,7.285052213,17.13101537
MYS,2019,6.232626683,16.6738766
NAM,1990,3.337990235,5.308611159
NAM,1991,2.910240108,3.273321894
NAM,1992,3.876019216,4.186292107
NAM,1993,3.001920986,5.643436025
NAM,1994,3.26345806,5.810645414
NAM,1995,3.206351641,6.848310013
NAM,1996,3.561548165,7.873576784
NAM,1997,4.115683218,5.39695416
NAM,1998,3.833785694,7.617231893
NAM,1999,5.504666177,6.038158058
NAM,2000,3.274657255,6.874023993
NAM,2001,5.131697696,8.43811667
NAM,2002,3.730925243,9.118552127
NAM,2003,3.918612347,7.792875084
NAM,2004,3.493557686,7.586989735
NAM,2005,3.438550469,7.757089675
NAM,2006,3.467840739,10.10285351
NAM,2007,4.499399648,9.94325523
NAM,2008,4.35282106,12.24893581
NAM,2009,4.000809551,14.9493957
NAM,2010,5.03839204,12.61853029
NAM,2011,5.838202177,10.23024996
NAM,2012,5.452909569,14.61346183
NAM,2013,4.681172784,16.88514384
NAM,2014,5.172217797,19.79502824
NAM,2015,5.350178138,17.18906028
NAM,2016,4.60584685,11.93401942
NAM,2017,4.429552804,10.39157373
NAM,2018,4.732694022,10.42962917
NAM,2019,4.737535466,10.57079709
NER,1990,6.457733934,4.617948068
NER,1991,5.171260632,4.401179283
NER,1992,4.912303916,4.230873993
NER,1993,5.417266566,4.547534039
NER,1994,6.299376235,5.478808751
NER,1995,3.427753808,7.005223732
NER,1996,3.578647639,6.830497846
NER,1997,4.101073889,6.696364186
NER,1998,3.030579254,7.599946048
NER,1999,3.242767319,6.020025048
NER,2000,2.546038618,7.951260296
NER,2001,3.065527426,8.93144808
NER,2002,3.162642827,9.197003955
NER,2003,2.820065469,8.415494799
NER,2004,3.50146205,8.601469395
NER,2005,4.295950835,10.5666574
NER,2006,4.03762946,11.07601782
NER,2007,3.779492842,11.48598424
NER,2008,3.975468195,16.87901546
NER,2009,4.452425572,18.56959058
NER,2010,3.255884111,21.63117816
NER,2011,2.958219446,21.58168803
NER,2012,5.554178048,16.85972209
NER,2013,6.414399553,16.30141539
NER,2014,6.471715257,16.75260495
NER,2015,8.286016707,16.95051504
NER,2016,6.944543903,13.57991215
NER,2017,7.08720454,14.25020742
NER,2018,7.878752702,14.33495307
NER,2019,8.294066825,15.08199665
NGA,1990,6.030785449,14.19663033
NGA,1991,5.628289145,14.27709869
NGA,1992,8.144560928,10.97735557
NGA,1993,8.433114228,12.55653888
NGA,1994,8.369457197,12.482548
NGA,1995,5.576820958,13.9041113
NGA,1996,5.550568667,14.41609309
NGA,1997,7.296436629,13.23442243
NGA,1998,6.833817317,13.45931246
NGA,1999,6.45691663,14.25813385
NGA,2000,10.90910595,10.25360704
NGA,2001,10.4890447,4.74662228
NGA,2002,4.358497626,10.19865736
NGA,2003,5.554381081,10.90962308
NGA,2004,3.648445075,8.417044797
NGA,2005,2.173702951,9.427478318
NGA,2006,3.961765473,11.39447579
NGA,2007,3.213362184,8.038931914
NGA,2008,2.758573144,7.506655232
NGA,2009,2.33375808,8.110791095
NGA,2010,2.549073237,7.509318957
NGA,2011,1.592322911,7.171412279
NGA,2012,1.81211761,6.810503979
NGA,2013,1.784322313,6.934773925
NGA,2014,1.647688008,7.655097759
NGA,2015,1.4112978,7.706361249
NGA,2016,1.349106395,7.288711617
NGA,2017,1.844237176,6.48020197
NGA,2018,1.400390333,7.561817559
NGA,2019,1.182596879,8.620654841
NIC,1990,3.182286196,8.701617624
NIC,1991,2.917197854,7.976762332
NIC,1992,3.424905891,9.365035154
NIC,1993,3.243125076,8.867975156
NIC,1994,4.631039632,8.932824357
NIC,1995,4.476013493,8.995880362
NIC,1996,4.507119164,9.741974539
NIC,1997,2.779267271,12.55586696
NIC,1998,2.650057592,13.15339058
NIC,1999,4.436353239,15.65700578
NIC,2000,3.922790107,13.24173721
NIC,2001,3.850630863,11.91521292
NIC,2002,2.602081321,12.0636057
NIC,2003,2.825173179,11.56520062
NIC,2004,3.261965434,11.32225827
NIC,2005,3.020412249,12.35442131
NIC,2006,2.544532778,12.49762811
NIC,2007,2.782945146,13.3375345
NIC,2008,3.240395094,13.68349037
NIC,2009,3.787775401,9.411021913
NIC,2010,3.331877346,10.24936948
NIC,2011,3.354537828,12.23678854
NIC,2012,3.477646372,14.18333126
NIC,2013,3.767314942,13.96217869
NIC,2014,3.853271649,13.62874905
NIC,2015,4.998778044,14.5194651
NIC,2016,5.075186627,13.85538186
NIC,2017,5.486252793,12.97806252
NIC,2018,5.168730757,10.19306781
NIC,2019,4.567686927,7.257510389
NLD,1990,3.354899168,16.07967435
NLD,1991,3.358416764,15.85080757
NLD,1992,3.518276102,15.72728074
NLD,1993,3.459311726,15.2347518
NLD,1994,3.479543983,15.03835736
NLD,1995,3.498283837,15.4926505
NLD,1996,3.714858523,16.23950304
NLD,1997,3.57145147,16.75435496
NLD,1998,3.537649564,17.18716177
NLD,1999,3.788423987,17.9033792
NLD,2000,3.762741197,17.55092702
NLD,2001,3.920432236,17.18434236
NLD,2002,4.257457199,15.95024075
NLD,2003,4.32546085,15.48376889
NLD,2004,4.038368528,15.43807537
NLD,2005,3.879192182,15.82082585
NLD,2006,4.042139784,16.31805713
NLD,2007,3.925051357,18.59106302
NLD,2008,3.995791823,17.41438286
NLD,2009,4.333806342,15.98191152
NLD,2010,4.111419381,14.57994442
NLD,2011,3.995992427,15.25922504
NLD,2012,3.72688821,14.4984503
NLD,2013,3.613836319,14.35406301
NLD,2014,3.441304188,13.88073658
NLD,2015,3.524717314,18.39516489
NLD,2016,3.474302147,16.40747284
NLD,2017,3.417672679,16.71973822
NLD,2018,3.418051724,16.9602073
NLD,2019,3.392369878,17.56913576
NOR,1990,4.306887249,15.04735699
NOR,1991,4.54685806,14.153629
NOR,1992,4.530533631,13.1685329
NOR,1993,3.945769604,14.16813774
NOR,1994,3.789295341,14.35869921
NOR,1995,3.672968524,14.31327912
NOR,1996,3.618606194,15.10956161
NOR,1997,3.97495958,16.43866624
NOR,1998,4.109088128,18.23130043
NOR,1999,4.015163215,16.80510408
NOR,2000,3.517537778,15.992495
NOR,2001,3.489750582,15.50660291
NOR,2002,3.662542307,14.99679308
NOR,2003,4.014518012,14.56695364
NOR,2004,3.999139539,15.68633443
NOR,2005,3.864032789,17.59748834
NOR,2006,4.07075958,18.78802527
NOR,2007,4.303977928,20.60947187
NOR,2008,4.598930618,20.47656651
NOR,2009,5.008592036,18.7173964
NOR,2010,4.707022692,17.34077431
NOR,2011,4.714977451,18.74528888
NOR,2012,4.508951278,20.05683577
NOR,2013,4.988638024,20.86582091
NOR,2014,5.111153365,20.1800637
NOR,2015,5.021254939,18.78900283
NOR,2016,5.286985773,19.19969993
NOR,2017,5.299818805,19.26139832
NOR,2018,5.663337671,19.16645356
NOR,2019,6.019733793,19.79099222
NPL,1990,4.107459226,6.870418069
NPL,1991,3.739016313,8.791647091
NPL,1992,3.606401928,9.449025216
NPL,1993,3.571280786,10.87878415
NPL,1994,3.579493668,10.78460223
NPL,1995,3.665506226,11.36347628
NPL,1996,3.77458083,11.56850598
NPL,1997,3.685388822,11.07351854
NPL,1998,4.00000187,10.79841854
NPL,1999,3.723216754,9.271843231
