ISO3,year,exports_gdp,exports_usd,fdi_in_gdp,fdi_out_gdp,gross_CF_gdp,gross_fixed_CF_gdp,gross_fixed_CF_private_gdp,imports_gdp,imports_usd,interest_payments,life_expectancy,un_multidim_pov,wb_multidim_pov,fiscal_balance_gdp,oda_gni,remittances_gdp,pov_international,pov_national,rnd_gdp,researchers_per_million,school_enrollment_primary
BWA,2015,53.09089734281973,7183595978.750896,2.797732674520926,1.3542880489015556,28.44328922031556,27.10328567943326,NA,59.80999367318505,8092740027.832976,1.9307769465115816,63.215,17.2,25.6,-3.341791219181009,0.5011840296017587,0.22205437346801893,21.4,16.1,NA,NA,101.623352050781
BWA,2016,54.611354760452905,8236832499.813322,0.9449448167347304,1.125093141072694,22.06769820649612,24.51917227100835,NA,45.85333500557308,6915892155.677405,1.99356983285517,64.32,NA,NA,0.3493287005780643,0.6566838962096379,0.1632506396796251,NA,NA,NA,NA,NA
BWA,2017,42.92004248855394,6912339736.573872,1.6179609292132229,-0.00537597961727187,25.005896319132535,24.17917645307285,NA,39.003908887795475,6281640316.612349,2.1089797241523063,65.42,NA,NA,-1.1382957341382751,0.6926849011489454,0.2418887579523513,NA,NA,NA,NA,NA
BWA,2018,44.228143923739196,7532912345.373395,1.6789338644858436,0.481910928206974,25.902879643882027,26.39347320475537,NA,43.22696007091012,7362391280.370785,2.160528696223031,66.371,NA,NA,-5.331782849591649,0.5557660826717161,0.2601576163000636,NA,NA,NA,NA,NA
BWA,2019,37.08781765520669,6203274315.31089,0.5596534980417635,-0.11834863903191264,30.82044055923258,28.849665122709123,NA,46.00516370491079,7694781424.872583,2.324084779188328,67.167,NA,NA,-4.216633947538117,0.4052166226925624,0.3548991397870935,NA,NA,NA,NA,NA
BWA,2020,31.290366285222653,4681117525.275741,0.2125138750849854,-0.4560450380754334,32.72725983893922,27.63081994433985,NA,46.37305157398445,6937525193.68917,2.046923652089669,67.643,NA,NA,-9.61574598561133,0.5354481907919201,0.2956026612865543,NA,NA,NA,NA,NA
BWA,2021,41.912552160030245,7858679909.856882,-1.7016147019530825,-0.17557235117762807,27.363723902860283,26.394054247682124,NA,46.84619742655025,8783747388.218079,1.9718805766620104,63.303,NA,NA,-0.09118366693683122,0.5197602667993081,0.32310944454178153,NA,NA,NA,NA,104.619979858398
BWA,2022,43.543611776361104,8848562925.384565,3.4920470516508866,0.0497905578099262,26.791517866856,24.413135128082512,NA,42.068095977982075,8548721137.881679,2.560957066494539,68.749,NA,NA,0.04098693123183595,0.4458590565774286,0.30627217644888083,NA,NA,NA,NA,109.27325614686
BWA,2023,32.24985828651865,6260106088.508981,3.8201131813564486,-0.0162986666584598,30.29587848737417,25.637362951032184,NA,36.55349954956297,7095497383.384978,2.560957066494539,69.163,NA,NA,0.03903410923455323,1.4639329988872014,0.36074514728034607,NA,NA,NA,NA,NA
BWA,2024,27.394286206936,5315056808.777146,2.408334798930433,0.01555736077516836,35.988213711659775,28.289319315953133,NA,43.71097169827641,8480830491.008235,3.668287236256335,NA,NA,NA,-4.2376257407399285,NA,0.6612644093378212,NA,NA,NA,NA,NA
BRA,1990,8.1972364845005,32028703568.99987,0.2531187959483227,0.17019615703299756,20.16770660204292,20.663585195904822,NA,6.958362596521317,27188105814.80717,NA,65.862,NA,NA,NA,0.04584856883018031,0.14665022252617685,30.3,NA,NA,NA,NA
BRA,1991,8.677636598878678,29730384050.138268,0.3219411209899479,0.2959640042464254,19.768768868393988,18.109013701356865,NA,7.914441163785954,27115606036.323875,NA,66.203,NA,NA,NA,0.05856124355408775,0.3239842650034834,NA,NA,NA,NA,NA
BRA,1992,10.868311660593474,35668490420.11015,0.6279937857940324,0.04174437101105406,18.93453994234887,18.423259030065584,NA,8.38506312730241,27518767695.319588,NA,66.539,NA,NA,NA,-0.07316371650128055,0.5457238575240718,29.4,NA,NA,NA,NA
BRA,1993,10.50327165541441,38683106084.50446,0.35080499867696324,0.1333167603331184,20.846355206514534,19.28311611464423,NA,9.096048892049126,33500364056.526222,NA,66.892,NA,NA,NA,0.05496984506596845,0.3385865583205675,28.2,NA,NA,NA,NA
