ISO3,year,gdp_usd,gdp_growth,gdp_pc,gdp_pc_growth
DNK,2013,291.810082585469,1.39265250050999,51966.656756682,0.969844031100985
DNK,2014,295.539474392383,1.27802020199963,52365.3900890754,0.767286866769967
DNK,2015,301.758942359723,2.10444576993524,53091.9804471985,1.3875392828873
DNK,2016,311.03210905063,3.0730379084684,54298.3929946994,2.27230654674996
DNK,2017,320.538632129759,3.0564442713473,55599.1832553291,2.39563307289154
DNK,2018,326.500813531486,1.86005080327222,56353.2502077189,1.35625544880193
DNK,2019,332.088584269565,1.71141096943687,57112.708740207,1.34767476532191
DNK,2020,326.17708728082,-1.78009641666749,55933.3635050871,-2.06494361961445
DNK,2021,347.379670353017,6.50032877813466,59312.4391906088,6.04125243641817
DNK,2022,348.921308861698,0.443790653354669,59110.1106949559,-0.34112320857802
DNK,2023,351.030880338145,0.60459806348001,59015.2747580326,-0.160439450727345
DNK,2024,363.239283942804,3.47787168835369,60768.6543846742,2.97106068527273
DNK,2025,372.357276067277,2.51018888306928,62033.6262943595,2.08161908881154
DOM,1990,19.3025909082968,-5.00189753307796,2699.22288313497,-6.97954180987885
DOM,1991,19.4506452968422,0.767018216615622,2664.52561398732,-1.28545402324645
DOM,1992,21.495511275693,10.5131009673121,2886.28215092701,8.32255226880103
DOM,1993,23.0480675636916,7.2226999771541,3034.80796069767,5.14592136194846
DOM,1994,23.5789078945838,2.30318801966904,3045.70393696571,0.359033467986957
DOM,1995,24.8742780700404,5.49376663774225,3153.38684464418,3.53556714333012
DOM,1996,26.6481373346108,7.13129948766984,3317.37694218432,5.20044338418765
DOM,1997,28.7811273785223,8.00427443437543,3521.0243135094,6.13880710194445
DOM,1998,30.7988721993185,7.01065248160486,3706.08069772635,5.25575422773783
DOM,1999,32.8671087054442,6.71529948480209,3891.34493318708,4.99892610472283
DOM,2000,34.7262711824521,5.65660488627031,4045.37541485593,3.95828394330222
DOM,2001,35.3545648785656,1.80927486516588,4054.29099933633,0.220389545248522
DOM,2002,37.4009437168945,5.78816015798169,4225.02833656071,4.2112748505801
DOM,2003,37.3061693737267,-0.25340094058911,4154.075038664,-1.67935673431408
DOM,2004,37.795626694108,1.31200101376793,4151.13399413282,-0.0707990227380328
DOM,2005,41.2965411329354,9.26275007201626,4476.57332568481,7.83976937415082
DOM,2006,45.7033589834413,10.6711548464073,4892.67354931825,9.2950610514078
DOM,2007,49.5765629273224,8.47465925925574,5243.05795824282,7.16140992021416
DOM,2008,51.1677248281853,3.2095042635277,5344.93157704798,1.94301912388736
DOM,2009,51.6518509018794,0.946155169727935,5327.53368803012,-0.325502558209844
DOM,2010,55.9594294667199,8.33964028321743,5698.41468881358,6.96158902977472
DOM,2011,57.712879090807,3.13343013107367,5802.84319006395,1.8325886576028
DOM,2012,59.281138150051,2.71734677588417,5886.66521654886,1.44449925216716
DOM,2013,62.1712387104284,4.87524472465761,6098.90692837801,3.60546598152864
DOM,2014,66.554585273396,7.05044109444841,6451.88353648946,5.78753885338145
DOM,2015,71.1648357878456,6.92702162519882,6819.93310938258,5.70452908536824
DOM,2016,75.9038450263529,6.65920069377394,7193.70218314985,5.48053870576903
DOM,2017,79.446064124523,4.66671892173615,7447.94538782683,3.53424701501412
DOM,2018,84.9933895529731,6.9825050360649,7882.85770372054,5.83935962533421
DOM,2019,89.2874042011807,5.05217484652882,8195.98419073439,3.97224583752244
DOM,2020,83.2870700618472,-6.72024704158011,7565.84305132011,-7.68841331010206
DOM,2021,93.5080707762353,12.2720137793276,8406.37142348626,11.1095137245742
DOM,2022,98.0509893579146,4.85831708853292,8730.59493332445,3.85687823562432
DOM,2023,100.365605021093,2.3606244856235,8857.40515477254,1.45248087234077
DOM,2024,105.383887492126,5.00000221189123,9221.90871523339,4.11524090962969
DOM,2025,108.440020207198,2.89999997893437,9412.79827903093,2.06995720400289
DVD,1990,26844.7955949864,2.60592799941621,0.028029253636923,1.93808992395849
DVD,1991,27091.8533001171,0.920318816571064,0.0281011784156032,0.256606114496826
DVD,1992,27620.1981895126,1.95019839928474,0.0284676727802984,1.30419571476649
DVD,1993,27959.4738305482,1.22836063198299,0.0286479548016403,0.633286825843604
DVD,1994,28880.2168066853,3.29313413305745,0.0294291693438062,2.72694699351196
DVD,1995,29691.6414861231,2.80962114955447,0.0301087918419626,2.30934991815994
DVD,1996,30577.7855503043,2.98448997707088,0.0308717149944075,2.53388829564917
DVD,1997,31635.3193544666,3.45850356763901,0.0317981091062759,3.00078603354629
DVD,1998,32563.8439108379,2.93508829788451,0.032601648358453,2.52700325510395
DVD,1999,33720.8039049892,3.55289749367167,0.0336204446252132,3.12498391356972
DVD,2000,35076.6559953181,4.02081781368273,0.0348051328356405,3.52371369157582
DVD,2001,35627.5249315235,1.57047164438632,0.0351722030364266,1.05464387255616
DVD,2002,36180.0042487484,1.55070922913338,0.0355233303718305,0.998309190471502
DVD,2003,36906.512682874,2.00803855392246,0.0360330024745687,1.43475315350025
DVD,2004,38077.955153461,3.17408063084356,0.0369667699795754,2.5914229758281
DVD,2005,39127.5441467051,2.75642163297382,0.0377731384814559,2.18133340382753
DVD,2006,40272.8440993816,2.92709388655314,0.0386702436334465,2.37498176761501
DVD,2007,41304.1642576418,2.56083269340294,0.0394320721377771,1.97006388568943
DVD,2008,41437.9536144159,0.323912513855817,0.0393199024523879,-0.284463076140917
DVD,2009,40041.6611849096,-3.36959793550341,0.0377837713593191,-3.90675204479176
DVD,2010,41152.1518014457,2.77333802763055,0.0386277454332211,2.23369463539213
DVD,2011,41825.0369449738,1.63511533193851,0.0390565716220961,1.11015070661155
DVD,2012,42335.7557950299,1.22108403807998,0.0393408188064319,0.727783244996826
DVD,2013,42950.4096330728,1.45185511986321,0.0397257471133567,0.978445082240742
DVD,2014,43878.7541227538,2.16143337772982,0.0403898890754216,1.67181742402429
DVD,2015,44969.3598830797,2.48549846532772,0.0411804224714529,1.95725567494167
DVD,2016,45785.2668553141,1.81436198859781,0.0417068918316499,1.2784457482484
DVD,2017,46958.0869185725,2.56156651213734,0.0425640669746344,2.05523620998771
DVD,2018,48070.6928969766,2.36935968097111,0.0433708750712531,1.89551458299197
DVD,2019,48995.2807165571,1.92339191274422,0.0440099050405055,1.47340806059952
DVD,2020,47063.9562189961,-3.9418582143327,0.0421682011231212,-4.18474867348423
DVD,2021,49871.8139401219,5.96604694271838,0.0446452083699399,5.87411172600507
DVD,2022,51371.6507929854,3.00738379932259,0.0458515700907156,2.70210794130358
DVD,2023,52211.1388152974,1.63414647836595,0.0464248455951828,1.25028543915293
DVD,2024,53120.282720652,1.74128342339114,0.0471402352936697,1.54096301089505
DVD,2025,53975.0328414974,1.6090842839455,0.0478531071325804,1.5122364885743
DVG,1990,7430.68276118786,NA,0.00183095789493583,NA
DVG,1991,7736.70454776776,4.11835354051606,0.00186823286869352,2.0358181835191
DVG,1992,8176.74996128177,5.68776293313373,0.0019367255916894,3.66617696025108
DVG,1993,8639.45257604427,5.6587594943404,0.00200813621571964,3.68718337469538
DVG,1994,9123.33115698412,5.60080140125498,0.00208256116638975,3.70617043243952
DVG,1995,9558.85807412308,4.7737707822383,0.00214358923678689,2.93043351533017
DVG,1996,10157.3189042666,6.26079836631989,0.00223818883927479,4.41314039389833
DVG,1997,10749.6280796848,5.83135353926336,0.00232837479262028,4.02941663200846
DVG,1998,11089.9239868143,3.1656528449822,0.00236171855311527,1.43206156503119
DVG,1999,11462.0703930933,3.35571647489558,0.00240081238354721,1.65531283904962
DVG,2000,12099.5662124115,5.56178593792613,0.0024933731125829,3.85539201938542
DVG,2001,12469.5346373897,3.05769990827178,0.00252864020294471,1.41443292958558
DVG,2002,12981.53782374,4.10603283313399,0.00259183334221851,2.49909572742728
DVG,2003,13707.1177935472,5.58932215627323,0.00269537176969902,3.99479495050754
DVG,2004,14784.2255815313,7.85801803272703,0.00286350807414655,6.23796339850739
DVG,2005,15853.0367911856,7.22940274253824,0.00302473327023925,5.63033844913287
DVG,2006,17129.270915543,8.05040788820363,0.00321967755072404,6.44500731363231
DVG,2007,18581.2284419936,8.47647009385015,0.00344111652080307,6.87767537557415
DVG,2008,19667.8885650133,5.84816082753623,0.00358898030568061,4.29697117152627
DVG,2009,20340.6422109561,3.42056872916953,0.00365719430612111,1.90065128896161
DVG,2010,21964.7847870365,7.98471630952533,0.00389142341830567,6.40461218570005
DVG,2011,23397.7414422079,6.52388206424465,0.00408539096039952,4.98448822560424
DVG,2012,24679.2030652709,5.47686034666281,0.00424694040904367,3.95432041168355
DVG,2013,25988.3054955156,5.30447610801088,0.00440830881136937,3.79963895848565
DVG,2014,27276.0448269932,4.95507231781511,0.0045622759474807,3.4926576766636
DVG,2015,28519.1709819364,4.55757483472474,0.00470575981778999,3.14500639507626
DVG,2016,29736.2399752421,4.26754688653641,0.00484204037195366,2.89603718507833
DVG,2017,31172.3900646165,4.82962906732695,0.00501043041442857,3.47766704817784
DVG,2018,32609.9305343418,4.61158245083388,0.00517660942855613,3.31666145185882
DVG,2019,33796.1364241313,3.63756030863131,0.00530147801193463,2.41216929926519
DVG,2020,33374.2004969691,-1.24847385472409,0.00517673713012129,-2.35294537735552
DVG,2021,35749.934068383,7.11847335977289,0.0054889108853001,6.03031885398241
DVG,2022,37249.1706181714,4.19367640488663,0.00566181829852316,3.15012243478252
DVG,2023,38901.1662537926,4.43498635863677,0.0058520145694098,3.35927896054615
DVG,2024,40552.505532617,4.24496085297543,0.00603897645763106,3.19482950706517
DVG,2025,42351.6022824005,4.43646262087666,0.00624416074963111,3.39766669798442
DZA,1990,80.4705656988405,0.800000579964121,3171.15259370402,-1.66808065016591
DZA,1991,79.5049184401959,-1.20000058438584,3059.301935891,-3.5271294744723
DZA,1992,80.9360088015514,1.80000230102994,3039.44278196076,-0.649140043918239
DZA,1993,79.2363520022345,-2.10000075922232,2904.87269745005,-4.42745904971104
DZA,1994,78.523227568772,-0.899996548859882,2815.73643555443,-3.06850837125722
DZA,1995,81.5071061252236,3.79999478987065,2862.89284554584,1.67474517131511
DZA,1996,84.8488962291099,4.09999846976791,2922.49397717683,2.0818498926258
DZA,1997,85.782234034896,1.0999999378495,2900.0764431484,-0.767068613434041
DZA,1998,90.1571310678402,5.10000361049642,2999.82471854504,3.43950503898948
DZA,1999,93.0421606599864,3.20000155059871,3053.12987635395,1.7769424153142
DZA,2000,96.5777627650674,3.80000000000155,3125.10021844391,2.35726434854171
DZA,2001,99.4750956480253,3.00000000000613,3174.95113414269,1.59517814515397
DZA,2002,105.045701004306,5.59999999999134,3308.43900654285,4.20440714707908
DZA,2003,112.608991476628,7.20000000001119,3499.80197788998,5.78408642168339
DZA,2004,117.451178110129,4.30000000000601,3599.67355043197,2.85363495343253
DZA,2005,124.380797618614,5.89999999998913,3756.67831120587,4.36163887014304
DZA,2006,126.495271178127,1.69999999999725,3762.10830536612,0.144542431116789
DZA,2007,130.79611039819,3.40000000000475,3825.63160476885,1.68850267580353
DZA,2008,133.935217047744,2.39999999999798,3846.83824207816,0.554330356401022
DZA,2009,136.078180520515,1.60000000000544,3834.2201829398,-0.328011170325148
DZA,2010,140.977017343035,3.60001640511458,3895.65872575372,1.60237388262904
DZA,2011,145.06534866109,2.89999845017816,3930.95061712214,0.905928723558568
DZA,2012,149.997545091362,3.39998247396424,3984.40428412717,1.35981527654403
DZA,2013,154.197504558898,2.80001880362592,4014.07867317762,0.744763506270174
DZA,2014,160.056989273596,3.79998673224972,4082.56249749162,1.70609073438488
DZA,2015,165.178774794044,3.19997617329459,4127.45424350307,1.09959727595183
DZA,2016,171.620831328003,3.90005104589981,4201.17019055805,1.78599065443345
DZA,2017,174.195131383761,1.49999276651766,4178.41353925767,-0.541674111454093
DZA,2018,176.633868784678,1.40000319270967,4155.59871400362,-0.5460164495376
DZA,2019,178.223576781766,0.900001799216454,4116.53645199944,-0.939991194831846
DZA,2020,169.312392977013,-5.00000278619983,3844.33139146398,-6.61247783687783
DZA,2021,175.746206507052,3.79996609634618,3926.31571684717,2.13260296875625
DZA,2022,182.073059612722,3.59999412301215,4003.59527264687,1.96824609564911
DZA,2023,189.538043139248,4.09999345449785,4105.73485796973,2.55119657125906
DZA,2024,196.361363432864,3.59997401081275,4194.47326729393,2.16132829795259
DZA,2025,204.215853722967,4.00001820764914,4305.14410283561,2.63849185557154
E19,1990,8031.94525020783,3.54483176021873,0.025829330398305,3.07952429529403
E19,1991,8232.82024345341,2.50095072847245,0.0263581866657595,2.04750281675589
E19,1992,8328.44109503197,1.16145924180226,0.0265360894325652,0.674943117527693
E19,1993,8272.58746088109,-0.670637319920464,0.0262465714547289,-1.09103482851894
E19,1994,8479.46757001575,2.50079083615535,0.0268042941911613,2.12493558404123
E19,1995,8687.82116633405,2.45715423283252,0.0273930672090443,2.1965622884305
E19,1996,8837.7831519942,1.72611731743814,0.0278157959810243,1.54319619907485
E19,1997,9080.86517313194,2.75048637149339,0.0285130596151962,2.50671824975836
E19,1998,9353.65206971752,3.00397474673104,0.0293412727998546,2.90468015651672
E19,1999,9636.72726667723,3.02636013024444,0.0301833639312851,2.86998841929824
E19,2000,10012.3838802972,3.89817625034363,0.0312538128503391,3.54648647344608
E19,2001,10230.8127594061,2.18158713968943,0.0318193514754939,1.80950282086513
E19,2002,10325.6925552262,0.927392554739414,0.0319636972078213,0.45364133973178
E19,2003,10401.3780241173,0.732982010517147,0.0320193320168994,0.174056238602116
E19,2004,10641.0102007319,2.30385027886728,0.0325729255808113,1.72893539321721
E19,2005,10828.3296919642,1.76035439961672,0.0329714659437012,1.22353259887892
E19,2006,11187.1391950741,3.31361819705373,0.0339263756862693,2.89617011326905
E19,2007,11522.9754972606,3.00198555082218,0.0347895981653703,2.54439934015813
E19,2008,11570.1256201503,0.40918357329589,0.0347581997289867,-0.0902523686373446
E19,2009,11052.7370085714,-4.47176313001994,0.0330852029010287,-4.81324361158653
E19,2010,11289.0409015496,2.13796720934331,0.0337013434707238,1.86228439202313
E19,2011,11490.7188746398,1.78649342179715,0.0342162026620679,1.52771117801699
E19,2012,11385.6854737294,-0.914071626468904,0.0338375002795235,-1.10679255171761
E19,2013,11366.596386361,-0.167658657112979,0.0337334024441867,-0.307640441749235
E19,2014,11533.0258964279,1.46419829128972,0.0341650237041811,1.27950704263672
E19,2015,11780.2265452185,2.14341536219975,0.0347945252818967,1.84253224340233
E19,2016,11991.4363333413,1.7929178807565,0.0353090858577726,1.47885499717883
E19,2017,12305.8852024551,2.62227860260118,0.036146197365633403,2.37081047986547
E19,2018,12524.2408645638,1.77440028503772,0.0366932730493276,1.51350826246068
E19,2019,12726.4659011198,1.61466901461602,0.0371835120351731,1.33604594277123
E19,2020,11957.1291597706,-6.04517190653488,0.0348765367448977,-6.20429637763408
E19,2021,12722.6761186586,6.4024311242177,0.037081089224725,6.32101890148186
E19,2022,13186.5504147906,3.64604342518528,0.0383240502911183,3.35200797058701
E19,2023,13248.5457957886,0.470141007677082,0.0383917265823639,0.176589610783772
E19,2024,13368.6297456811,0.906393439276476,0.0387411364718399,0.910117675292365
E19,2025,13549.1565553011,1.35037631420902,0.0393322420873216,1.52578284819111
E20,1990,8077.54383718019,3.44462841250896,0.0255782582241481,2.98219382584619
E20,1991,8268.80269833288,2.3677848738171,0.0260706431097979,1.92501335053743
E20,1992,8360.20885116169,1.10543395656579,0.0262375226511071,0.640105196509366
E20,1993,8301.80561314314,-0.698585873371215,0.0259498652591343,-1.09635881328403
E20,1994,8510.40101192069,2.51265096411443,0.0265102640146197,2.15954398949387
E20,1995,8721.23626516038,2.47738329773614,0.0271036606011027,2.23836543519815
E20,1996,8873.23957355581,1.74291010785538,0.0275320508216946,1.58056222329765
E20,1997,9118.50854306226,2.76414231209767,0.0282319412725094,2.54209341449891
E20,1998,9392.14304706933,3.00086908637335,0.0290568021575749,2.92172924668394
E20,1999,9674.89157288536,3.01047933787865,0.029892271565761,2.87529716331256
E20,2000,10051.6722223927,3.89441728280834,0.0309583897923792,3.5665346618867
E20,2001,10271.323454098,2.18522079555971,0.0315236544509881,1.8258852039783
E20,2002,10368.5542178943,0.94662352160233,0.0316741997150426,0.477562854549384
E20,2003,10446.6263847347,0.752970618658532,0.0317378559030875,0.200971732885468
E20,2004,10688.1456375743,2.31193539373115,0.0322911801223325,1.74342028943161
E20,2005,10877.5047145977,1.77167380988685,0.032691772656657,1.24056331421424
E20,2006,11238.8130296199,3.32161028197275,0.0336427599642566,2.90894995994037
E20,2007,11577.2582856319,3.01139680071231,0.0345038827152373,2.5596079272198
E20,2008,11625.4770131936,0.416495221683921,0.0344775935478672,-0.0761919103048014
E20,2009,11104.3167826306,-4.48291480832562,0.0328161706247698,-4.81884827834839
E20,2010,11339.9325613283,2.12183949098296,0.0334240965888342,1.8525195124549
E20,2011,11541.5607791003,1.77803718568474,0.0339350221712457,1.52861448641863
E20,2012,11435.3814898122,-0.919973401521578,0.0335603806583759,-1.10399666450556
E20,2013,11416.230123154999,-0.167474663387334,0.0334594345715589,-0.300789457201189
E20,2014,11582.3831171348,1.45541034288336,0.0338876544998519,1.27981818514342
E20,2015,11830.7303793751,2.14418103535938,0.034517159159042,1.85762239517881
E20,2016,12043.6881182962,1.80003881495229,0.0350362063458043,1.5037366904117
E20,2017,12359.851420108,2.62513690745209,0.0358748647503025,2.39369067592734
E20,2018,12579.7746329091,1.77933540886494,0.0364264350416685,1.53748396044157
E20,2019,12783.7214517564,1.62122792179266,0.0369207797640942,1.35710431685178
E20,2020,12009.625810322,-6.05532312602117,0.0346302714789109,-6.20384590958929
E20,2021,12781.8039589522,6.42966034767271,0.0368321157108206,6.35814891965422
E20,2022,13249.9874677241,3.66289070209058,0.0380760641100377,3.3773471200613
E20,2023,13314.0880073301,0.48377811497684,0.0381509341767296,0.196632893766279
E20,2024,13436.7460506412,0.921265078340938,0.0385060944350606,0.930934631078117
E20,2025,13619.3163328213,1.35873880098598,0.0390991369965889,1.54012649225823
E27,1990,9141.66453690372,2.88775193323811,0.0217659990592412,2.51655224566047
E27,1991,9275.5290816859,1.46433446821188,0.0220102208298806,1.12203336026373
E27,1992,9357.90761416997,0.888127585592113,0.0221298489966267,0.543511887821157
E27,1993,9300.85816126235,-0.609638984052829,0.021930570568092,-0.900496106254988
E27,1994,9551.9296037679,2.69944383789497,0.0224651387344206,2.43754791818477
E27,1995,9811.80188674757,2.7206260280348,0.0230406291675334,2.56170433628839
E27,1996,9999.81218385525,1.91616483167704,0.0234637201095956,1.83628206932129
E27,1997,10268.2815973708,2.68474455899321,0.0240671310287033,2.57167625717165
E27,1998,10574.4579191306,2.98176787280766,0.0247845384720186,2.98085983933733
E27,1999,10892.1381673039,3.00422253890204,0.0255186422347085,2.96194243648586
E27,2000,11319.9119731373,3.92736301415577,0.0264714425310343,3.73374213080128
E27,2001,11564.5637025519,2.16125116516066,0.0269835502178286,1.9345666039694
E27,2002,11691.492332163,1.09756522490431,0.02719644493478,0.788979638456655
E27,2003,11801.0149900064,0.936772267660601,0.0273512387805688,0.569169412252179
E27,2004,12107.8367295238,2.59996059472193,0.0279588883284423,2.2216527476087
E27,2005,12348.0060808366,1.98358597557921,0.028415150699686,1.63190455172526
E27,2006,12788.2037595106,3.5649292346648,0.0293520756697459,3.29727257110863
E27,2007,13190.0143621378,3.14204097919879,0.0301834809753712,2.83252644542024
E27,2008,13272.2179030408,0.623225560230533,0.0302639897642829,0.266731292448851
E27,2009,12699.890331655,-4.31222253557662,0.0288836851928118,-4.56088104120394
E27,2010,12977.3770077667,2.18495332530561,0.0294532759225917,1.97201543354887
E27,2011,13231.8659937498,1.9610202110246,0.0299742822804924,1.76892498909126
E27,2012,13130.8201477908,-0.763655300066834,0.0297077907197157,-0.889067362090423
E27,2013,13126.3944824875,-0.0337044088144833,0.0296709144486312,-0.124129967901198
E27,2014,13340.6571241204,1.63230384336472,0.0301167486298241,1.50259669942001
E27,2015,13657.1510961985,2.3724016675753,0.0307655226534747,2.15419676149299
E27,2016,13919.1820986836,1.91863589001415,0.0312852836442912,1.68942681933532
E27,2017,14311.7411926384,2.82027414521664,0.0321109393799309,2.63911858696015
E27,2018,14606.1014608732,2.05677467383342,0.0327121660176743,1.87234210319993
E27,2019,14879.775157161,1.87369433945745,0.0332606166372351,1.67659524369148
E27,2020,14049.645302419,-5.57891396861899,0.031376396028985,-5.6650200710374
E27,2021,14944.6768539962,6.37049215344314,0.0333805669910429,6.38751168300681
E27,2022,15477.0751270829,3.56246092363208,0.0344613926721099,3.23788892308838
E27,2023,15549.2020580038,0.466024299350054,0.0345033674107937,0.121802212357291
E27,2024,15714.9968612352,1.06625923705223,0.0349020855856681,1.15559206186264
E27,2025,15949.6953991158,1.49346856351952,0.0355232935508631,1.77985915388978
E28,1990,10909.2620063701,2.53251382079062,0.0228530671899946,2.16715926055595
E28,1991,11023.6278006648,1.0483366723424,0.0230150684111241,0.70888174345538
E28,1992,11113.0176432159,0.810893148494962,0.0231240401826388,0.473480111239021
E28,1993,11099.6674636095,-0.120131003432566,0.0230299925831856,-0.406709202675792
E28,1994,11419.9212771705,2.88525592871051,0.0236343249950628,2.62411031916043
E28,1995,11727.0849448568,2.68971790812921,0.0242293910493112,2.51780431373736
E28,1996,11964.5477329351,2.02490891125084,0.0246956260655774,1.92425395800204
E28,1997,12329.7734624446,3.05256611166382,0.025417037839255,2.92121273525105
E28,1998,12706.0953062541,3.05213915694246,0.0261828973395113,3.01317370300888
E28,1999,13088.9679166147,3.01329874467488,0.0269503718683046,2.93120550732601
E28,2000,13612.1200341526,3.99689357381492,0.0279690757995719,3.77992532439004
E28,2001,13915.7452434336,2.2305504838282,0.0285236817456624,1.98292553556218
E28,2002,14084.893117426,1.21551430436104,0.0287780843158706,0.891899483652625
E28,2003,14269.8640619735,1.31325770813726,0.0290461657418167,0.931547155827283
E28,2004,14637.3677514902,2.57538325467352,0.0296766429547325,2.17060392245871
E28,2005,14946.6606050049,2.11303602372876,0.030185929788221,1.71612009574457
E28,2006,15448.7242966231,3.359035873539,0.0311005846118868,3.03007006934299
E28,2007,15920.370370335,3.0529774799269,0.0319346075377285,2.6816953322573
E28,2008,15995.7808604632,0.473672963467519,0.0319547820862929,0.0631745623948187
E28,2009,15297.6095992083,-4.36472134336718,0.0304613710203123,-4.67351353530661
E28,2010,15633.1111703242,2.1931633758861,0.0310417634466783,1.90533914569683
E28,2011,15917.8318181841,1.82126669962141,0.0315235856237965,1.55217398633273
E28,2012,15857.3179102476,-0.380164262492943,0.0313410692055707,-0.57898368670366
E28,2013,15901.9675149466,0.281570975316758,0.0313778997757695,0.117515359661979
E28,2014,16204.8977814198,1.9049860728773,0.0319100436890929,1.6959194755739
E28,2015,16585.0618822989,2.34598271465176,0.0325648718834369,2.05210685614898
E28,2016,16911.5070412449,1.96830835641559,0.033107569698438,1.66651297429845
E28,2017,17393.8352876433,2.85207134539848,0.033968936524651,2.60172170309926
E28,2018,17737.5091591759,1.97583721961973,0.0345587872493358,1.73644154051362
E28,2019,18051.8904879028,1.77240967661072,0.035087632677355,1.53027773863618
E28,2020,16904.5497111977,-6.35579291528493,0.0328161231132335,-6.47381823963142
E28,2021,18042.2488632154,6.73013580044723,0.0350080224606749,6.67933667812663
E28,2022,18732.6223890502,3.82642724345934,0.0362128053501507,3.44144800189478
E28,2023,18814.5164017569,0.43717324251713,0.036227709915557,0.0411582733295334
E28,2024,19016.250643738498,1.07222655992755,0.0366121174941653,1.0610871609173
E28,2025,19297.1736187398,1.47727846179681,0.0372141548403118,1.64436636652438
EAC,1990,84.7249198500797,0.210996776712946,6.61708611665445e-4,-2.52861750551918
EAC,1991,83.9004173335328,-0.973152312219283,6.38560494024571e-4,-3.49823430325517
EAC,1992,81.6888233731863,-2.63597492197762,6.05997840209994e-4,-5.09938433700278
EAC,1993,79.2703193814794,-2.96063022068293,5.70919504192362e-4,-5.78852492369874
EAC,1994,79.1093427957768,-0.203072962186479,5.54610931666309e-4,-2.85654499562489
EAC,1995,82.1963556308674,3.90221018907954,5.6169646599128e-4,1.27756845752793
EAC,1996,84.8308473451374,3.20511985482796,5.63628971472496e-4,0.344048004255404
EAC,1997,85.3102622686219,0.565142207685398,5.51367925778478e-4,-2.17537534700975
EAC,1998,88.2604076268818,3.45813654747726,5.54517293241079e-4,0.571191633636369
EAC,1999,90.1365054844948,2.12563923967368,5.49771252895253e-4,-0.855886805276329
EAC,2000,91.0848468290166,1.05211683038335,5.39072917243681e-4,-1.94596126938824
EAC,2001,95.1993862820615,4.51726011107942,5.46732862901483e-4,1.42094796692211
EAC,2002,99.0039339706669,3.99639938574087,5.51843899857349e-4,0.934832585102296
EAC,2003,103.794871746069,4.83913879303261,5.61417274501586e-4,1.73479758437344
EAC,2004,110.194397984309,6.16555146760626,5.78093482679799e-4,2.97037674749451
EAC,2005,117.904285131844,6.99662350225134,5.99735609791239e-4,3.74370716153318
EAC,2006,124.959476512136,5.9838294871154,6.16396994871207e-4,2.77812169361886
EAC,2007,133.909591113186,7.16241364870065,0.00064063537633310495,3.93226794802301
EAC,2008,139.840806006441,4.42926816813391,6.48919477136892e-4,1.29310698563103
EAC,2009,148.542864237321,6.22283186102308,6.68753817127042e-4,3.05651790229224
EAC,2010,158.379568497747,6.62213180749675,6.91575781446837e-4,3.41261069997886
EAC,2011,168.742302846073,6.54297422743188,7.15251209658662e-4,3.42340331269177
EAC,2012,172.903268415015,2.46586984932748,7.11615304659411e-4,-0.508339580576966
EAC,2013,182.817676947019,5.73407814837076,7.29793879378714e-4,2.55455083670572
EAC,2014,195.94031414609,7.17799143836277,7.59632770466759e-4,4.08867379285877
EAC,2015,208.166919237848,6.23996401406288,7.84710588416267e-4,3.30130806943707
EAC,2016,217.773521613807,4.61485543002295,7.97539438950268e-4,1.63485120799666
EAC,2017,227.185991281921,4.32213686878115,8.08502445879322e-4,1.37460373664828
EAC,2018,240.820967274463,6.00167990799347,8.32770039874917e-4,3.00154861859471
EAC,2019,254.903905633185,5.84788713296347,8.5592626097433e-4,2.78062610212184
EAC,2020,258.407523281964,1.37448566748166,8.4262458294832e-4,-1.55406822205308
EAC,2021,273.334167082229,5.77639675915235,8.6616733544583e-4,2.79397883398251
EAC,2022,287.749629198078,5.273933467495,8.86831957557256e-4,2.38575402994039
EAC,2023,304.822596982458,5.93327186275114,9.12946317523068e-4,2.94467962540989
EAC,2024,319.846767629477,4.92882443616329,9.3102838714731e-4,1.9806279161409
EAC,2025,335.703508534365,4.95760548790564,9.5073589172347e-4,2.11674583162211
EAS,1990,2060.88328692661,NA,0.0012502331796768,NA
EAS,1991,2225.77500028679,8.00102142640435,0.00132874475346291,6.27975445399751
EAS,1992,2460.25515014265,10.5347642877489,0.00144846477340907,9.0100088549097
EAS,1993,2722.33429663769,10.6525189665733,0.00158184202196597,9.20818034414399
EAS,1994,3006.07998995299,10.4228820709397,0.00172528806691608,9.068291457565
EAS,1995,3278.54434488355,9.06377594213068,0.00185936467962658,7.77125949466237
EAS,1996,3557.13507861222,8.49739104988573,0.00199409239436753,7.24590050661853
EAS,1997,3809.45595240575,7.09337340914166,0.00211189666423844,5.90766356682686
EAS,1998,3901.32123766392,2.41150669297427,0.00213998509012542,1.33000948212154
EAS,1999,4143.80739354152,6.21548806431522,0.00225049808829604,5.16419477315823
EAS,2000,4457.12514570469,7.56110799578932,0.00239741387404584,6.52814532542127
EAS,2001,4719.41581314044,5.88474989733054,0.00251488967707188,4.9001052466501
EAS,2002,5074.44978883651,7.52283735430836,0.0026809577809847,6.60339518774375
EAS,2003,5495.53151122668,8.29807644006097,0.00287980694284615,7.41709411732722
EAS,2004,5988.0695651919395,8.96251896580102,0.0031129243148984,8.09489582735203
EAS,2005,6557.77568512146,9.51401973085232,0.0033815697472978,8.63000205670518
