ISO3,year,fiscal_balance_gdp,primary_fiscal_balance_gdp,net_debt_gdp,government_investment_gdp,private_sector_investment_gdp,output_gap_pct
COG,1992,-12.684413242127,-5.57682621183319,NA,0.398855474,13.27750259,NA
COG,1993,-11.3064292944246,-4.66472700001556,NA,0.86048878,17.92482802,NA
COG,1994,-10.6269892189677,-0.169814289484532,NA,1.431947335,33.0480202,NA
COG,1995,-6.37953895581026,5.88424678301968,NA,1.52861255,20.42820881,NA
COG,1996,9.19506039910197,9.88580080939297,NA,4.992286089,9.312578877,NA
COG,1997,3.66771009669721,4.11485905590523,NA,2.210793499,14.90036133,NA
COG,1998,-5.15999139778213,-4.97626838470038,NA,2.85190188,15.01900845,NA
COG,1999,-4.74599785943967,5.56024951620876,NA,2.622069505,10.96638665,NA
COG,2000,1.04686403485608,7.23609925687928,NA,3.853761389,9.873264205,NA
COG,2001,-0.7058582672694,6.19087087377424,NA,4.569872923,9.448197008,NA
COG,2002,-7.34198169580371,0.313332356592163,NA,3.957696019,7.657153114,NA
COG,2003,0.365582582994471,5.62297429898723,NA,2.762342816,9.479941911,NA
COG,2004,3.32554175738919,8.07881079513253,NA,3.496222342,9.657444155,NA
COG,2005,13.402793681831,17.9090081223089,NA,4.245798587,12.40587708,NA
COG,2006,15.9572785504243,20.1994508651399,NA,5.377186365,10.6760045,NA
COG,2007,8.98643127888825,11.3866988528196,NA,5.264419818,30.40655345,NA
COG,2008,23.896765814632,26.3966710272089,NA,6.028802803,23.69755091,NA
COG,2009,4.75597912236232,6.0790182654979,NA,5.796045126,21.14297459,NA
COG,2010,15.5171074250233,16.3333083123329,NA,6.467722007,20.95206755,NA
COG,2011,16.065095031464,16.1450670808261,NA,6.733131479,19.00846878,NA
COG,2012,7.23599584628784,7.24706608607366,NA,6.984214716,22.28231385,NA
COG,2013,-2.84927370447237,-2.65084770519997,NA,7.798244897,24.87938172,NA
COG,2014,-10.7322065828732,-10.5501752150315,NA,8.578304828,27.36806981,NA
COG,2015,-17.8051478500176,-17.1593129454771,NA,10.62688112,33.90381174,NA
COG,2016,-14.5422526763456,-12.6990816584683,NA,10.32251315,32.93275832,NA
COG,2017,-5.57099610668853,-4.00929305610396,NA,5.461668556,17.42480931,NA
COG,2018,5.22187398223339,6.95864616990991,NA,4.368324304,13.9366248,NA
COG,2019,4.30383235808816,7.22156596212073,NA,4.512585649,14.34293362,NA
COG,2020,-1.10488544181339,0.103199162150995,NA,NA,NA,NA
COG,2021,1.62939487752172,3.6862031710161,NA,NA,NA,NA
COG,2022,8.94412233984324,11.4771675499112,NA,NA,NA,NA
COG,2023,5.80534095325202,8.90060236406437,NA,NA,NA,NA
COG,2024,3.61540258136739,8.27578303198583,NA,NA,NA,NA
COG,2025,3.23143832158953,6.67735364906612,NA,NA,NA,NA
COL,1991,0.349416904855523,3.38521700578138,NA,1.781485575,9.899377287,NA
COL,1992,-0.066866241261239,2.66371959178186,NA,1.775959305,9.868668897,NA
COL,1993,-0.239768753239288,2.08318268472224,NA,1.746953411,9.707488707,NA
COL,1994,-0.137915908286585,1.71808132955447,NA,1.720357034,9.559697169,NA
COL,1995,-0.998152453577282,0.927782811136697,NA,1.698707619,9.439395034,NA
COL,1996,-2.4938689408749,-0.215322659339001,NA,1.739039067,9.66350924,NA
COL,1997,-3.2254564643502,-1.06437993946253,NA,1.752613257,9.738937768,NA
COL,1998,-3.86256725803392,-1.07129585375245,NA,1.811769761,10.06765933,NA
COL,1999,-5.36507097691612,-2.21195989932376,NA,1.987406605,11.04363944,NA
COL,2000,-2.93557837909426,0.77552254040323,31.561808664896,1.929849483,9.40595109,NA
COL,2001,-2.70756669842278,1.50425769856099,33.256082629607,2.028105345,10.20432266,NA
COL,2002,-3.45079738042947,0.294891785046476,40.6551216149942,2.078279945,11.18218213,NA
COL,2003,-2.70126937369117,1.28883448945607,37.7088688533545,2.10899035,12.11717268,NA
COL,2004,-1.31057128098635,1.3869320650539,32.7083465914951,1.930424715,13.07883926,NA
COL,2005,-0.0207711912425508,2.06192045838221,28.1380205808573,2.14995938,14.07795926,NA
COL,2006,-0.992650981422889,1.69245917168545,25.4390471353991,2.000493169,16.06054705,NA
COL,2007,-0.819777005457566,1.84559930203917,22.610609977973,2.231328983,18.05532096,NA
COL,2008,0.0418176724354428,2.20003049016844,22.432003185635,2.478408817,16.62994855,NA
COL,2009,-2.67404734457448,-1.05150287607753,26.3083897128165,2.801334771,16.9334458,NA
COL,2010,-3.30277329724571,-1.2515909674982,28.4933064258076,2.436562097,17.7911546,NA
COL,2011,-1.99297845898973,0.0890400810312613,27.179984677229,3.116294545,18.10704804,NA
COL,2012,0.154783650045386,1.82104276677196,24.7940460197801,3.56267462,17.54251814,NA
COL,2013,-1.02074306943381,0.947355361016785,26.8655694360721,3.816980034,17.9598695,NA
COL,2014,-1.74407702900736,-0.160525242891722,31.7433513267624,3.658280002,19.09958519,NA
COL,2015,-3.52022272468982,-1.71485667149572,40.6113965363058,3.404406145,19.32083432,NA
COL,2016,-2.27395436340898,-0.350688713831901,38.7188576386421,3.465281454,18.15195871,NA
COL,2017,-2.49552124536867,-0.496990098209936,38.6547472746695,3.456491258,18.26630052,NA
COL,2018,-4.66765203774594,-2.49255985957733,41.2415993797534,3.389679035,18.12848216,NA
COL,2019,-3.48178071220432,-1.18380096996089,41.6541664133806,3.555666742,18.17220015,NA
COL,2020,-7.12494602246395,-4.56274466571005,54.1850801879295,NA,NA,NA
COL,2021,-7.25793536988263,-4.52438051811354,54.7700940469666,NA,NA,NA
COL,2022,-6.3378028118307,-2.53135681207436,52.6340928159499,NA,NA,NA
COL,2023,-2.92339983873013,0.920309539406959,48.0420720213266,NA,NA,NA
COL,2024,-6.24617596330065,-2.29643353911675,53.1402009640118,NA,NA,NA
COL,2025,-6.90677403540419,-2.56826098749421,51.2459172664471,NA,NA,NA
COM,1991,-2.25590345970048,-1.50976728280885,NA,1.008103829,18.56332413,NA
COM,1992,-1.99034291621507,-1.40169822394662,NA,2.417516943,17.28508916,NA
COM,1993,1.27355027875554,1.87774710710105,NA,1.203324068,12.71846094,NA
COM,1994,-3.70013120666861,-3.00581599514912,NA,1.882491287,13.70003899,NA
COM,1995,-4.12912356622766,-3.57666926466814,NA,1.519977393,16.68094775,NA
COM,1996,-3.42574049791145,-2.90941875417745,NA,1.69267333,17.2111232,NA
COM,1997,-1.3002162949659,-0.741822165550214,NA,1.385798649,13.52937355,NA
COM,1998,-2.00347546167352,-1.40729613922672,NA,1.832078941,14.87763286,NA
COM,1999,-0.456201452965132,0.0969464478860173,NA,1.345929202,13.08324851,NA
COM,2000,-1.13806169686285,-0.607203170809282,NA,0.961504198,10.71858158,NA
COM,2001,-2.1281676320472,-1.47126587870611,NA,1.323047564,11.41886628,NA
COM,2002,-2.14559043529862,-1.54518185056063,NA,1.482517687,10.57434698,NA
COM,2003,-2.04539709899264,-1.44382979234664,NA,1.341067795,7.787193881,NA
COM,2004,-0.979899748449186,-0.459336088587666,NA,1.412516143,8.81758819,NA
COM,2005,-1.41378455881691,-0.972221666488769,NA,1.374411311,8.865644532,NA
COM,2006,-1.50679392621359,-1.08258693032637,NA,1.655391585,10.42566054,NA
COM,2007,-1.17935969865142,-0.892177560244672,NA,1.648868529,10.2457599,NA
COM,2008,-1.4644563704883,-1.04868620383431,NA,2.807537091,11.08089649,NA
COM,2009,0.359637894131781,0.694554570165216,NA,1.56963976,11.37089574,NA
COM,2010,4.20403940070442,4.51158243557112,NA,1.771606645,10.67990239,NA
COM,2011,0.86122718701582,1.12441341261351,NA,1.91599348,12.08451765,NA
COM,2012,1.96157835156742,2.21285177879039,NA,2.754028729,11.89285702,NA
COM,2013,10.488541813969,10.5991376286451,NA,3.444939632,8.914108656,NA
COM,2014,-0.328023758307548,-0.267531803536865,NA,2.677885691,9.159852707,NA
COM,2015,2.59819223030779,2.68291263665632,NA,4.31383052,7.239903394,NA
COM,2016,-5.52038505079763,-5.43299738776419,NA,3.610218176,6.345984309,NA
COM,2017,-0.0977602902138882,-0.0303229473782887,NA,3.524558706,6.019731956,NA
COM,2018,-1.34695047081504,-1.25164394765013,NA,4.189711438,7.195695782,NA
COM,2019,-4.29512514699488,-4.13133262488908,NA,4.70829617,7.261401302,NA
COM,2020,-0.516296470759333,-0.265502297184791,NA,NA,NA,NA
COM,2021,-2.81370180104175,-2.50984427431509,NA,NA,NA,NA
COM,2022,-3.9317461500593,-3.73317245106535,NA,NA,NA,NA
COM,2023,-1.33951569248663,-0.966681602051949,NA,NA,NA,NA
COM,2024,-2.91912290072206,-2.60643865930712,NA,NA,NA,NA
COM,2025,-1.71838603864326,-1.45769023652261,NA,NA,NA,NA
CPV,1995,-11.1307903184757,-10.9074261623287,NA,4.209151703,18.26870318,NA
CPV,1996,-11.2152921437324,-9.4344360921512,NA,5.325345514,20.32215705,NA
CPV,1997,-10.1821751525781,-8.44089481169056,NA,7.046273508,14.72980165,NA
CPV,1998,-3.16168468563437,-0.8581073833219,70.292511450578,7.124164943,13.10355208,NA
CPV,1999,-10.8709059252321,-10.6640622174426,64.1339906449102,5.749006374,16.33834337,NA
CPV,2000,-15.5318086697364,-13.8381370631327,70.1446681861261,6.727703504,11.92039038,NA
CPV,2001,-5.02880870210243,-4.5503222164442,60.6201359682459,3.814963932,15.31533141,NA
CPV,2002,-6.13897266998158,-5.05319837152834,62.6708626282792,7.851156185,14.08310242,NA
CPV,2003,-3.62666130608471,-2.54955672193484,63.6209277978547,6.470037897,14.38417148,NA
CPV,2004,-2.97899707518206,-1.37791915441219,65.8078466241484,6.887637289,18.00001929,NA
CPV,2005,-4.69283684528152,-3.41594508647355,62.9219029491286,7.097107172,14.71443525,NA
CPV,2006,-4.31597666089938,-3.27371865405394,63.0949361395059,7.6016385,15.8275897,NA
CPV,2007,-0.863493282531146,0.0998380944559755,54.2870089679842,6.70416757,22.84867051,NA
CPV,2008,-1.41502420036006,-0.388310360172754,53.1224589602997,5.753518724,22.64670742,NA
CPV,2009,-5.31951133846398,-4.54001402962372,52.9099648973576,6.661184625,19.65161632,NA
CPV,2010,-9.59667775207746,-8.29077655684502,66.2640170616369,10.42514286,20.42354319,NA
CPV,2011,-6.97553796691396,-5.69225621062325,65.7576790615434,6.635095037,24.68557538,NA
CPV,2012,-9.36388735944195,-7.80369312425756,79.262398149978,7.953228722,15.73542426,NA
CPV,2013,-8.48974122071519,-6.87289130039459,89.3925800895902,7.407212306,13.26787033,NA
CPV,2014,-6.93350256596951,-5.1965479166605,100.382091825545,4.224833718,19.38696382,NA
CPV,2015,-4.15699875527579,-1.8005236904187,109.445002304757,2.840855246,16.83043552,NA
CPV,2016,-2.72843199980261,-0.457212495900601,109.702751992047,2.043141661,20.44628795,NA
CPV,2017,-2.63457772401403,-0.332830912305792,107.308961019688,3.435521116,19.56725375,NA
CPV,2018,-2.36383744059915,-0.131470822823615,105.38479797079,3.100654662,22.45198854,NA
CPV,2019,-1.61721657953745,0.576353321875175,101.624919968318,2.36423578,20.33799582,NA
CPV,2020,-9.29327810572121,-6.66981584770069,131.10185890812,NA,NA,NA
CPV,2021,-7.51219197612174,-5.32155826217686,135.618497017426,NA,NA,NA
CPV,2022,-4.25089489181026,-2.01155637759586,114.802375079249,NA,NA,NA
CPV,2023,-0.277533998248299,1.93199734877555,105.909199520217,NA,NA,NA
CPV,2024,-1.06613847889296,1.27795213084368,100.576312576063,NA,NA,NA
CPV,2025,-1.58383403934354,0.44158621085005,96.1024344186037,NA,NA,NA
CRI,1991,-2.41050322227104,0.832493322381127,NA,1.484592726,9.701540893,NA
CRI,1992,-1.51364967187763,1.35061720549852,NA,1.676107036,11.50975814,NA
CRI,1993,-1.52254192636532,0.921439059127765,NA,1.92461593,12.21201594,NA
CRI,1994,-5.46160823545717,-2.21399765385086,NA,1.788546159,12.23915977,NA
CRI,1995,-3.68391022458827,0.856267978047971,NA,1.978534723,12.25793258,NA
CRI,1996,-4.32204380500103,0.596662705789969,NA,1.823857057,11.44568054,NA
CRI,1997,-3.3901600763766,0.872380188309656,NA,1.890105841,12.98596012,NA
CRI,1998,-2.96482604951354,0.761285742691096,NA,2.228348664,15.33230322,NA
CRI,1999,-2.88149759751949,1.58079682194722,NA,2.32759471,14.24701506,NA
CRI,2000,-3.68374784408792,0.529166246852799,NA,2.042704313,13.19770362,NA
CRI,2001,-3.47052362430705,1.08786468889109,NA,2.2247225,12.91769873,NA
CRI,2002,-4.99242578747181,0.00176182910239156,NA,2.116651978,13.27895886,NA
CRI,2003,-3.43217619201546,1.41571195555324,NA,2.724066944,12.84547566,NA
CRI,2004,-3.41523267883679,1.36063098221478,NA,1.711336962,13.36565781,NA
CRI,2005,-2.0911706300899,2.0214157006706,NA,1.50563768,13.675419,NA
CRI,2006,-1.04279113220826,2.71795097664105,NA,1.384302011,13.85873444,NA
CRI,2007,0.558234422117652,3.57987256977744,NA,1.544249565,15.22314302,NA
CRI,2008,0.182143159699608,2.28073959108498,NA,2.2962326,15.27836844,NA
CRI,2009,-3.25126895892834,-1.20805457400559,NA,2.066266082,13.44107315,NA
CRI,2010,-4.95630485737585,-2.92823308552049,NA,2.152714708,13.25473062,NA
CRI,2011,-3.90969054552337,-1.83128036304838,NA,1.92221208,13.32796496,NA
CRI,2012,-4.21527596798742,-2.22888813361017,31.1410645638474,2.021882247,13.97261849,NA
CRI,2013,-5.24626011451134,-2.76638070385072,34.1695332576187,1.990915255,13.59637406,NA
CRI,2014,-5.45358634692353,-2.96742471373488,37.1554178896171,1.973796325,13.57566883,NA
CRI,2015,-5.52219992014005,-2.87090284439249,39.4388435449208,2.110528528,13.33895864,NA
CRI,2016,-5.09405206813448,-2.36572516713075,43.3543625914909,2.18914417,13.34309108,NA
CRI,2017,-5.87900056616406,-2.90209095693723,46.7731668374209,2.253378523,12.33267613,NA
CRI,2018,-5.66028780133957,-2.24852839213516,51.8126037324987,1.733384361,12.90477871,NA
CRI,2019,-6.68422599828147,-2.62824873896022,55.0391440582221,2.337653879,11.08736626,NA
CRI,2020,-8.37960419104184,-3.74922275284416,66.8269217231691,NA,NA,NA
CRI,2021,-5.08563292017497,-0.277237632643405,66.9235722283231,NA,NA,NA
CRI,2022,-2.80523348408209,2.06960533169339,61.6449268633316,NA,NA,NA
CRI,2023,-3.25151996750849,1.55062317221103,59.281644988794,NA,NA,NA
CRI,2024,-3.78281263974109,1.06013594698443,58.9457781054614,NA,NA,NA
CRI,2025,-3.19825957278746,1.28561080135639,58.7629090223583,NA,NA,NA
CYP,1996,-2.95632558430979,-1.63920045115609,48.8276207782443,7.51659668,27.67565916,-0.688
CYP,1997,-4.82121957627726,-3.37497312919483,53.4800678338548,7.108368883,28.61592081,-3.062
CYP,1998,-3.85112089804298,-1.84112056690619,42.7302338929545,4.106200362,24.45936885,-1.996
CYP,1999,-4.05380410210037,-1.98631263101648,43.8478770191952,4.498658476,26.75122087,-1.776
CYP,2000,-2.23971458504403,0.0783380996875914,42.3176751517211,4.791836691,24.39255964,-0.458
CYP,2001,-2.1074021844809,-0.458968721807146,41.1609105799298,4.701589966,23.37609393,-0.821
CYP,2002,-4.13063795034141,-1.93734160695793,44.2902728780595,5.138229461,25.01962634,-1.163
CYP,2003,-5.90721898281862,-3.26267195005177,46.2153472476314,5.880930872,24.06963893,-2.285
CYP,2004,-3.71164227360642,-1.37481596951589,47.6011085130337,6.119022164,24.04903394,-0.83
CYP,2005,-2.22435114658319,0.440552410894396,47.4393312778719,4.94238366,25.69309817,0.839
CYP,2006,-1.04125,1.323125,44.588125,4.769231011,30.59235174,2.82
CYP,2007,3.22816434914199,5.37132741341404,37.935642292208,4.377125092,31.80107117,5.705
CYP,2008,0.865878293072974,3.10106472519148,36.9913096540695,4.388069466,33.4572925,7.677
CYP,2009,-5.43335082514966,-3.42696809706887,42.984889212547,5.977461237,27.3813903,4.15
CYP,2010,-4.68421620566155,-3.20691019520993,46.798485183263,6.058596583,26.17388726,5.51
CYP,2011,-5.65005891772668,-4.06582671138371,51.2851114401104,5.97063709,22.37750731,5.15
CYP,2012,-5.55054012741467,-2.91504662638366,66.3905331514101,4.54151448,19.04607118,0.773
CYP,2013,-5.15955943082986,-1.87912617861122,77.9521404854686,3.444977573,17.86879446,-6.756
CYP,2014,-8.7960738554465,-5.71247168645755,93.620015100556,3.4151145,15.93814462,-9.675
CYP,2015,-0.765715559518502,2.15169415960767,94.2075345519394,3.163006131,15.51974146,-8.413
CYP,2016,0.451253569794411,2.92683696492529,88.4709446346582,3.742389319,22.3138359,-4.885
CYP,2017,2.12874894153325,4.48149898584116,79.5947303125185,4.043921762,26.94207021,-2.523
CYP,2018,-3.36347545373674,-1.13032951512761,53.0094736745568,NA,NA,-0.047
CYP,2019,1.03114810842225,3.10370025340689,47.9712492147805,NA,NA,1.794
CYP,2020,-5.57477429158845,-3.57647269151694,57.8439259855189,NA,NA,-5.417
CYP,2021,-1.64332137836501,-0.0455612799214944,52.7327032636674,NA,NA,1.046
CYP,2022,2.65102647282085,3.89041879274133,45.0439625152754,NA,NA,1.884
CYP,2023,1.6981493299298,2.9211869814933,39.8340778557754,NA,NA,0.266
CYP,2024,4.28119889060019,5.48801377514694,31.6512417308603,NA,NA,0.38
CYP,2025,3.41111103848377,4.69186835077358,26.5833905344814,NA,NA,0.189
CZE,1996,-2.97611156628758,-2.51766314092046,NA,3.873949696,24.62606691,NA
CZE,1997,-3.13646482108006,-2.77488709523649,NA,3.688665224,23.57065527,NA
CZE,1998,-4.13862613214907,-3.69429623714316,NA,3.82052802,23.17554869,NA
CZE,1999,-3.08043797069169,-2.57538234223903,NA,3.239314944,22.80512731,NA
CZE,2000,-3.54694336792099,-3.40050839688294,0.792307371754803,3.975187744,22.86163357,NA
CZE,2001,-5.7572347924466,-5.42222602943231,1.64845765546344,3.702604612,23.85433954,NA
CZE,2002,-6.34491245221792,-6.01538344353377,7.81318752019807,3.837215432,23.82232309,NA
CZE,2003,-6.87481315277406,-6.45726364950972,13.5817241088424,7.152646209,20.18367095,NA
CZE,2004,-2.4049988065848,-1.80683384842882,15.176808428847,4.739806928,22.42438397,NA
CZE,2005,-3.06115901721548,-2.40772901143472,13.3593411936714,4.87741599,22.12658551,NA
CZE,2006,-2.18582129547692,-1.56240970899528,15.1016131426312,4.840870763,21.7886016,NA
CZE,2007,-0.677897718447898,-0.0538293934936443,13.9049931948341,4.516521444,24.06265258,NA
CZE,2008,-1.99885376429946,-1.35735309706546,13.5715743453231,5.100049956,23.31451591,NA
CZE,2009,-5.4562597183377,-4.52661953286081,19.9207452531425,5.882263023,21.18594938,NA
CZE,2010,-4.14416040657067,-3.13013891561318,25.2522965807676,4.960245974,21.60201774,NA
CZE,2011,-2.71182840071251,-1.65445974768976,26.5429736860419,4.397004572,21.97516351,NA
