ISO,year,gini,income_share_b50,income_share_t10,share_ratio
AZE,2020,0.4265,0.234,0.3675,1.5705128205128205
AZE,2021,0.4265,0.234,0.3675,1.5705128205128205
AZE,2022,0.4265,0.234,0.3675,1.5705128205128205
AZE,2023,0.4265,0.234,0.3675,1.5705128205128205
AZE,2024,0.4265,0.234,0.3675,1.5705128205128205
BIH,1990,0.371,0.2414,0.2696,1.1168185584092791
BIH,1991,0.3812,0.236,0.277,1.1737288135593222
BIH,1992,0.3913,0.2307,0.2842,1.2319029042045948
BIH,1993,0.4019,0.2251,0.2918,1.2963127498889382
BIH,1994,0.4123,0.2197,0.2994,1.3627674101046883
BIH,1995,0.4234,0.214,0.3078,1.438317757009346
BIH,1996,0.4299,0.2101,0.3109,1.4797715373631604
BIH,1997,0.437,0.206,0.3146,1.5271844660194176
BIH,1998,0.4461,0.2011,0.3207,1.5947289905519642
BIH,1999,0.4489,0.1986,0.3193,1.607754279959718
BIH,2000,0.454,0.1954,0.3207,1.6412487205731832
BIH,2001,0.4616,0.191,0.3251,1.7020942408376962
BIH,2002,0.4681,0.1879,0.3317,1.7653006918573708
BIH,2003,0.4762,0.1834,0.3388,1.8473282442748091
BIH,2004,0.4788,0.1821,0.3415,1.8753432180120813
BIH,2005,0.4773,0.1831,0.3402,1.8580010922992898
BIH,2006,0.4751,0.1844,0.338,1.8329718004338396
BIH,2007,0.4749,0.1835,0.337,1.8365122615803817
BIH,2008,0.4804,0.1814,0.3439,1.8958103638368244
BIH,2009,0.4784,0.1825,0.3421,1.8745205479452056
BIH,2010,0.4794,0.1822,0.3433,1.8841931942919867
BIH,2011,0.4812,0.1819,0.3463,1.9037932930181418
BIH,2012,0.4797,0.1826,0.3447,1.8877327491785323
BIH,2013,0.4769,0.1857,0.3443,1.8540656973613354
BIH,2014,0.4767,0.1859,0.3442,1.851533082302313
BIH,2015,0.4771,0.186,0.3453,1.8564516129032258
BIH,2016,0.4764,0.1864,0.3448,1.8497854077253217
BIH,2017,0.4784,0.1856,0.3472,1.870689655172414
BIH,2018,0.4771,0.186,0.3454,1.856989247311828
BIH,2019,0.4743,0.1872,0.3422,1.827991452991453
BIH,2020,0.4742,0.1873,0.3421,1.826481580352376
BIH,2021,0.4754,0.1869,0.3433,1.8368111289459603
BIH,2022,0.4777,0.1861,0.3462,1.8602901665771092
BIH,2023,0.4762,0.1866,0.3444,1.8456591639871383
BIH,2024,0.4762,0.1866,0.3444,1.8456591639871383
BRB,1990,0.6879000000000001,0.0783,0.5592,7.1417624521072804
BRB,1991,0.6868000000000001,0.0789,0.558,7.072243346007605
BRB,1992,0.6859000000000001,0.0793,0.557,7.023959646910468
BRB,1993,0.6851,0.0797,0.556,6.976160602258471
BRB,1994,0.6842,0.08,0.555,6.937500000000001
BRB,1995,0.6834,0.0804,0.554,6.890547263681593
BRB,1996,0.6826,0.0807,0.5531,6.853779429987609
BRB,1997,0.6818000000000001,0.0811,0.5521,6.807644882860666
BRB,1998,0.681,0.0814,0.5512,6.771498771498772
BRB,1999,0.6802,0.0818,0.5503,6.727383863080685
BRB,2000,0.6794,0.0821,0.5494,6.69183922046285
BRB,2001,0.6781,0.0826,0.5477000000000001,6.6307506053268765
BRB,2002,0.6768000000000001,0.083,0.546,6.578313253012048
BRB,2003,0.6756,0.0835,0.5445,6.520958083832335
BRB,2004,0.6745,0.0839,0.543,6.471990464839094
BRB,2005,0.6734,0.0843,0.5416000000000001,6.42467378410439
BRB,2006,0.6724,0.0846,0.5403,6.386524822695036
BRB,2007,0.6714,0.085,0.539,6.341176470588235
BRB,2008,0.6704,0.0853,0.5378000000000001,6.304806565064479
BRB,2009,0.6695,0.0857,0.5366000000000001,6.261376896149359
BRB,2010,0.6687000000000001,0.086,0.5355,6.226744186046512
BRB,2011,0.6601,0.0917,0.5303,5.78298800436205
BRB,2012,0.6516000000000001,0.0974,0.5252,5.392197125256674
BRB,2013,0.6431,0.103,0.52,5.048543689320389
BRB,2014,0.6347,0.1086,0.515,4.742173112338858
BRB,2015,0.6264000000000001,0.1141,0.5099,4.46888694127958
BRB,2016,0.6182000000000001,0.1197,0.5049,4.218045112781955
BRB,2017,0.6099,0.1251,0.4999,3.9960031974420467
BRB,2018,0.6018,0.1306,0.4950000000000001,3.79019908116386
BRB,2019,0.5937,0.136,0.4901,3.6036764705882347
BRB,2020,0.5868,0.1406,0.4857,3.45448079658606
BRB,2021,0.5868,0.1406,0.4857,3.45448079658606
BRB,2022,0.5868,0.1406,0.4857,3.45448079658606
BRB,2023,0.5868,0.1406,0.4857,3.45448079658606
BRB,2024,0.5868,0.1406,0.4857,3.45448079658606
BGD,1990,0.4658,0.206,0.3824,1.8563106796116506
BGD,1991,0.4599,0.2084,0.376,1.8042226487523991
BGD,1992,0.477,0.2005,0.3938,1.964089775561097
BGD,1993,0.4927,0.1932,0.4101,2.122670807453416
BGD,1994,0.5072,0.1864,0.4253,2.281652360515021
BGD,1995,0.5207,0.1801,0.4393,2.439200444197668
BGD,1996,0.5208,0.1795,0.4382,2.441225626740947
BGD,1997,0.5213,0.1788,0.4374,2.446308724832215
BGD,1998,0.5209,0.1785,0.4361,2.443137254901961
BGD,1999,0.5228,0.1769,0.4362,2.4657998869417748
BGD,2000,0.5233,0.1761,0.4355,2.4730266893810335
BGD,2001,0.5241,0.1757,0.4366,2.484917472965282
BGD,2002,0.5282,0.1731,0.4396,2.5395725014442516
BGD,2003,0.5337000000000001,0.1697,0.4433,2.6122569239835007
BGD,2004,0.5346000000000001,0.1692,0.4443,2.625886524822695
BGD,2005,0.5365,0.168,0.4459,2.654166666666667
BGD,2006,0.5332,0.1696,0.4423,2.6079009433962264
BGD,2007,0.5313,0.1703,0.4397,2.5819142689371697
BGD,2008,0.5195000000000001,0.1774,0.4313,2.431228861330327
BGD,2009,0.5137,0.1807,0.4265,2.3602656336469288
BGD,2010,0.5158,0.179,0.4267,2.3837988826815644
BGD,2011,0.5106,0.1822,0.4232,2.322722283205269
BGD,2012,0.5089,0.1833,0.4219,2.3016912165848336
BGD,2013,0.5068,0.1846,0.4204,2.277356446370531
BGD,2014,0.5034000000000001,0.1867,0.4181,2.239421531869309
BGD,2015,0.4984,0.1899,0.4148,2.184307530279094
BGD,2016,0.4971,0.1906,0.4138,2.1710388247639036
BGD,2017,0.4973,0.1905,0.4139,2.1727034120734907
BGD,2018,0.4973,0.1905,0.4139,2.1727034120734907
BGD,2019,0.4973,0.1905,0.4139,2.1727034120734907
BGD,2020,0.4973,0.1905,0.4139,2.1727034120734907
BGD,2021,0.4973,0.1905,0.4139,2.1727034120734907
BGD,2022,0.4973,0.1905,0.4139,2.1727034120734907
BGD,2023,0.4973,0.1905,0.4139,2.1727034120734907
BGD,2024,0.4973,0.1905,0.4139,2.1727034120734907
BEL,1990,0.443,0.2099,0.3273,1.5593139590281084
BEL,1991,0.4353,0.215,0.3222,1.4986046511627906
BEL,1992,0.4327,0.2155,0.3183,1.4770301624129931
BEL,1993,0.4345,0.2137,0.319,1.4927468413664016
BEL,1994,0.4411,0.2123,0.3285,1.5473386716910034
BEL,1995,0.4381,0.2118,0.323,1.525023607176582
BEL,1996,0.437,0.2124,0.3246,1.5282485875706213
BEL,1997,0.4384,0.211,0.326,1.5450236966824646
BEL,1998,0.4427,0.2066,0.3239,1.5677637947725074
BEL,1999,0.4444,0.2052,0.325,1.5838206627680314
BEL,2000,0.4469,0.2039,0.3244,1.5909759686120648
BEL,2001,0.4399,0.2077,0.3198,1.539720751083293
BEL,2002,0.4362,0.2088,0.3142,1.504789272030651
BEL,2003,0.4397,0.2049,0.314,1.5324548560273303
BEL,2004,0.4388,0.2069,0.3196,1.5447075882068633
BEL,2005,0.4335,0.2101,0.3166,1.506901475487863
BEL,2006,0.4339,0.2108,0.3204,1.5199240986717268
BEL,2007,0.4372,0.2108,0.329,1.5607210626185959
BEL,2008,0.4202,0.2206,0.3129,1.418404351767906
BEL,2009,0.421,0.2182,0.3065,1.4046746104491292
BEL,2010,0.43,0.2123,0.311,1.4649081488459728
BEL,2011,0.4258,0.2161,0.3096,1.4326700601573346
BEL,2012,0.4272,0.216,0.312,1.4444444444444444
BEL,2013,0.4302,0.2145,0.3148,1.4675990675990678
BEL,2014,0.4292,0.2155,0.3164,1.4682134570765661
BEL,2015,0.4352,0.2119,0.3174,1.4978763567720623
BEL,2016,0.4354,0.2133,0.3203,1.5016408813877167
BEL,2017,0.4327,0.2141,0.3173,1.4820177487155535
BEL,2018,0.4329,0.2147,0.324,1.5090824406148113
BEL,2019,0.4342,0.2141,0.3252,1.5189163942083137
BEL,2020,0.4342,0.2141,0.3252,1.5189163942083137
BEL,2021,0.4346,0.2136,0.3251,1.522003745318352
BEL,2022,0.4347,0.2135,0.3249,1.5217798594847776
BEL,2023,0.4344,0.2136,0.3251,1.522003745318352
BEL,2024,0.4344,0.2136,0.3251,1.522003745318352
BFA,1990,0.6586000000000001,0.1096,0.5738,5.235401459854014
BFA,1991,0.6586000000000001,0.1096,0.5738,5.235401459854014
BFA,1992,0.6586000000000001,0.1096,0.5738,5.235401459854014
BFA,1993,0.6586000000000001,0.1096,0.5738,5.235401459854014
BFA,1994,0.6586000000000001,0.1096,0.5738,5.235401459854014
BFA,1995,0.6649,0.1084,0.5842,5.389298892988931
BFA,1996,0.6712,0.1071,0.5946,5.551820728291316
BFA,1997,0.6776,0.1058,0.6049,5.717391304347826
BFA,1998,0.6839000000000001,0.1045,0.6153000000000001,5.888038277511963
BFA,1999,0.6686000000000001,0.1093,0.5939,5.433668801463861
BFA,2000,0.6532,0.114,0.5725,5.021929824561403
BFA,2001,0.6379,0.1187,0.5511,4.6427969671440605
BFA,2002,0.6226,0.1234,0.5297000000000001,4.292544570502431
BFA,2003,0.6072000000000001,0.1281,0.5083,3.967993754879001
BFA,2004,0.6033000000000001,0.1308,0.5059,3.867737003058104
BFA,2005,0.5993,0.1336,0.5035000000000001,3.7687125748503
BFA,2006,0.5954,0.1364,0.501,3.673020527859238
BFA,2007,0.5914,0.1391,0.4986,3.584471603163192
BFA,2008,0.5875,0.1419,0.4962,3.496828752642706
BFA,2009,0.5835,0.1446,0.49370000000000003,3.4142461964038726
BFA,2010,0.5761000000000001,0.1487,0.4879,3.2811028917283123
BFA,2011,0.5688,0.1529,0.482,3.1523871811641593
BFA,2012,0.5614,0.157,0.4761,3.0324840764331213
BFA,2013,0.554,0.1612,0.4702,2.9168734491315136
BFA,2014,0.5466,0.1653,0.4643,2.8088324258923167
BFA,2015,0.5630000000000001,0.1566,0.4801,3.0657726692209453
BFA,2016,0.5794,0.1479,0.4959,3.3529411764705883
BFA,2017,0.5958,0.1392,0.5118,3.676724137931035
BFA,2018,0.6122000000000001,0.1305,0.5276000000000001,4.042911877394636
BFA,2019,0.5945,0.139,0.5079,3.653956834532374
BFA,2020,0.5768,0.1476,0.4883,3.3082655826558263
BFA,2021,0.5592,0.1561,0.4686,3.0019218449711724
BFA,2022,0.5592,0.1561,0.4686,3.0019218449711724
BFA,2023,0.5592,0.1561,0.4686,3.0019218449711724
BFA,2024,0.5592,0.1561,0.4686,3.0019218449711724
BGR,1990,0.3204,0.2843,0.2471,0.8691523039043264
BGR,1991,0.3652,0.258,0.2831,1.0972868217054264
BGR,1992,0.408,0.2331,0.3178,1.3633633633633635
BGR,1993,0.4268,0.2219,0.3296,1.4853537629562867
BGR,1994,0.4766,0.1986,0.3832,1.9295065458207452
BGR,1995,0.4936,0.1898,0.3993,2.1037934668071654
BGR,1996,0.476,0.1986,0.3825,1.9259818731117826
BGR,1997,0.4716,0.1989,0.374,1.8803418803418803
BGR,1998,0.4528,0.2087,0.3552,1.7019645424053667
BGR,1999,0.4485,0.2117,0.3548,1.6759565422768068
BGR,2000,0.4405,0.2151,0.3445,1.6015806601580658
BGR,2001,0.4528,0.2091,0.3566,1.7054041128646578
BGR,2002,0.4705,0.1992,0.3703,1.8589357429718878
BGR,2003,0.4566,0.2064,0.3588,1.7383720930232558
BGR,2004,0.4571,0.2046,0.3531,1.7258064516129032
BGR,2005,0.4674,0.198,0.3578,1.807070707070707
BGR,2006,0.4864,0.1827,0.3567,1.9523809523809526
BGR,2007,0.4655,0.1934,0.3412,1.7642192347466392
BGR,2008,0.4487,0.2027,0.331,1.6329551060680811
BGR,2009,0.4552,0.2064,0.3504,1.697674418604651
BGR,2010,0.4612,0.2013,0.35,1.7386984600099353
BGR,2011,0.4631,0.2008,0.3528,1.7569721115537849
BGR,2012,0.485,0.1891,0.3729,1.971972501322052
BGR,2013,0.4642,0.2022,0.3579,1.7700296735905046
BGR,2014,0.4843,0.1902,0.3763,1.9784437434279707
BGR,2015,0.4953,0.1857,0.3878,2.088314485729671
BGR,2016,0.5167,0.176,0.4148,2.356818181818182
BGR,2017,0.532,0.1719,0.438,2.5479930191972078
BGR,2018,0.5281,0.1741,0.4357,2.5025847214244683
BGR,2019,0.5106,0.1801,0.4134,2.2953914491948915
BGR,2020,0.5106,0.1801,0.4134,2.2953914491948915
BGR,2021,0.5258,0.1738,0.4315,2.4827387802071343
BGR,2022,0.5373,0.1683,0.4436,2.6357694592988707
BGR,2023,0.5297000000000001,0.1731,0.4383,2.532062391681109
BGR,2024,0.5297000000000001,0.1731,0.4383,2.532062391681109
BHR,1990,0.6405000000000001,0.1195,0.5584,4.672803347280335
BHR,1991,0.6405000000000001,0.1195,0.5584,4.672803347280335
BHR,1992,0.6405000000000001,0.1195,0.5584,4.672803347280335
BHR,1993,0.6405000000000001,0.1195,0.5584,4.672803347280335
BHR,1994,0.6405000000000001,0.1195,0.5584,4.672803347280335
BHR,1995,0.6405000000000001,0.1195,0.5584,4.672803347280335
BHR,1996,0.6434000000000001,0.1181,0.5614,4.753598645215919
BHR,1997,0.6463,0.1166,0.5644,4.840480274442539
BHR,1998,0.6493,0.115,0.5675,4.934782608695652
BHR,1999,0.6524,0.1135,0.5706,5.0273127753303966
BHR,2000,0.6555000000000001,0.1119,0.5738,5.127792672028597
BHR,2001,0.6587000000000001,0.1103,0.5770000000000001,5.231187669990935
BHR,2002,0.6619,0.1086,0.5803,5.343462246777164
BHR,2003,0.6652,0.107,0.5837,5.455140186915888
BHR,2004,0.6685,0.1053,0.5871000000000001,5.5754985754985755
BHR,2005,0.6719,0.1035,0.5906,5.706280193236715
BHR,2006,0.6519,0.1123,0.5684,5.061442564559217
BHR,2007,0.6299,0.1219,0.544,4.462674323215751
BHR,2008,0.6056,0.1324,0.5171,3.90558912386707
BHR,2009,0.5786,0.1441,0.4873,3.381679389312977
BHR,2010,0.5922000000000001,0.1386,0.5028,3.6277056277056277
BHR,2011,0.6052000000000001,0.1334,0.5176000000000001,3.8800599700149934
BHR,2012,0.6176,0.1284,0.5317000000000001,4.140965732087229
BHR,2013,0.6295000000000001,0.1236,0.5452,4.411003236245954
BHR,2014,0.6409,0.119,0.5582,4.690756302521009
BHR,2015,0.6518,0.1146,0.5706,4.979057591623037
BHR,2016,0.6518,0.1146,0.5706,4.979057591623037
BHR,2017,0.6518,0.1146,0.5706,4.979057591623037
BHR,2018,0.6518,0.1146,0.5706,4.979057591623037
BHR,2019,0.6518,0.1146,0.5706,4.979057591623037
BHR,2020,0.6518,0.1146,0.5706,4.979057591623037
BHR,2021,0.6518,0.1146,0.5706,4.979057591623037
BHR,2022,0.6518,0.1146,0.5706,4.979057591623037
BHR,2023,0.6518,0.1146,0.5706,4.979057591623037
BHR,2024,0.6518,0.1146,0.5706,4.979057591623037
BDI,1990,0.5154,0.1757,0.4212,2.3972680705748437
BDI,1991,0.5154,0.1757,0.4212,2.3972680705748437
BDI,1992,0.5154,0.1757,0.4212,2.3972680705748437
BDI,1993,0.5292,0.1688,0.4344,2.5734597156398102
BDI,1994,0.543,0.162,0.4476,2.762962962962963
BDI,1995,0.5568000000000001,0.1552,0.4608,2.9690721649484533
BDI,1996,0.5706,0.1483,0.474,3.196223870532704
BDI,1997,0.5844,0.1415,0.4872,3.443109540636043
BDI,1998,0.5981000000000001,0.1347,0.5004000000000001,3.714922048997774
BDI,1999,0.5892000000000001,0.1396,0.4932,3.532951289398281
BDI,2000,0.5803,0.1445,0.4859,3.3626297577854674
BDI,2001,0.5714,0.1494,0.4787,3.2041499330655956
BDI,2002,0.5625,0.1543,0.4715,3.0557355800388852
BDI,2003,0.5536,0.1592,0.4642,2.915829145728643
BDI,2004,0.5447000000000001,0.1641,0.457,2.784887263863498
BDI,2005,0.5358,0.169,0.4497,2.66094674556213
BDI,2006,0.5269,0.1739,0.4425,2.5445658424381827
BDI,2007,0.5329,0.1707,0.4475,2.6215582893966025
BDI,2008,0.5388000000000001,0.1675,0.4525,2.701492537313433
BDI,2009,0.5448000000000001,0.1642,0.4575,2.7862362971985384
BDI,2010,0.5508000000000001,0.161,0.4625,2.8726708074534164
BDI,2011,0.5568000000000001,0.1578,0.4676,2.963244613434728
BDI,2012,0.5628000000000001,0.1546,0.4726,3.0569210866752914
BDI,2013,0.5688,0.1513,0.4776,3.156642432253801
BDI,2014,0.5672,0.152,0.4757,3.129605263157895
BDI,2015,0.5656,0.1526,0.4738,3.1048492791612055
BDI,2016,0.5639000000000001,0.1533,0.4719,3.0782778864970646
BDI,2017,0.5623,0.1539,0.4701,3.0545808966861596
BDI,2018,0.5607,0.1546,0.4682,3.028460543337646
BDI,2019,0.5591,0.1552,0.4663,3.0045103092783503
BDI,2020,0.5574,0.1559,0.4644,2.978832584990378
BDI,2021,0.5574,0.1559,0.4644,2.978832584990378
BDI,2022,0.5574,0.1559,0.4644,2.978832584990378
BDI,2023,0.5574,0.1559,0.4644,2.978832584990378
BDI,2024,0.5574,0.1559,0.4644,2.978832584990378
BEN,1990,0.5718,0.1502,0.4818,3.207723035952064
BEN,1991,0.5718,0.1502,0.4818,3.207723035952064
BEN,1992,0.5718,0.1502,0.4818,3.207723035952064
BEN,1993,0.5718,0.1502,0.4818,3.207723035952064
BEN,1994,0.5718,0.1502,0.4818,3.207723035952064
BEN,1995,0.5718,0.1502,0.4818,3.207723035952064
BEN,1996,0.5718,0.1502,0.4818,3.207723035952064
BEN,1997,0.5718,0.1502,0.4818,3.207723035952064
BEN,1998,0.5718,0.1502,0.4818,3.207723035952064
BEN,1999,0.5718,0.1502,0.4818,3.207723035952064
BEN,2000,0.5718,0.1502,0.4818,3.207723035952064
BEN,2001,0.5718,0.1502,0.4818,3.207723035952064
BEN,2002,0.5718,0.1502,0.4818,3.207723035952064
BEN,2003,0.5718,0.1502,0.4818,3.207723035952064
BEN,2004,0.5765,0.1475,0.4857,3.2928813559322037
BEN,2005,0.5811000000000001,0.1449,0.4897,3.3795721187025536
BEN,2006,0.5858,0.1422,0.4936,3.471167369901547
BEN,2007,0.5904,0.1395,0.4975,3.5663082437275984
BEN,2008,0.5951000000000001,0.1368,0.5015000000000001,3.66593567251462
BEN,2009,0.5997,0.1341,0.5054000000000001,3.768829231916481
BEN,2010,0.6044,0.1315,0.5093,3.8730038022813686
BEN,2011,0.6091,0.1288,0.5133,3.985248447204969
BEN,2012,0.6164000000000001,0.1253,0.5217,4.163607342378293
BEN,2013,0.6237,0.1218,0.5302,4.35303776683087
BEN,2014,0.631,0.1183,0.5387000000000001,4.553677092138631
BEN,2015,0.6383,0.1148,0.5472,4.7665505226480835
BEN,2016,0.6127,0.1275,0.5201,4.07921568627451
BEN,2017,0.5871000000000001,0.1403,0.493,3.513898788310762
BEN,2018,0.5614,0.153,0.4659,3.045098039215686
BEN,2019,0.5495,0.1589,0.454,2.857142857142857
BEN,2020,0.5376000000000001,0.1647,0.442,2.683667273831208
BEN,2021,0.5257000000000001,0.1705,0.43,2.5219941348973607
BEN,2022,0.5257000000000001,0.1705,0.43,2.5219941348973607
BEN,2023,0.5257000000000001,0.1705,0.43,2.5219941348973607
BEN,2024,0.5257000000000001,0.1705,0.43,2.5219941348973607
BMU,1990,0.45,0.2114,0.3616,1.7105014191106904
BMU,1991,0.4515,0.2114,0.3647,1.7251655629139073
BMU,1992,0.453,0.2113,0.3678,1.7406530998580219
BMU,1993,0.4544,0.2113,0.3707,1.7543776620918126
BMU,1994,0.4558,0.2112,0.3735,1.7684659090909092
BMU,1995,0.4571,0.2112,0.3763,1.7817234848484849
BMU,1996,0.4584,0.2112,0.3789,1.794034090909091
BMU,1997,0.4596,0.2111,0.3815,1.8072003789673141
BMU,1998,0.4608,0.2111,0.384,1.8190431075319753
BMU,1999,0.462,0.2111,0.3864,1.8304121269540503
BMU,2000,0.4631,0.211,0.3888,1.8426540284360189
BMU,2001,0.4719,0.2065,0.3976,1.9254237288135594
BMU,2002,0.4805,0.202,0.4061,2.01039603960396
BMU,2003,0.489,0.1976,0.4145,2.0976720647773277
BMU,2004,0.4972,0.1933,0.4227,2.1867563372995344
BMU,2005,0.5052,0.1892,0.4307,2.276427061310782
BMU,2006,0.5131,0.1851,0.4385,2.368989735278228
BMU,2007,0.5207,0.1811,0.4462,2.4638321369409164
BMU,2008,0.5282,0.1772,0.4536,2.559819413092551
BMU,2009,0.5356000000000001,0.1734,0.4609,2.6580161476355246
BMU,2010,0.5428000000000001,0.1697,0.4681,2.758397171479081
BMU,2011,0.5447000000000001,0.1686,0.4701,2.788256227758007
BMU,2012,0.5466,0.1676,0.4719,2.8156324582338903
BMU,2013,0.5483,0.1667,0.4737,2.841631673665267
BMU,2014,0.55,0.1658,0.4754,2.867310012062726
BMU,2015,0.5516,0.165,0.477,2.8909090909090907
BMU,2016,0.5531,0.1642,0.4786,2.9147381242387334
BMU,2017,0.5546,0.1634,0.48,2.937576499388005
BMU,2018,0.556,0.1626,0.4815,2.9612546125461257
BMU,2019,0.5574,0.1619,0.4828,2.982087708462014
BMU,2020,0.5587,0.1612,0.4841,3.003101736972704
BMU,2021,0.5587,0.1612,0.4841,3.003101736972704
BMU,2022,0.5587,0.1612,0.4841,3.003101736972704
BMU,2023,0.5587,0.1612,0.4841,3.003101736972704
BMU,2024,0.5587,0.1612,0.4841,3.003101736972704
BRN,1990,0.4608,0.1999,0.3578,1.789894947473737
BRN,1991,0.4608,0.1999,0.3578,1.789894947473737
BRN,1992,0.4608,0.1999,0.3578,1.789894947473737
BRN,1993,0.4608,0.1999,0.3578,1.789894947473737
BRN,1994,0.4608,0.1999,0.3578,1.789894947473737
BRN,1995,0.4608,0.1999,0.3578,1.789894947473737
BRN,1996,0.4608,0.1999,0.3578,1.789894947473737
BRN,1997,0.4608,0.1999,0.3578,1.789894947473737
BRN,1998,0.4608,0.1999,0.3578,1.789894947473737
BRN,1999,0.4608,0.1999,0.3578,1.789894947473737
BRN,2000,0.4608,0.1999,0.3578,1.789894947473737
BRN,2001,0.4608,0.1999,0.3578,1.789894947473737
BRN,2002,0.4608,0.1999,0.3578,1.789894947473737
BRN,2003,0.4608,0.1999,0.3578,1.789894947473737
BRN,2004,0.4608,0.1999,0.3578,1.789894947473737
BRN,2005,0.4608,0.1999,0.3578,1.789894947473737
BRN,2006,0.4528,0.205,0.3538,1.7258536585365856
BRN,2007,0.447,0.2089,0.3514,1.6821445667783628
BRN,2008,0.4415,0.2126,0.3493,1.6429915333960488
BRN,2009,0.4401,0.214,0.3503,1.6369158878504673
BRN,2010,0.4346,0.2176,0.3482,1.600183823529412
BRN,2011,0.4267,0.2228,0.3444,1.5457809694793536
BRN,2012,0.426,0.2231,0.3445,1.5441506051098162
BRN,2013,0.4288,0.2214,0.3471,1.567750677506775
BRN,2014,0.4345,0.2179,0.3519,1.6149609912804037
BRN,2015,0.4369,0.2164,0.3543,1.63724584103512
BRN,2016,0.4408,0.214,0.3577,1.671495327102804
BRN,2017,0.44,0.2145,0.3571,1.6648018648018648
BRN,2018,0.4385,0.2154,0.3561,1.6532033426183845
BRN,2019,0.4385,0.2154,0.3561,1.6532033426183845
BRN,2020,0.4385,0.2154,0.3561,1.6532033426183845
BRN,2021,0.4385,0.2154,0.3561,1.6532033426183845
BRN,2022,0.4385,0.2154,0.3561,1.6532033426183845
BRN,2023,0.4385,0.2154,0.3561,1.6532033426183845
BRN,2024,0.4385,0.2154,0.3561,1.6532033426183845
BOL,1990,0.682,0.0839,0.5541,6.604290822407628
BOL,1991,0.682,0.0839,0.5541,6.604290822407628
BOL,1992,0.682,0.0839,0.5541,6.604290822407628
BOL,1993,0.682,0.0839,0.5541,6.604290822407628
BOL,1994,0.682,0.0839,0.5541,6.604290822407628
BOL,1995,0.682,0.0839,0.5541,6.604290822407628
BOL,1996,0.682,0.0839,0.5541,6.604290822407628
BOL,1997,0.682,0.0839,0.5541,6.604290822407628
BOL,1998,0.682,0.0839,0.5541,6.604290822407628
BOL,1999,0.682,0.0839,0.5541,6.604290822407628
BOL,2000,0.682,0.0839,0.5541,6.604290822407628
BOL,2001,0.6903,0.0802,0.5641,7.0336658354114725
BOL,2002,0.6885,0.081,0.5619000000000001,6.937037037037038
BOL,2003,0.6848000000000001,0.0848,0.562,6.6273584905660385
BOL,2004,0.6817000000000001,0.0872,0.5588000000000001,6.408256880733946
BOL,2005,0.6794,0.087,0.5548000000000001,6.377011494252875
BOL,2006,0.67490000000000006,0.0904,0.5516,6.101769911504425
BOL,2007,0.6812,0.0892,0.5618000000000001,6.298206278026907
BOL,2008,0.6744,0.0916,0.553,6.037117903930131
BOL,2009,0.6684,0.0933,0.5446,5.837084673097535
BOL,2010,0.6678000000000001,0.0947,0.5455,5.760295670538542
BOL,2011,0.6616000000000001,0.0978,0.5384,5.505112474437627
BOL,2012,0.656,0.1003,0.5325,5.3090727816550345
BOL,2013,0.6594,0.1009,0.5398000000000001,5.349851337958375
BOL,2014,0.6552,0.1025,0.5319,5.189268292682928
BOL,2015,0.6514,0.1031,0.5282,5.123181377303589
BOL,2016,0.6525000000000001,0.1028,0.5295,5.150778210116731
BOL,2017,0.653,0.102,0.5299,5.195098039215687
BOL,2018,0.655,0.1011,0.5327000000000001,5.269040553907024
BOL,2019,0.6523,0.1015,0.5258,5.180295566502463
BOL,2020,0.6739,0.0869,0.5411,6.226697353279632
BOL,2021,0.6609,0.0949,0.5304,5.589041095890411
BOL,2022,0.6502,0.1014,0.5214,5.1420118343195265
BOL,2023,0.6505000000000001,0.1011,0.5212,5.155291790306627
BOL,2024,0.6505000000000001,0.1011,0.5212,5.155291790306627
BES,1990,0.6879000000000001,0.0783,0.5592,7.1417624521072804
BES,1991,0.6868000000000001,0.0789,0.558,7.072243346007605
BES,1992,0.6859000000000001,0.0793,0.557,7.023959646910468
BES,1993,0.6851,0.0797,0.556,6.976160602258471
BES,1994,0.6842,0.08,0.555,6.937500000000001
BES,1995,0.6834,0.0804,0.554,6.890547263681593
BES,1996,0.6826,0.0807,0.5531,6.853779429987609
BES,1997,0.6818000000000001,0.0811,0.5521,6.807644882860666
BES,1998,0.681,0.0814,0.5512,6.771498771498772
BES,1999,0.6802,0.0818,0.5503,6.727383863080685
