ISO3,year,eci,FHI_pr,FHI_cl,FHI_status,cpi,hdi
LVA,2008,NA,2,1,F,NA,0.837
LVA,2009,NA,2,1,F,NA,0.836
LVA,2010,NA,2,2,F,NA,0.833
LVA,2011,NA,2,2,F,NA,0.84
LVA,2012,NA,2,2,F,49,0.843
LVA,2013,NA,2,2,F,53,0.852
LVA,2014,NA,2,2,F,55,0.854
LVA,2015,NA,2,2,F,56,0.859
LVA,2016,NA,1,2,F,57,0.864
LVA,2017,NA,2,2,F,58,0.87
LVA,2018,NA,2,2,F,58,0.875
LVA,2019,NA,1,2,F,56,0.88
LVA,2020,NA,1,2,F,57,0.879
LVA,2021,NA,1,2,F,59,0.871
LVA,2022,NA,1,2,F,59,0.881
LVA,2023,NA,1,2,F,60,0.889
LVA,2024,NA,1,2,F,59,NA
LBN,1990,NA,6,5,NF,NA,NA
LBN,1991,NA,6,4,PF,NA,NA
LBN,1992,NA,5,4,PF,NA,NA
LBN,1993,NA,6,5,PF,NA,NA
LBN,1994,NA,6,5,PF,NA,NA
LBN,1995,NA,6,5,NF,NA,NA
LBN,1996,NA,6,5,NF,NA,NA
LBN,1997,NA,6,5,NF,NA,NA
LBN,1998,NA,6,5,NF,NA,NA
LBN,1999,NA,6,5,NF,NA,NA
LBN,2000,NA,6,5,NF,NA,NA
LBN,2001,NA,6,5,NF,NA,NA
LBN,2002,NA,6,5,NF,NA,NA
LBN,2024,NA,5,4,PF,22,NA
LSO,1990,NA,6,5,NF,NA,0.483
LSO,1991,NA,6,4,PF,NA,0.482
LSO,1992,NA,6,4,PF,NA,0.481
LSO,1993,NA,3,4,PF,NA,0.477
LSO,1994,NA,4,4,PF,NA,0.478
LSO,1995,NA,4,4,PF,NA,0.476
LSO,1996,NA,4,4,PF,NA,0.473
LSO,1997,NA,4,4,PF,NA,0.469
LSO,1998,NA,4,4,PF,NA,0.469
LSO,1999,NA,4,4,PF,NA,0.462
LSO,2000,NA,4,4,PF,NA,0.462
LSO,2001,NA,4,4,PF,NA,0.457
LSO,2002,NA,2,3,F,NA,0.455
LSO,2003,NA,2,3,F,NA,0.456
LSO,2004,NA,2,3,F,NA,0.454
LSO,2005,NA,F,2,3,NA,0.454
LSO,2006,NA,2,3,F,NA,0.451
LSO,2007,NA,2,3,F,NA,0.458
LSO,2008,NA,2,3,F,NA,0.463
LSO,2009,NA,3,3,PF,NA,0.468
LSO,2010,NA,3,3,PF,NA,0.478
LSO,2011,NA,3,3,PF,NA,0.485
LSO,2012,NA,2,3,F,45,0.496
LSO,2013,NA,2,3,F,49,0.502
LSO,2014,NA,2,3,F,49,0.509
LSO,2015,NA,3,3,PF,44,0.517
LSO,2016,NA,3,3,PF,39,0.526
LSO,2017,NA,3,3,PF,42,0.531
LSO,2018,NA,3,3,PF,41,0.538
LSO,2019,NA,3,3,PF,40,0.541
LSO,2020,NA,3,3,PF,41,0.537
LSO,2021,NA,3,3,PF,38,0.532
LSO,2022,NA,2,3,F,37,0.547
LSO,2023,NA,2,3,F,39,0.55
LSO,2024,NA,2,3,F,37,NA
LBR,1990,NA,7,7,NF,NA,NA
LBR,1991,NA,7,6,NF,NA,NA
LBR,1992,NA,7,6,NF,NA,NA
LBR,1993,NA,6,6,NF,NA,NA
LBR,1994,NA,7,6,NF,NA,NA
LBR,1995,NA,7,6,NF,NA,NA
LBR,1996,NA,7,6,NF,NA,NA
LBR,1997,NA,4,5,PF,NA,NA
LBR,1998,NA,4,5,PF,NA,NA
LBR,1999,NA,4,5,PF,NA,0.403
LBR,2000,NA,5,6,PF,NA,0.443
LBR,2001,NA,6,6,NF,NA,0.448
LBR,2002,NA,6,6,NF,NA,0.453
LBR,2003,NA,6,6,NF,NA,0.429
LBR,2004,NA,5,4,PF,NA,0.442
LBR,2005,NA,PF,4,4,NA,0.446
LBR,2006,NA,3,4,PF,NA,0.45
LBR,2007,NA,3,4,PF,NA,0.455
LBR,2008,NA,3,4,PF,NA,0.459
LBR,2009,NA,3,4,PF,NA,0.463
LBR,2010,NA,3,4,PF,NA,0.467
LBR,2011,NA,3,4,PF,NA,0.471
LBR,2012,NA,3,4,PF,41,0.475
LBR,2013,NA,3,4,PF,38,0.481
LBR,2014,NA,3,4,PF,37,0.479
LBR,2016,NA,3,4,PF,37,0.485
LBR,2017,NA,3,3,PF,31,0.491
LBR,2018,NA,3,3,PF,32,0.495
LBR,2019,NA,3,4,PF,28,0.497
LBR,2020,NA,3,4,PF,28,0.498
LBR,2024,NA,2,4,PF,27,NA
LBY,1990,NA,7,7,NF,NA,0.69
LBY,1991,NA,7,7,NF,NA,0.7
LBY,1992,NA,7,7,NF,NA,0.703
LBY,1993,NA,7,7,NF,NA,0.705
LBY,1994,NA,7,7,NF,NA,0.71
LBY,1995,NA,7,7,NF,NA,0.712
LBY,1996,NA,7,7,NF,NA,0.716
LBY,1997,NA,7,7,NF,NA,0.721
LBY,2024,NA,7,6,NF,13,NA
LIE,1992,NA,1,1,F,NA,NA
LIE,1993,NA,1,1,F,NA,NA
LIE,1994,NA,1,1,F,NA,NA
LIE,1995,NA,1,1,F,NA,NA
LIE,1996,NA,1,1,F,NA,NA
LIE,1997,NA,1,1,F,NA,NA
LIE,1998,NA,1,1,F,NA,NA
LIE,1999,NA,1,1,F,NA,NA
LIE,2000,NA,1,1,F,NA,0.882
LIE,2001,NA,1,1,F,NA,0.888
LIE,2002,NA,1,1,F,NA,0.893
LIE,2003,NA,1,1,F,NA,0.897
LIE,2004,NA,1,1,F,NA,0.904
LIE,2005,NA,F,1,1,NA,0.903
LIE,2006,NA,1,1,F,NA,0.908
LIE,2007,NA,1,1,F,NA,0.909
LIE,2008,NA,1,1,F,NA,0.912
LIE,2009,NA,1,1,F,NA,0.913
LIE,2010,NA,1,1,F,NA,0.914
LIE,2011,NA,1,1,F,NA,0.919
LIE,2012,NA,1,1,F,NA,0.919
LIE,2013,NA,1,1,F,NA,0.92
LIE,2014,NA,1,1,F,NA,0.923
LIE,2015,NA,1,1,F,NA,0.925
LIE,2016,NA,2,1,F,NA,0.926
LIE,2017,NA,2,1,F,NA,0.929
LIE,2018,NA,2,1,F,NA,0.928
LIE,2019,NA,2,1,F,NA,0.935
LIE,2020,NA,2,1,F,NA,0.929
LIE,2021,NA,2,1,F,NA,0.933
LIE,2022,NA,2,1,F,NA,0.936
LIE,2023,NA,2,1,F,NA,0.938
LIE,2024,NA,2,1,F,NA,NA
LTU,1991,NA,2,3,F,NA,0.738
LTU,1992,NA,2,3,F,NA,0.723
LTU,1993,NA,1,3,F,NA,0.705
LTU,1994,NA,1,3,F,NA,0.699
LTU,1995,NA,1,2,F,NA,0.706
LTU,1996,NA,1,2,F,NA,0.723
LTU,1997,NA,1,2,F,NA,0.739
LTU,2024,NA,1,2,F,63,NA
LUX,1990,NA,1,1,F,NA,0.787
LUX,1991,NA,1,1,F,NA,0.796
LUX,1992,NA,1,1,F,NA,0.801
LUX,1993,NA,1,1,F,NA,0.812
LUX,1994,NA,1,1,F,NA,0.82
LUX,1995,NA,1,1,F,NA,0.824
LUX,1996,NA,1,1,F,NA,0.832
LUX,1997,NA,1,1,F,NA,0.837
LUX,1998,NA,1,1,F,NA,0.845
LUX,1999,NA,1,1,F,NA,0.858
LUX,2000,NA,1,1,F,NA,0.861
LUX,2001,NA,1,1,F,NA,0.863
LUX,2002,NA,1,1,F,NA,0.868
LUX,2003,NA,1,1,F,NA,0.87
LUX,2004,NA,1,1,F,NA,0.878
LUX,2005,NA,F,1,1,NA,0.879
LUX,2006,NA,1,1,F,NA,0.88
LUX,2007,NA,1,1,F,NA,0.883
LUX,2008,NA,1,1,F,NA,0.896
LUX,2009,NA,1,1,F,NA,0.905
LUX,2010,NA,1,1,F,NA,0.909
LUX,2011,NA,1,1,F,NA,0.911
LUX,2012,NA,1,1,F,80,0.914
LUX,2013,NA,1,1,F,80,0.919
LUX,2014,NA,1,1,F,82,0.924
LUX,2015,NA,1,1,F,85,0.913
LUX,2016,NA,1,1,F,81,0.916
LUX,2017,NA,1,1,F,82,0.913
LUX,2018,NA,1,1,F,81,0.915
LUX,2019,NA,1,1,F,80,0.916
LUX,2020,NA,1,1,F,80,0.916
LUX,2021,NA,1,1,F,81,0.918
LUX,2022,NA,1,1,F,77,0.922
LUX,2023,NA,1,1,F,78,0.922
LUX,2024,NA,1,1,F,81,NA
MDG,1990,NA,4,4,PF,NA,NA
MDG,1991,NA,4,4,PF,NA,NA
MDG,1992,NA,4,4,PF,NA,NA
MDG,1993,NA,2,4,PF,NA,NA
MDG,1994,NA,2,4,PF,NA,NA
MDG,1995,NA,2,4,PF,NA,NA
MDG,1996,NA,2,4,PF,NA,NA
MDG,1997,NA,2,4,PF,NA,NA
MDG,1998,NA,2,4,PF,NA,NA
MDG,1999,NA,2,4,PF,NA,0.436
MDG,2000,NA,2,4,PF,NA,0.443
MDG,2001,NA,2,4,PF,NA,0.451
MDG,2002,NA,3,4,PF,NA,0.448
MDG,2003,NA,3,3,PF,NA,0.458
MDG,2004,NA,3,3,PF,NA,0.465
MDG,2005,NA,PF,3,3,NA,0.47
MDG,2006,NA,4,3,PF,NA,0.474
MDG,2007,NA,4,3,PF,NA,0.482
MDG,2008,NA,4,3,PF,NA,0.49
MDG,2010,NA,6,4,PF,NA,0.493
MDG,2011,NA,6,4,PF,NA,0.494
MDG,2024,NA,4,4,PF,26,NA
MWI,1990,NA,7,6,NF,NA,0.306
MWI,1991,NA,7,6,NF,NA,0.31
MWI,1992,NA,6,7,NF,NA,0.318
MWI,1993,NA,6,5,NF,NA,0.324
MWI,1994,NA,2,3,F,NA,0.325
MWI,1995,NA,2,3,F,NA,0.37
MWI,1996,NA,2,3,F,NA,0.375
MWI,1997,NA,2,3,F,NA,0.379
MWI,1998,NA,2,3,F,NA,0.384
MWI,1999,NA,3,3,PF,NA,0.392
MWI,2000,NA,3,3,PF,NA,0.394
MWI,2001,NA,4,3,PF,NA,0.4
MWI,2002,NA,4,4,PF,NA,0.407
MWI,2003,NA,3,4,PF,NA,0.414
MWI,2004,NA,4,4,PF,NA,0.421
MWI,2005,NA,PF,4,4,NA,0.427
MWI,2006,NA,4,3,PF,NA,0.436
MWI,2007,NA,4,4,PF,NA,0.444
MWI,2008,NA,4,4,PF,NA,0.455
MWI,2009,NA,3,4,PF,NA,0.465
MWI,2010,NA,3,4,PF,NA,0.475
MWI,2011,NA,3,4,PF,NA,0.483
MWI,2014,NA,3,4,PF,33,0.5
MWI,2015,NA,3,3,PF,31,0.504
MWI,2016,NA,3,3,PF,31,0.506
MWI,2017,NA,3,3,PF,31,0.508
MWI,2018,NA,3,3,PF,32,0.51
MWI,2019,NA,3,3,PF,31,0.513
MWI,2020,NA,3,3,PF,30,0.512
MWI,2021,NA,3,3,PF,35,0.509
MWI,2022,NA,3,3,PF,34,0.513
MWI,2023,NA,3,3,PF,34,0.517
MWI,2024,NA,3,3,PF,34,NA
MYS,1990,NA,5,4,PF,NA,0.653
MYS,1991,NA,5,4,PF,NA,0.661
MYS,1992,NA,5,4,PF,NA,0.67
MYS,1993,NA,4,5,PF,NA,0.677
MYS,1994,NA,4,5,PF,NA,0.684
MYS,1995,NA,4,5,PF,NA,0.691
MYS,1996,NA,4,5,PF,NA,0.701
MYS,1997,NA,4,5,PF,NA,0.713
MYS,2024,NA,4,4,PF,50,NA
MDV,1990,NA,6,5,NF,NA,NA
MDV,1991,NA,6,5,NF,NA,NA
MDV,1992,NA,6,5,NF,NA,NA
MDV,1993,NA,6,6,NF,NA,NA
MDV,1994,NA,6,6,NF,NA,NA
MDV,1995,NA,6,6,NF,NA,NA
MDV,1996,NA,6,6,NF,NA,NA
MDV,1997,NA,6,6,NF,NA,NA
MDV,1998,NA,6,5,NF,NA,NA
MDV,1999,NA,6,5,NF,NA,NA
MDV,2000,NA,6,5,NF,NA,0.639
MDV,2001,NA,6,5,NF,NA,0.639
MDV,2002,NA,6,5,NF,NA,0.645
MDV,2003,NA,6,5,NF,NA,0.654
MDV,2004,NA,6,5,NF,NA,0.655
MDV,2005,NA,NF,6,5,NA,0.657
MDV,2006,NA,6,5,NF,NA,0.672
MDV,2007,NA,6,5,NF,NA,0.672
MDV,2008,NA,4,4,PF,NA,0.681
MDV,2009,NA,3,4,PF,NA,0.682
MDV,2010,NA,3,4,PF,NA,0.689
MDV,2011,NA,3,4,PF,NA,0.698
MDV,2012,NA,5,4,PF,NA,0.704
MDV,2013,NA,4,4,PF,NA,0.71
MDV,2014,NA,4,4,PF,NA,0.718
MDV,2015,NA,4,5,PF,NA,0.725
MDV,2016,NA,5,5,PF,36,0.732
MDV,2017,NA,5,5,PF,33,0.739
MDV,2018,NA,5,5,PF,31,0.744
MDV,2019,NA,4,5,PF,29,0.749
MDV,2020,NA,4,5,PF,43,0.73
MDV,2021,NA,4,5,PF,40,0.745
MDV,2022,NA,4,5,PF,40,0.764
MDV,2023,NA,4,5,PF,39,0.766
MDV,2024,NA,4,5,PF,38,NA
MLI,1990,NA,6,5,NF,NA,0.24
MLI,1991,NA,6,4,PF,NA,0.247
MLI,1992,NA,2,3,F,NA,0.251
MLI,1993,NA,2,3,F,NA,0.259
MLI,1994,NA,2,4,PF,NA,0.266
MLI,1995,NA,2,3,F,NA,0.273
MLI,1996,NA,2,2,F,NA,0.282
MLI,1997,NA,3,3,F,NA,0.293
MLI,1998,NA,3,3,F,NA,0.303
MLI,1999,NA,3,3,F,NA,0.314
MLI,2000,NA,2,3,F,NA,0.32
MLI,2001,NA,2,3,F,NA,0.332
MLI,2002,NA,2,3,F,NA,0.34
MLI,2003,NA,2,2,F,NA,0.352
MLI,2004,NA,2,2,F,NA,0.359
MLI,2005,NA,F,2,2,NA,0.368
MLI,2006,NA,2,2,F,NA,0.377
MLI,2007,NA,2,3,F,NA,0.386
MLI,2009,NA,2,3,F,NA,0.403
MLI,2010,NA,2,3,F,NA,0.41
MLI,2024,NA,6,5,NF,27,NA
MLT,1990,NA,1,1,F,NA,0.735
MLT,1991,NA,1,1,F,NA,0.742
MLT,1992,NA,1,1,F,NA,0.748
MLT,1993,NA,1,1,F,NA,0.754
MLT,1994,NA,1,1,F,NA,0.758
MLT,1995,NA,1,1,F,NA,0.763
MLT,1996,NA,1,1,F,NA,0.763
MLT,1997,NA,1,1,F,NA,0.772
MLT,1998,NA,1,1,F,NA,0.781
MLT,1999,NA,1,1,F,NA,0.784
MLT,2000,NA,1,1,F,NA,0.79
MLT,2001,NA,1,1,F,NA,0.801
MLT,2002,NA,1,1,F,NA,0.806
MLT,2003,NA,1,1,F,NA,0.818
MLT,2004,NA,1,1,F,NA,0.832
MLT,2005,NA,F,1,1,NA,0.84
MLT,2006,NA,1,1,F,NA,0.838
MLT,2007,NA,1,1,F,NA,0.845
MLT,2008,NA,1,1,F,NA,0.848
MLT,2009,NA,1,1,F,NA,0.854
MLT,2010,NA,1,1,F,NA,0.867
MLT,2011,NA,1,1,F,NA,0.862
MLT,2012,NA,1,1,F,57,0.87
MLT,2013,NA,1,1,F,56,0.88
MLT,2014,NA,1,1,F,55,0.886
MLT,2015,NA,1,1,F,60,0.892
MLT,2016,NA,1,1,F,55,0.891
MLT,2017,NA,1,1,F,56,0.901
MLT,2018,NA,2,1,F,54,0.908
MLT,2019,NA,2,1,F,54,0.91
MLT,2020,NA,2,1,F,53,0.903
MLT,2021,NA,2,1,F,54,0.914
MLT,2022,NA,2,1,F,51,0.917
MLT,2023,NA,2,2,F,51,0.924
MLT,2024,NA,2,2,F,46,NA
MHL,1991,NA,1,1,F,NA,NA
MHL,1992,NA,1,1,F,NA,NA
MHL,1993,NA,1,1,F,NA,NA
MHL,1994,NA,1,1,F,NA,NA
MHL,1995,NA,1,1,F,NA,NA
MHL,1996,NA,1,1,F,NA,NA
MHL,1997,NA,1,1,F,NA,NA
MHL,1998,NA,1,1,F,NA,NA
MHL,1999,NA,1,1,F,NA,NA
MHL,2000,NA,1,1,F,NA,NA
MHL,2001,NA,1,1,F,NA,NA
MHL,2002,NA,1,1,F,NA,NA
MHL,2003,NA,1,1,F,NA,NA
MHL,2004,NA,1,1,F,NA,NA
MHL,2005,NA,F,1,1,NA,NA
MHL,2006,NA,1,1,F,NA,NA
MHL,2007,NA,1,1,F,NA,NA
MHL,2008,NA,1,1,F,NA,NA
MHL,2009,NA,1,1,F,NA,NA
MHL,2010,NA,1,1,F,NA,NA
MHL,2011,NA,1,1,F,NA,0.666
MHL,2012,NA,1,1,F,NA,0.668
MHL,2013,NA,1,1,F,NA,0.676
MHL,2014,NA,1,1,F,NA,0.681
MHL,2015,NA,1,1,F,NA,0.691
MHL,2016,NA,1,1,F,NA,0.696
MHL,2017,NA,1,1,F,NA,0.702
MHL,2018,NA,1,1,F,NA,0.71
MHL,2019,NA,1,1,F,NA,0.722
MHL,2020,NA,1,1,F,NA,0.722
MHL,2021,NA,1,1,F,NA,0.723
MHL,2022,NA,1,1,F,NA,0.732
MHL,2023,NA,1,1,F,NA,0.733
MHL,2024,NA,1,1,F,NA,NA
MRT,1990,NA,7,6,NF,NA,0.396
MRT,1991,NA,7,6,NF,NA,0.401
MRT,1992,NA,7,6,NF,NA,0.409
MRT,1993,NA,7,6,NF,NA,0.421
MRT,1994,NA,7,7,NF,NA,0.432
MRT,1995,NA,6,6,NF,NA,0.439
MRT,1996,NA,6,6,NF,NA,0.448
MRT,1997,NA,6,6,NF,NA,0.45
MRT,1998,NA,6,5,NF,NA,0.46
MRT,1999,NA,6,5,NF,NA,0.467
MRT,2000,NA,6,5,NF,NA,0.468
MRT,2001,NA,5,5,PF,NA,0.47
MRT,2002,NA,5,5,PF,NA,0.475
MRT,2003,NA,6,5,NF,NA,0.482
MRT,2004,NA,6,5,NF,NA,0.494
MRT,2005,NA,PF,6,4,NA,0.5
MRT,2006,NA,5,4,PF,NA,0.512
MRT,2024,NA,5,5,PF,30,NA
MUS,1990,NA,2,2,F,NA,0.627
MUS,1991,NA,1,2,F,NA,0.632
MUS,1992,NA,2,2,F,NA,0.637
MUS,1993,NA,1,2,F,NA,0.641
MUS,1994,NA,1,2,F,NA,0.645
MUS,1995,NA,1,2,F,NA,0.65
MUS,1996,NA,1,2,F,NA,0.653
MUS,1997,NA,1,2,F,NA,0.659
MUS,1998,NA,1,2,F,NA,0.667
MUS,1999,NA,1,2,F,NA,0.675
MUS,2000,NA,1,2,F,NA,0.683
MUS,2001,NA,1,2,F,NA,0.697
MUS,2002,NA,1,2,F,NA,0.701
MUS,2003,NA,1,2,F,NA,0.709
MUS,2004,NA,1,1,F,NA,0.716
MUS,2005,NA,F,1,1,NA,0.723
MUS,2006,NA,1,2,F,NA,0.729
MUS,2007,NA,1,2,F,NA,0.736
MUS,2008,NA,1,2,F,NA,0.742
MUS,2009,NA,1,2,F,NA,0.748
MUS,2010,NA,1,2,F,NA,0.755
MUS,2011,NA,1,2,F,NA,0.762
MUS,2012,NA,1,2,F,57,0.778
MUS,2013,NA,1,2,F,52,0.781
MUS,2014,NA,1,2,F,54,0.79
MUS,2015,NA,1,2,F,53,0.792
MUS,2016,NA,1,2,F,54,0.795
MUS,2017,NA,1,2,F,50,0.799
MUS,2018,NA,1,2,F,51,0.801
MUS,2019,NA,1,2,F,52,0.803
MUS,2020,NA,1,2,F,53,0.795
MUS,2021,NA,1,2,F,54,0.789
MUS,2022,NA,2,2,F,50,0.794
MUS,2023,NA,2,2,F,51,0.806
MUS,2024,NA,2,2,F,51,NA
MEX,1990,NA,4,4,PF,NA,0.668
MEX,1991,NA,4,4,PF,NA,0.67
MEX,1992,NA,4,3,PF,NA,0.672
MEX,1993,NA,4,4,PF,NA,0.675
MEX,1994,NA,4,4,PF,NA,0.68
MEX,1995,NA,4,4,PF,NA,0.68
MEX,1996,NA,4,3,PF,NA,0.687
MEX,1997,NA,3,4,PF,NA,0.694
MEX,2024,NA,3,4,PF,26,NA
MDA,1991,NA,5,4,PF,NA,NA
MDA,1992,NA,5,5,PF,NA,NA
MDA,1993,NA,5,5,PF,NA,NA
MDA,1994,NA,4,4,PF,NA,NA
MDA,1995,NA,4,4,PF,NA,NA
MDA,1996,NA,3,4,PF,NA,NA
MDA,1997,NA,3,4,PF,NA,NA
MDA,1998,NA,2,4,PF,NA,NA
MDA,1999,NA,2,4,PF,NA,NA
MDA,2000,NA,2,4,PF,NA,NA
MDA,2001,NA,2,4,PF,NA,NA
MDA,2002,NA,3,4,PF,NA,NA
MDA,2003,NA,3,4,PF,NA,NA
MDA,2004,NA,3,4,PF,NA,NA
MDA,2005,NA,PF,3,4,NA,0.702
MDA,2006,NA,3,4,PF,NA,0.711
MDA,2024,NA,3,3,PF,43,NA
MCO,1993,NA,2,1,F,NA,NA
MCO,1994,NA,2,1,F,NA,NA
MCO,1995,NA,2,1,F,NA,NA
MCO,1996,NA,2,1,F,NA,NA
MCO,1997,NA,2,1,F,NA,NA
MCO,1998,NA,2,1,F,NA,NA
MCO,1999,NA,2,1,F,NA,NA
MCO,2000,NA,2,1,F,NA,NA
MCO,2001,NA,2,1,F,NA,NA
MCO,2002,NA,2,1,F,NA,NA
MCO,2003,NA,2,1,F,NA,NA
MCO,2004,NA,2,1,F,NA,NA
MCO,2005,NA,F,2,1,NA,NA
MCO,2006,NA,2,1,F,NA,NA
MCO,2007,NA,2,1,F,NA,NA
MCO,2008,NA,2,1,F,NA,NA
MCO,2009,NA,2,1,F,NA,NA
MCO,2010,NA,2,1,F,NA,NA
MCO,2011,NA,2,1,F,NA,NA
MCO,2012,NA,2,1,F,NA,NA
MCO,2013,NA,2,1,F,NA,NA
MCO,2014,NA,2,1,F,NA,NA
MCO,2015,NA,2,1,F,NA,NA
MCO,2016,NA,3,1,F,NA,NA
MCO,2017,NA,3,1,F,NA,NA
MCO,2018,NA,3,1,F,NA,NA
MCO,2019,NA,3,1,F,NA,NA
MCO,2020,NA,3,1,F,NA,NA
MCO,2021,NA,3,1,F,NA,NA
MCO,2022,NA,3,1,F,NA,NA
MCO,2023,NA,3,1,F,NA,NA
MCO,2024,NA,3,1,F,NA,NA
MNG,1990,NA,4,4,PF,NA,0.593
MNG,1991,NA,2,3,F,NA,0.591
MNG,1992,NA,3,2,F,NA,0.581
MNG,1993,NA,2,3,F,NA,0.567
MNG,1994,NA,2,3,F,NA,0.568
MNG,1995,NA,2,3,F,NA,0.572
MNG,1996,NA,2,3,F,NA,0.578
MNG,1997,NA,2,3,F,NA,0.585
MNG,1998,NA,2,3,F,NA,0.594
MNG,1999,NA,2,3,F,NA,0.602
MNG,2000,NA,2,3,F,NA,0.611
MNG,2001,NA,2,3,F,NA,0.622
MNG,2002,NA,2,2,F,NA,0.631
MNG,2003,NA,2,2,F,NA,0.643
MNG,2004,NA,2,2,F,NA,0.658
MNG,2005,NA,F,2,2,NA,0.671
MNG,2006,NA,2,2,F,NA,0.683
MNG,2024,NA,1,2,F,33,NA
MNE,2006,NA,3,3,PF,NA,0.785
MNE,2007,NA,3,3,PF,NA,0.795
MNE,2008,NA,3,3,PF,NA,0.806
MNE,2009,NA,3,2,F,NA,0.809
MNE,2010,NA,3,2,F,NA,0.815
MNE,2011,NA,3,2,F,NA,0.822
MNE,2012,NA,3,2,F,41,0.825
MNE,2013,NA,3,2,F,44,0.83
MNE,2014,NA,3,2,F,42,0.833
MNE,2015,NA,3,3,PF,44,0.839
MNE,2016,NA,3,3,PF,45,0.836
MNE,2017,NA,3,3,PF,46,0.843
MNE,2018,NA,4,3,PF,45,0.849
MNE,2019,NA,4,3,PF,45,0.851
MNE,2020,NA,3,3,PF,45,0.841
MNE,2021,NA,3,3,PF,46,0.84
MNE,2022,NA,3,3,PF,45,0.853
MNE,2023,NA,3,3,PF,46,0.862
MNE,2024,NA,3,3,PF,46,NA
MAR,1990,NA,4,4,PF,NA,0.451
MAR,1991,NA,5,5,PF,NA,0.457
MAR,1992,NA,6,5,PF,NA,0.461
MAR,1993,NA,5,5,PF,NA,0.468
MAR,1994,NA,5,5,PF,NA,0.48
MAR,1995,NA,5,5,PF,NA,0.484
MAR,1996,NA,5,5,PF,NA,0.495
MAR,1997,NA,5,5,PF,NA,0.5
MAR,2024,NA,5,5,PF,37,NA
MOZ,1990,NA,6,6,NF,NA,0.246
MOZ,1991,NA,6,4,PF,NA,0.25
MOZ,1992,NA,6,4,PF,NA,0.245
MOZ,1993,NA,6,5,NF,NA,0.252
MOZ,1994,NA,3,5,PF,NA,0.255
MOZ,1995,NA,3,4,PF,NA,0.257
MOZ,1996,NA,3,4,PF,NA,0.269
MOZ,1997,NA,3,4,PF,NA,0.281
MOZ,1998,NA,3,4,PF,NA,0.292
MOZ,1999,NA,3,4,PF,NA,0.304
MOZ,2000,NA,3,4,PF,NA,0.311
MOZ,2001,NA,3,4,PF,NA,0.326
MOZ,2002,NA,3,4,PF,NA,0.335
MOZ,2003,NA,3,4,PF,NA,0.35
MOZ,2024,NA,5,4,PF,25,NA
MMR,1990,NA,7,7,NF,NA,0.347
MMR,1991,NA,7,7,NF,NA,0.354
MMR,1992,NA,7,7,NF,NA,0.368
MMR,1993,NA,7,7,NF,NA,0.374
MMR,1994,NA,7,7,NF,NA,0.381
MMR,1995,NA,7,7,NF,NA,0.385
MMR,1996,NA,7,7,NF,NA,0.391
MMR,1997,NA,7,7,NF,NA,0.396
MMR,1998,NA,7,7,NF,NA,0.399
MMR,1999,NA,7,7,NF,NA,0.406
MMR,2000,NA,7,7,NF,NA,0.415
MMR,2024,NA,7,7,NF,16,NA
NAM,1990,NA,2,3,F,NA,0.597
NAM,1991,NA,2,3,F,NA,0.602
NAM,1992,NA,2,2,F,NA,0.603
NAM,1993,NA,2,3,F,NA,0.601
NAM,1994,NA,2,3,F,NA,0.6
NAM,1995,NA,2,3,F,NA,0.595
NAM,1996,NA,2,3,F,NA,0.587
NAM,1997,NA,2,3,F,NA,0.58
NAM,1998,NA,2,3,F,NA,0.574
NAM,1999,NA,2,3,F,NA,0.565
NAM,2000,NA,2,3,F,NA,0.561
NAM,2001,NA,2,3,F,NA,0.555
NAM,2002,NA,2,3,F,NA,0.555
NAM,2024,NA,3,2,F,49,NA
NRU,1990,NA,1,2,F,NA,NA
NRU,1991,NA,1,2,F,NA,NA
NRU,1992,NA,1,2,F,NA,NA
NRU,1993,NA,1,3,F,NA,NA
NRU,1994,NA,1,3,F,NA,NA
NRU,1995,NA,1,3,F,NA,NA
NRU,1996,NA,1,3,F,NA,NA
NRU,1997,NA,1,3,F,NA,NA
NRU,1998,NA,1,3,F,NA,NA
NRU,1999,NA,1,3,F,NA,NA
NRU,2000,NA,1,3,F,NA,NA
NRU,2001,NA,1,3,F,NA,NA
NRU,2002,NA,1,2,F,NA,NA
NRU,2003,NA,1,1,F,NA,NA
NRU,2004,NA,1,1,F,NA,NA
NRU,2005,NA,F,1,1,NA,0.589
NRU,2006,NA,1,1,F,NA,0.565
NRU,2007,NA,1,1,F,NA,0.581
NRU,2008,NA,1,1,F,NA,0.614
NRU,2009,NA,1,1,F,NA,0.607
NRU,2010,NA,1,1,F,NA,0.616
NRU,2011,NA,1,1,F,NA,0.624
NRU,2012,NA,1,1,F,NA,0.633
NRU,2013,NA,1,1,F,NA,0.64
NRU,2014,NA,1,2,F,NA,0.655
NRU,2015,NA,2,2,F,NA,0.66
NRU,2016,NA,2,2,F,NA,0.67
NRU,2017,NA,2,2,F,NA,0.67
NRU,2018,NA,2,2,F,NA,0.668
NRU,2019,NA,2,3,F,NA,0.678
NRU,2020,NA,2,3,F,NA,0.684
NRU,2021,NA,2,3,F,NA,0.692
NRU,2022,NA,2,3,F,NA,0.7
NRU,2023,NA,2,3,F,NA,0.703
NRU,2024,NA,2,3,F,NA,NA
NPL,1990,NA,4,4,PF,NA,0.404
NPL,1991,NA,2,3,F,NA,0.412
