ISO3,year,FHI_pr,FHI_cl,FHI_status
TUR,2020,5,6,NF
TUR,2021,5,6,NF
TUR,2022,5,6,NF
TUR,2023,5,6,NF
TUR,2024,5,6,NF
TKM,1991,6,5,PF
TKM,1992,7,6,NF
TKM,1993,7,7,NF
TKM,1994,7,7,NF
TKM,1995,7,7,NF
TKM,1996,7,7,NF
TKM,1997,7,7,NF
TKM,1998,7,7,NF
TKM,1999,7,7,NF
TKM,2000,7,7,NF
TKM,2001,7,7,NF
TKM,2002,7,7,NF
TKM,2003,7,7,NF
TKM,2004,7,7,NF
TKM,2005,NF,7,7
TKM,2006,7,7,NF
TKM,2007,7,7,NF
TKM,2008,7,7,NF
TKM,2009,7,7,NF
TKM,2010,7,7,NF
TKM,2011,7,7,NF
TKM,2012,7,7,NF
TKM,2013,7,7,NF
TKM,2014,7,7,NF
TKM,2015,7,7,NF
TKM,2016,7,7,NF
TKM,2017,7,7,NF
TKM,2018,7,7,NF
TKM,2019,7,7,NF
TKM,2020,7,7,NF
TKM,2021,7,7,NF
TKM,2022,7,7,NF
TKM,2023,7,7,NF
TKM,2024,7,7,NF
TUV,1990,1,1,F
TUV,1991,1,1,F
TUV,1992,1,1,F
TUV,1993,1,1,F
TUV,1994,1,1,F
TUV,1995,1,1,F
TUV,1996,1,1,F
TUV,1997,1,1,F
TUV,1998,1,1,F
TUV,1999,1,1,F
TUV,2000,1,1,F
TUV,2001,1,1,F
TUV,2002,1,1,F
TUV,2003,1,1,F
TUV,2004,1,1,F
TUV,2005,F,1,1
TUV,2006,1,1,F
TUV,2007,1,1,F
TUV,2008,1,1,F
TUV,2009,1,1,F
TUV,2010,1,1,F
TUV,2011,1,1,F
TUV,2012,1,1,F
TUV,2013,1,1,F
TUV,2014,1,1,F
TUV,2015,1,1,F
TUV,2016,1,1,F
TUV,2017,1,1,F
TUV,2018,1,1,F
TUV,2019,1,1,F
TUV,2020,1,1,F
TUV,2021,1,1,F
TUV,2022,1,1,F
TUV,2023,1,1,F
TUV,2024,1,1,F
UGA,1990,6,5,PF
UGA,1991,6,6,NF
UGA,1992,6,5,NF
UGA,1993,6,5,NF
UGA,1994,5,5,PF
UGA,1995,5,4,PF
UGA,1996,4,4,PF
UGA,1997,4,4,PF
UGA,1998,4,4,PF
UGA,1999,5,5,PF
UGA,2000,6,5,PF
UGA,2001,6,5,PF
UGA,2002,6,4,PF
UGA,2003,5,4,PF
UGA,2004,5,4,PF
UGA,2005,PF,5,4
UGA,2006,5,4,PF
UGA,2007,5,4,PF
UGA,2008,5,4,PF
UGA,2009,5,4,PF
UGA,2010,5,4,PF
UGA,2011,5,4,PF
UGA,2012,5,4,PF
UGA,2013,6,4,PF
UGA,2014,6,5,NF
UGA,2015,6,5,NF
UGA,2016,6,5,NF
UGA,2017,6,4,PF
UGA,2018,6,5,NF
UGA,2019,6,5,NF
UGA,2020,6,5,NF
UGA,2021,6,5,NF
UGA,2022,6,5,NF
UGA,2023,6,5,NF
UGA,2024,6,5,NF
UKR,1991,3,3,PF
UKR,1992,3,3,PF
UKR,1993,4,4,PF
UKR,1994,3,4,PF
UKR,1995,3,4,PF
UKR,1996,3,4,PF
UKR,1997,3,4,PF
UKR,1998,3,4,PF
UKR,1999,3,4,PF
UKR,2000,4,4,PF
UKR,2001,4,4,PF
UKR,2002,4,4,PF
UKR,2003,4,4,PF
UKR,2004,4,3,PF
UKR,2005,F,3,2
UKR,2006,3,2,F
UKR,2007,3,2,F
UKR,2008,3,2,F
UKR,2009,3,2,F
UKR,2010,3,3,PF
UKR,2011,4,3,PF
UKR,2012,4,3,PF
UKR,2013,4,3,PF
UKR,2014,3,3,PF
UKR,2015,3,3,PF
UKR,2016,3,3,PF
UKR,2017,3,3,PF
UKR,2018,3,4,PF
UKR,2019,3,3,PF
UKR,2020,3,4,PF
UKR,2021,3,3,PF
UKR,2022,4,4,PF
UKR,2023,4,4,PF
UKR,2024,4,4,PF
ARE,1990,6,5,NF
ARE,1991,6,5,NF
ARE,1992,6,5,PF
ARE,1993,7,5,NF
ARE,1994,6,5,NF
ARE,1995,6,5,NF
ARE,1996,6,5,NF
ARE,1997,6,5,NF
ARE,1998,6,5,NF
ARE,1999,6,5,NF
ARE,2000,6,5,NF
ARE,2001,6,5,NF
ARE,2002,6,5,NF
ARE,2003,6,6,NF
ARE,2004,6,6,NF
ARE,2005,NF,6,6
ARE,2006,6,5,NF
ARE,2007,6,5,NF
ARE,2008,6,5,NF
ARE,2009,6,5,NF
ARE,2010,6,5,NF
ARE,2011,6,6,NF
ARE,2012,6,6,NF
ARE,2013,6,6,NF
ARE,2014,6,6,NF
ARE,2015,6,6,NF
ARE,2016,6,6,NF
ARE,2017,7,6,NF
ARE,2018,7,6,NF
ARE,2019,7,6,NF
ARE,2020,7,6,NF
ARE,2021,7,6,NF
ARE,2022,7,6,NF
ARE,2023,7,6,NF
ARE,2024,7,6,NF
GBR,1990,1,2,F
GBR,1991,1,2,F
GBR,1992,1,2,F
GBR,1993,1,2,F
GBR,1994,1,2,F
GBR,1995,1,2,F
GBR,1996,1,2,F
GBR,1997,1,2,F
GBR,1998,1,2,F
GBR,1999,1,2,F
GBR,2000,1,2,F
GBR,2001,1,2,F
GBR,2002,1,1,F
GBR,2003,1,1,F
GBR,2004,1,1,F
GBR,2005,F,1,1
GBR,2006,1,1,F
GBR,2007,1,1,F
GBR,2008,1,1,F
GBR,2009,1,1,F
GBR,2010,1,1,F
GBR,2011,1,1,F
GBR,2012,1,1,F
GBR,2013,1,1,F
GBR,2014,1,1,F
GBR,2015,1,1,F
GBR,2016,1,1,F
GBR,2017,1,1,F
GBR,2018,1,1,F
GBR,2019,1,1,F
GBR,2020,1,1,F
GBR,2021,1,1,F
GBR,2022,1,1,F
GBR,2023,1,1,F
GBR,2024,1,1,F
USA,1990,1,1,F
USA,1991,1,1,F
USA,1992,1,1,F
USA,1993,1,1,F
USA,1994,1,1,F
USA,1995,1,1,F
USA,1996,1,1,F
USA,1997,1,1,F
USA,1998,1,1,F
USA,1999,1,1,F
USA,2000,1,1,F
USA,2001,1,1,F
USA,2002,1,1,F
USA,2003,1,1,F
USA,2004,1,1,F
USA,2005,F,1,1
USA,2006,1,1,F
USA,2007,1,1,F
USA,2008,1,1,F
USA,2009,1,1,F
USA,2010,1,1,F
USA,2011,1,1,F
USA,2012,1,1,F
USA,2013,1,1,F
USA,2014,1,1,F
USA,2015,1,1,F
USA,2016,1,1,F
USA,2017,2,1,F
USA,2018,2,1,F
USA,2019,2,1,F
USA,2020,2,2,F
USA,2021,2,2,F
USA,2022,2,2,F
USA,2023,2,2,F
USA,2024,2,2,F
URY,1990,1,2,F
URY,1991,1,2,F
URY,1992,1,2,F
URY,1993,2,2,F
URY,1994,2,2,F
URY,1995,2,2,F
URY,1996,1,2,F
URY,1997,1,2,F
URY,1998,1,2,F
URY,1999,1,2,F
URY,2000,1,1,F
URY,2001,1,1,F
URY,2002,1,1,F
URY,2003,1,1,F
URY,2004,1,1,F
URY,2005,F,1,1
URY,2006,1,1,F
URY,2007,1,1,F
URY,2008,1,1,F
URY,2009,1,1,F
URY,2010,1,1,F
URY,2011,1,1,F
URY,2012,1,1,F
URY,2013,1,1,F
URY,2014,1,1,F
URY,2015,1,1,F
URY,2016,1,1,F
URY,2017,1,1,F
URY,2018,1,1,F
URY,2019,1,1,F
URY,2020,1,1,F
URY,2021,1,1,F
URY,2022,1,1,F
URY,2023,1,1,F
URY,2024,1,1,F
RUS,1990,5,4,PF
UZB,1991,6,5,PF
UZB,1992,6,6,NF
UZB,1993,7,7,NF
UZB,1994,7,7,NF
UZB,1995,7,7,NF
UZB,1996,7,6,NF
UZB,1997,7,6,NF
UZB,1998,7,6,NF
UZB,1999,7,6,NF
UZB,2000,7,6,NF
UZB,2001,7,6,NF
UZB,2002,7,6,NF
UZB,2003,7,6,NF
UZB,2004,7,6,NF
UZB,2005,NF,7,7
UZB,2006,7,7,NF
UZB,2007,7,7,NF
UZB,2008,7,7,NF
UZB,2009,7,7,NF
UZB,2010,7,7,NF
UZB,2011,7,7,NF
UZB,2012,7,7,NF
UZB,2013,7,7,NF
UZB,2014,7,7,NF
UZB,2015,7,7,NF
UZB,2016,7,7,NF
UZB,2017,7,7,NF
UZB,2018,7,6,NF
UZB,2019,7,6,NF
UZB,2020,7,6,NF
UZB,2021,7,6,NF
UZB,2022,7,6,NF
UZB,2023,7,6,NF
UZB,2024,7,6,NF
VUT,1990,2,3,F
VUT,1991,2,3,F
VUT,1992,2,3,F
VUT,1993,1,2,F
VUT,1994,1,3,F
VUT,1995,1,3,F
VUT,1996,1,3,F
VUT,1997,1,3,F
VUT,1998,1,3,F
VUT,1999,1,3,F
VUT,2000,1,3,F
VUT,2001,1,3,F
VUT,2002,1,2,F
VUT,2003,2,2,F
VUT,2004,2,2,F
VUT,2005,F,2,2
VUT,2006,2,2,F
VUT,2007,2,2,F
VUT,2008,2,2,F
VUT,2009,2,2,F
VUT,2010,2,2,F
VUT,2011,2,2,F
VUT,2012,2,2,F
VUT,2013,2,2,F
VUT,2014,2,2,F
VUT,2015,2,2,F
VUT,2016,2,2,F
VUT,2017,2,2,F
VUT,2018,2,2,F
VUT,2019,2,2,F
VUT,2020,2,2,F
VUT,2021,2,2,F
VUT,2022,2,2,F
VUT,2023,2,2,F
VUT,2024,2,2,F
VEN,1990,1,3,F
VEN,1991,1,3,F
VEN,1992,3,3,PF
VEN,1993,3,3,PF
VEN,1994,3,3,PF
VEN,1995,3,3,PF
VEN,1996,2,3,F
VEN,1997,2,3,F
VEN,1998,2,3,F
VEN,1999,4,4,PF
VEN,2000,3,5,PF
VEN,2001,3,5,PF
VEN,2002,3,4,PF
VEN,2003,3,4,PF
VEN,2004,3,4,PF
VEN,2005,PF,4,4
VEN,2006,4,4,PF
VEN,2007,4,4,PF
VEN,2008,4,4,PF
VEN,2009,5,4,PF
VEN,2010,5,5,PF
VEN,2011,5,5,PF
VEN,2012,5,5,PF
VEN,2013,5,5,PF
VEN,2014,5,5,PF
VEN,2015,5,5,PF
VEN,2016,6,5,NF
VEN,2017,6,5,NF
VEN,2018,7,6,NF
VEN,2019,7,6,NF
VEN,2020,7,6,NF
VEN,2021,7,6,NF
VEN,2022,7,6,NF
VEN,2023,7,6,NF
VEN,2024,7,6,NF
VNM,1990,7,7,NF
VNM,1991,7,7,NF
VNM,1992,7,7,NF
VNM,1993,7,7,NF
VNM,1994,7,7,NF
VNM,1995,7,7,NF
VNM,1996,7,7,NF
VNM,1997,7,7,NF
VNM,1998,7,7,NF
VNM,1999,7,7,NF
VNM,2000,7,6,NF
VNM,2001,7,6,NF
VNM,2002,7,6,NF
VNM,2003,7,6,NF
VNM,2004,7,6,NF
VNM,2005,NF,7,5
VNM,2006,7,5,NF
VNM,2007,7,5,NF
VNM,2008,7,5,NF
VNM,2009,7,5,NF
VNM,2010,7,5,NF
VNM,2011,7,5,NF
VNM,2012,7,5,NF
VNM,2013,7,5,NF
VNM,2014,7,5,NF
VNM,2015,7,5,NF
VNM,2016,7,5,NF
VNM,2017,7,5,NF
VNM,2018,7,5,NF
VNM,2019,7,5,NF
VNM,2020,7,6,NF
VNM,2021,7,6,NF
VNM,2022,7,6,NF
VNM,2023,7,6,NF
VNM,2024,7,6,NF
YEM,1990,6,5,PF
YEM,1991,6,5,PF
YEM,1992,6,4,PF
YEM,1993,4,5,PF
YEM,1994,5,6,NF
YEM,1995,5,6,NF
YEM,1996,5,6,NF
YEM,1997,5,6,NF
YEM,1998,5,6,NF
YEM,1999,5,6,NF
YEM,2000,5,6,NF
YEM,2001,6,6,NF
YEM,2002,6,5,NF
YEM,2003,5,5,PF
YEM,2004,5,5,PF
YEM,2005,PF,5,5
YEM,2006,5,5,PF
YEM,2007,5,5,PF
YEM,2008,5,5,PF
YEM,2009,6,5,NF
YEM,2010,6,5,NF
YEM,2011,6,6,NF
YEM,2012,6,6,NF
YEM,2013,6,6,NF
YEM,2014,6,6,NF
YEM,2015,7,6,NF
YEM,2016,7,6,NF
YEM,2017,7,6,NF
YEM,2018,7,6,NF
YEM,2019,7,6,NF
YEM,2020,7,6,NF
YEM,2021,7,6,NF
YEM,2022,7,6,NF
YEM,2023,7,6,NF
YEM,2024,7,6,NF
ZMB,1990,6,5,PF
ZMB,1991,2,3,F
ZMB,1992,2,3,F
ZMB,1993,3,4,PF
ZMB,1994,3,4,PF
ZMB,1995,3,4,PF
ZMB,1996,5,4,PF
ZMB,1997,5,4,PF
ZMB,1998,5,4,PF
ZMB,1999,5,4,PF
ZMB,2000,5,4,PF
ZMB,2001,5,4,PF
ZMB,2002,4,4,PF
ZMB,2003,4,4,PF
ZMB,2004,4,4,PF
ZMB,2005,PF,4,4
ZMB,2006,3,4,PF
ZMB,2007,3,4,PF
ZMB,2008,3,3,PF
ZMB,2009,3,4,PF
ZMB,2010,3,4,PF
ZMB,2011,3,4,PF
ZMB,2012,3,4,PF
ZMB,2013,3,4,PF
ZMB,2014,3,4,PF
ZMB,2015,3,4,PF
ZMB,2016,4,4,PF
ZMB,2017,4,4,PF
ZMB,2018,4,4,PF
ZMB,2019,4,4,PF
ZMB,2020,4,4,PF
ZMB,2021,4,4,PF
ZMB,2022,4,4,PF
ZMB,2023,4,4,PF
ZMB,2024,4,4,PF
ZWE,1990,6,4,PF
ZWE,1991,5,4,PF
ZWE,1992,5,4,PF
ZWE,1993,5,5,PF
ZWE,1994,5,5,PF
ZWE,1995,5,5,PF
ZWE,1996,5,5,PF
ZWE,1997,5,5,PF
ZWE,1998,5,5,PF
ZWE,1999,6,5,PF
ZWE,2000,6,5,PF
ZWE,2001,6,6,NF
ZWE,2002,6,6,NF
ZWE,2003,6,6,NF
ZWE,2004,7,6,NF
ZWE,2005,NF,7,6
ZWE,2006,7,6,NF
ZWE,2007,7,6,NF
ZWE,2008,7,6,NF
ZWE,2009,6,6,NF
ZWE,2010,6,6,NF
ZWE,2011,6,6,NF
ZWE,2012,6,6,NF
ZWE,2013,5,6,NF
ZWE,2014,5,6,NF
ZWE,2015,5,5,PF
ZWE,2016,5,5,PF
ZWE,2017,6,5,NF
ZWE,2018,5,5,PF
ZWE,2019,5,5,PF
ZWE,2020,6,5,NF
ZWE,2021,6,5,NF
ZWE,2022,6,5,NF
ZWE,2023,6,5,NF
ZWE,2024,6,5,NF
