ISO3,year,CPI,infl,cbrate,USDfx,REER,HPI,unemp,inv_GDP,gen_govexp_GDP,gen_govrev_GDP,govdebt_GDP
MCO,2020,NA,NA,NA,0.8755064010620117,NA,NA,NA,22.804418563842773,NA,NA,NA
MCO,2021,NA,NA,NA,0.8454941511154175,NA,NA,NA,23.447484970092773,NA,NA,NA
MCO,2022,NA,NA,NA,0.9496237635612488,NA,NA,NA,24.189125061035156,NA,NA,NA
MCO,2023,NA,NA,NA,0.9248395562171936,NA,NA,NA,23.153364181518555,NA,NA,NA
MCO,2024,NA,NA,NA,0.9238895177841187,NA,NA,NA,NA,NA,NA,NA
MCO,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1990,0.34316354990005493,NA,NA,5.594117164611816,121.46065521240234,NA,NA,13.609999656677246,51.70000076293945,42.33399963378906,NA
MNG,1991,0.7556461691856384,120.19999694824219,NA,8.011667251586914,137.7034912109375,NA,NA,22.905000686645508,46.03300094604492,39.66699981689453,NA
MNG,1992,2.288663148880005,202.875,NA,35.83333206176758,89.24940490722656,NA,NA,26.320999145507812,29.125,21.023000717163086,25.109399795532227
MNG,1993,8.425724983215332,268.41400146484375,NA,295.0105285644531,39.84684371948242,NA,NA,36.34199905395508,38.29499816894531,24.952999114990234,49.44059753417969
MNG,1994,15.804975509643555,193.41400146484375,NA,412.7214050292969,80.991485595703125,NA,NA,33.0989990234375,32.176998138427734,22.440000534057617,49.318599700927734
MNG,1995,15.811853408813477,0.21799999475479126,NA,448.6126403808594,70.88294982910156,NA,5.5,23.850000381469727,26.597000122070312,21.628999710083008,34.42539978027344
MNG,1996,23.226022720336914,46.83100128173828,NA,548.4033203125,84.3059310913086,NA,NA,25.179000854492188,28.621999740600586,21.73900032043457,42.48870086669922
MNG,1997,31.716554641723633,35.70899963378906,NA,789.99249267578125,77.86173248291016,NA,NA,23.948999404907227,30.83300018310547,22.739999771118164,52.215702056884766
MNG,1998,34.684288024902344,9.548999786376953,NA,840.82830810546875,82.76409912109375,NA,NA,25.570999145507812,36.1879997253418,23.85099983215332,66.26800537109375
MNG,1999,37.30813217163086,7.418000221252441,11.399999618530273,1021.8674926757812,71.110565185546875,NA,NA,25.368000030517578,33.20199966430664,23.29400062561035,88.74580383300781
MNG,2000,41.634212493896484,11.430000305175781,8.649999618530273,1076.6666259765625,75.41328430175781,NA,4.599999904632568,29.010740280151367,34.52799987792969,28.707000732421875,67.81438446044922
MNG,2001,44.24774169921875,6.353000164031982,8.600000381469727,1097.697509765625,79.41749572753906,NA,4.599999904632568,25.1739501953125,35.185001373291016,30.85700035095215,59.118202209472656
MNG,2002,44.653526306152344,1.0490000247955322,9.899999618530273,1110.31005859375,77.59007263183594,NA,3.4000000953674316,24.641708374023438,35.500999450683594,30.764999389648438,61.53446578979492
MNG,2003,46.94380187988281,5.046000003814697,NA,1146.54248046875,72.9554672241211,NA,3.5,32.262786865234375,33.665000915527344,30.281999588012695,77.01935577392578
MNG,2004,50.81251525878906,8.234999656677246,15.75,1185.2974853515625,71.89924621582031,NA,3.5999999046325684,31.183156967163086,31.81999969482422,30.20199966430664,64.41980743408203
MNG,2005,57.27412033081055,12.654999732971191,4.400000095367432,1205.2467041015625,76.771759033203125,NA,3.299999952316284,37.528560638427734,25.11400032043457,27.54800033569336,55.8943977355957
MNG,2006,60.19233322143555,4.4120001792907715,6.420000076293945,1179.69921875,79.31917572021484,NA,3.200000047683716,35.885189056396484,26.19300079345703,33.77799987792969,41.870643615722656
MNG,2007,65.98943328857422,8.192999839782715,8.399999618530273,1170.40087890625,83.039215087890625,NA,11.300000190734863,38.70513916015625,35.29999923706055,37.93899917602539,36.51969909667969
MNG,2008,84.43721771240234,26.743999481201172,9.75,1165.80419921875,101.04454803466797,NA,9.199999809265137,43.56614303588867,37.62900161743164,33.106998443603516,38.559303283691406
MNG,2009,90.87091827392578,6.39900016784668,10,1437.7950439453125,90.29264831542969,NA,11.600000381469727,34.37094497680664,35.45399856567383,30.2549991607666,44.737056732177734
MNG,2010,100,10.343999862670898,11,1357.064208984375,100,NA,9.899999618530273,42.08695602416992,31.575000762939453,32.000999450683594,26.423112869262695
